upper_OD_mm,taper_start_A_mm,Kt_peak,station_A_mm,station_U_mm,profile_OD_mm,local_Kt,limit_case,limit_vm_MPa,MS_limit,ultimate_case,ultimate_vm_MPa,MS_ultimate,station_PASS
112.0,325.0,1.5,490.0,15.0,80.12338289634496,1.3792859767919772,LC4+,324.12646397244055,0.5518634110751552,LC4+,486.18969595866076,0.17649552171635374,True
112.0,325.0,1.5,500.0,25.0,80.80287208125495,1.3939578064429954,LC4+,315.87515660457916,0.5924012682949569,LC4+,473.8127349068687,0.20722799929054414,True
112.0,325.0,1.5,510.0,35.0,81.50730685799552,1.4076793276088178,LC4+,307.54124335145826,0.6355529896364871,LC4+,461.31186502718725,0.23994209419757584,True
112.0,325.0,1.5,520.0,45.0,82.23501739846238,1.4204505402894436,LC4+,299.1932140230586,0.6811878626406085,LC4+,448.78982103458793,0.2745387109747224,True
112.0,325.0,1.5,530.0,55.0,82.98433387455123,1.4322714444848739,LC4+,290.8872732405692,0.7291921863628927,LC4+,436.33090986085386,0.31093165089406827,True
112.0,325.0,1.5,540.0,65.0,83.75358645815771,1.443142040195108,LC4+,282.6689453596115,0.7794667870575005,LC4+,424.00341803941717,0.3490457285578401,True
112.0,325.0,1.5,550.0,75.0,84.54110532117753,1.453062327420146,LC4+,274.5745799704411,0.8319248637443046,LC4+,411.86186995566163,0.3888151385841516,True
112.0,325.0,1.5,560.0,85.0,85.34522063550637,1.462032306159988,LC4+,266.63272478328423,0.8864901163532426,LC4+,399.9490871749263,0.43018203651962206,True
112.0,325.0,1.5,570.0,95.0,86.1642625730399,1.470051976414634,LC4+,258.8653512352667,0.94309511720962,LC4+,388.29802685290014,0.4730953042331376,True
112.0,325.0,1.5,580.0,105.0,86.99656130567381,1.477121338184084,LC4+,251.28893071326806,1.0016798932299391,LC4+,376.93339606990213,0.5175094750530485,True
112.0,325.0,1.5,590.0,115.0,87.84044700530379,1.4832403914683379,LC4+,243.9153673038882,1.0621906916316783,LC4+,365.8730509558323,0.5633837980295824,True
112.0,325.0,1.5,600.0,125.0,88.6942498438255,1.488409136267396,LC4+,236.7527976824367,1.124578906453677,LC4+,355.1291965236549,0.6106814241106742,True
112.0,325.0,1.5,610.0,135.0,89.55629999313464,1.4926275725812577,LC4+,229.80627112421394,1.188800146920797,LC4+,344.70940668632096,0.6593686998524795,True
112.0,325.0,1.5,620.0,145.0,90.4249276251269,1.4958957004099236,LC4+,223.07832342266863,1.2548134318140858,LC4+,334.61748513400295,0.7094145566569345,True
112.0,325.0,1.5,630.0,155.0,91.29846291169794,1.4982135197533935,LC4+,216.5694582928924,1.322580496644794,LC4+,324.85418743933855,0.7607899855279288,True
112.0,325.0,1.5,640.0,165.0,92.17523602474346,1.499581030611667,LC4+,210.27854902871252,1.392065202672279,LC4+,315.4178235430687,0.813467589037169,True
112.0,325.0,1.5,650.0,175.0,93.05357713615912,1.4999982329847448,LC4+,204.20317204709548,1.463233038730627,LC4+,306.30475807064323,0.8674212036499913,True
112.0,325.0,1.5,660.0,185.0,93.93181641784062,1.4994651268726265,LC4+,198.33988268217675,1.5360507085002961,LC4+,297.5098240232652,0.9226255868285873,True
112.0,325.0,1.5,670.0,195.0,94.80828404168363,1.4979817122753123,LC4+,192.68444230337863,1.6104857973330011,LC4+,289.026663455068,0.9790561644459594,True
112.0,325.0,1.5,680.0,205.0,95.68131017958385,1.4955479891928019,LC4+,187.23200460093298,1.686506514055095,LC4+,280.84800690139946,1.0366888350424315,True
112.0,325.0,1.5,690.0,215.0,96.54922500343694,1.4921639576250956,LC4+,181.9772677483003,1.7640815043762417,LC4+,272.9659016224504,1.0954998283674096,True
112.0,325.0,1.5,700.0,225.0,97.41035868513859,1.487829617572193,LC4+,176.91459813348317,1.8431797336502629,LC4+,265.3718972002248,1.1554656164982773,True
112.0,325.0,1.5,710.0,235.0,98.2630413965845,1.4825449690340946,LC4+,172.03813045510574,1.923770437805708,LC4+,258.05719568265863,1.2165628766399799,True
112.0,325.0,1.5,720.0,245.0,99.10560330967031,1.4763100120108001,LC4+,167.3418482009188,2.005823142314489,LC4+,251.01277230137822,1.278768505505484,True
112.0,325.0,1.5,730.0,255.0,99.93637459629176,1.4691247465023096,LC4+,162.8196478577256,2.089307750128101,LC4+,244.22947178658836,1.3420596859818081,True
112.0,325.0,1.5,740.0,265.0,100.75368542834447,1.4609891725086233,LC4+,158.46538963186399,2.1741947006127673,LC4+,237.698084447796,1.4064140076216072,True
112.0,325.0,1.5,750.0,275.0,101.55586597772417,1.4519032900297406,LC4+,154.27293697667784,2.2604552026908054,LC4+,231.4094054650167,1.471809643391837,True
112.0,325.0,1.5,760.0,285.0,102.34124641632651,1.4418670990656621,LC4+,150.23618681634224,2.348061546682475,LC4+,225.35428022451345,1.5382255860866465,True
112.0,325.0,1.5,770.0,295.0,103.1081569160472,1.4308805996163874,LC4+,146.34909201309657,2.4369875007833137,LC4+,219.52363801964484,1.6056419489039837,True
112.0,325.0,1.5,780.0,305.0,103.85492764878188,1.4189437916819168,LC4+,142.60567733745208,2.5272087997572217,LC4+,213.90851600617813,1.6740403359325788,True
112.0,325.0,1.5,790.0,315.0,104.5798887864263,1.40605667526225,LC4+,139.00004995939574,2.6187037353363167,LC4+,208.50007493909365,1.7434042897446953,True
112.0,325.0,1.5,800.0,325.0,105.28137050087606,1.3922192503573874,LC4+,135.52640527516795,2.7114538600704923,LC4+,203.28960791275193,1.8137198249971127,True
112.0,325.0,1.5,810.0,335.0,105.9577029640269,1.3774315169673286,LC4+,132.17902871200832,2.805444819056255,LC4+,198.26854306801246,1.8849760589796922,True
112.0,325.0,1.5,820.0,345.0,106.60721634777448,1.361693475092074,LC4+,128.95229400638158,2.900667327214106,LC4+,193.42844100957242,1.9571659525069158,True
112.0,325.0,1.5,830.0,355.0,107.2282408240145,1.345005124731623,LC4+,125.84065832441023,2.9971183137273005,LC4+,188.7609874866154,2.0302871775374625,True
112.0,325.0,1.5,840.0,365.0,107.81910656464261,1.3273664658859763,LC4+,122.83865448200712,3.0948022600953946,LC4+,184.25798172301074,2.1043431315766266,True
112.0,325.0,1.5,850.0,375.0,108.37814374155452,1.3087774985551333,LC4+,119.94088042248276,3.193732764243686,LC4+,179.91132063372416,2.1793441234557824,True
112.0,325.0,1.5,860.0,385.0,108.90368252664592,1.2892382227390944,LC4+,117.14198601754379,3.293934370590816,LC4+,175.7129790263157,2.2553087607394913,True
112.0,325.0,1.5,870.0,395.0,109.39405309181245,1.2687486384378597,LC4+,114.43665717020681,3.395444715340342,LC4+,171.65498575531018,2.3322655761095774,True
112.0,325.0,1.5,880.0,405.0,109.84758560894981,1.2473087456514287,LC4+,111.81959711199305,3.498317048095065,LC4+,167.72939566798954,2.4102549390462262,True
112.0,325.0,1.5,890.0,415.0,110.2626102499537,1.2249185443798016,LC4+,109.2855046985818,3.602623205953199,LC4+,163.92825704787262,2.489331310543713,True
112.0,325.0,1.5,900.0,425.0,110.63745718671979,1.2015780346229787,LC4+,106.82904941450984,3.7084571355521305,LC4+,160.24357412176482,2.5695659132350133,True
112.0,325.0,1.5,910.0,435.0,110.97045659114374,1.1772872163809596,LC4+,104.44484269485035,3.8159390834603686,LC4+,156.66726404227555,2.6510499082032215,True
112.0,325.0,1.5,920.0,445.0,111.2599386351213,1.1520460896537443,LC4+,102.12740505593658,3.9252206077741816,LC4+,153.19110758390488,2.7338981943629315,True
112.0,325.0,1.5,930.0,455.0,111.50423349054807,1.1258546544413335,LC4+,99.87112839330717,4.036490606365357,LC4+,149.80669258996082,2.8182539785831446,True
112.0,325.0,1.5,940.0,465.0,111.70167132931977,1.0987129107437261,LC4+,97.67023264736154,4.149982613598167,LC4+,146.50534897104228,2.904294307459446,True
112.0,325.0,1.5,950.0,475.0,111.85058232333208,1.070620858560923,LC4+,95.51871584872227,4.265983692626543,LC4+,143.27807377308338,2.992236808724166,True
112.0,325.0,1.5,960.0,485.0,111.94929664448068,1.041578497892924,LC4+,93.41029632727901,4.384845351926228,LC4+,140.11544449091855,3.082347967265476,True
112.0,325.0,1.5,970.0,495.0,111.99614446466127,1.0115858287397286,LC4+,91.3383455904902,4.5069970530796475,LC4+,137.00751838573532,3.174953365621681,True
112.0,325.0,1.5,973.780356685791,498.78035668579105,112.0,1.0,LC4+,90.56313263382883,4.554136494303534,LC4+,135.8446989507433,3.2106906225866405,True
112.0,325.0,1.75,250.0,-225.0,74.0,1.0,LC4+,292.37427177639455,0.7203976155080098,LC4+,438.56140766459185,0.3042643287880471,True
112.0,325.0,1.75,260.0,-215.0,74.0,1.0,LC4+,297.07034420784856,0.6932016601699915,LC4+,445.6055163117729,0.28364658663649456,True
112.0,325.0,1.75,270.0,-205.0,74.0,1.0,LC4+,301.7683884424068,0.6668412572843054,LC4+,452.6525826636101,0.26366229180466916,True
112.0,325.0,1.75,280.0,-195.0,74.0,1.0,LC4+,306.46831379907775,0.641278975188833,LC4+,459.70247069861665,0.24428306667728616,True
112.0,325.0,1.75,290.0,-185.0,74.0,1.0,LC4+,311.1700350402296,0.6164795557354026,LC4+,466.7550525603445,0.22548218141901932,True
112.0,325.0,1.75,300.0,-175.0,74.0,1.0,LC4+,315.87347197159596,0.5924097609729977,LC4+,473.81020795739386,0.20723443774228612,True
112.0,325.0,1.75,310.0,-165.0,74.0,1.0,LC4+,320.5785490768347,0.5690382324347081,LC4+,480.867823615252,0.18951606223015638,True
112.0,325.0,1.75,320.0,-155.0,74.0,1.0,LC4+,325.28519518322923,0.5463353618558207,LC4+,487.92779277484374,0.17230460832542027,True
112.0,325.0,1.75,330.0,-145.0,74.00673615987151,1.022942122583539,LC4+,336.92714118081517,0.4929043657247554,LC4+,505.3907117712227,0.1317976105958385,True
112.0,325.0,1.75,340.0,-135.0,74.05999925330451,1.0677572707047709,LC4+,353.92857979417994,0.4211906828561558,LC4+,530.8928696912701,0.07743017971334765,True
112.0,325.0,1.75,350.0,-125.0,74.16492518823722,1.1111469560982088,LC4+,368.65588884140226,0.36441601836555315,LC4+,552.9838332621034,0.034388286951751335,True
112.0,325.0,1.75,360.0,-115.0,74.3198441365653,1.1531111787638528,LC4+,380.9761055722419,0.32029277595893624,LC4+,571.464158358363,0.000937664477814959,True
112.0,325.0,1.75,370.0,-105.0,74.52308627018442,1.1936499387017026,LC4+,390.84175043956725,0.286965886920453,LC4+,586.2626256593508,-0.024328048616965914,False
112.0,325.0,1.75,380.0,-95.0,74.7729817609903,1.2327632359117584,LC4+,398.28314922940194,0.26292061558015734,LC4+,597.4247238441029,-0.04255720064698465,False
112.0,325.0,1.75,390.0,-85.0,75.0678607808786,1.2704510703940204,LC4+,403.39639216337457,0.24691249047236452,LC4+,605.094588245062,-0.054693247779731946,False
112.0,325.0,1.75,400.0,-75.0,75.40605350174502,1.306713442148488,LC4+,406.32887944674843,0.2379134869391455,LC4+,609.4933191701226,-0.061515553970588166,False
112.0,325.0,1.75,410.0,-65.0,75.78589009548521,1.3415503511751619,LC4+,407.26427199866924,0.2350702838024632,LC4+,610.896407998004,-0.06367103732934543,False
112.0,325.0,1.75,420.0,-55.0,76.20570073399487,1.3749617974740416,LC4+,406.4082954773994,0.23767158691762513,LC4+,609.6124432160992,-0.061698942721164496,False
112.0,325.0,1.75,430.0,-45.0,76.6638155891697,1.406947781045127,LC4+,403.9763707798658,0.24512232987531335,LC4+,605.9645561697988,-0.056050400677694956,False
112.0,325.0,1.75,440.0,-35.0,77.15856483290536,1.4375083018884187,LC4+,400.18357839297676,0.2569231401745786,LC4+,600.2753675894653,-0.04710399446009439,False
112.0,325.0,1.75,450.0,-25.0,77.68827863709751,1.4666433600039162,LC4+,395.23707961421155,0.272653872685668,LC4+,592.8556194213172,-0.03517824363657762,False
112.0,325.0,1.75,460.0,-15.0,78.25128717364188,1.4943529553916197,LC4+,389.330845250023,0.29196031122830823,LC4+,583.9962678750347,-0.020541685854748915,False
112.0,325.0,1.75,470.0,-5.0,78.84592061443412,1.5206370880515292,LC4+,382.64238080930704,0.3145433575238865,LC4+,573.9635712139607,-0.0034210728911028276,False
112.0,325.0,1.75,480.0,5.0,79.47050913136992,1.5454957579836446,LC4+,375.33106702908157,0.340150187890059,LC4+,562.9966005436225,0.015991925080335978,True
112.0,325.0,1.75,490.0,15.0,80.12338289634496,1.5689289651879657,LC4+,367.53772968536913,0.36856697795514326,LC4+,551.3065945280538,0.037535203963342534,True
112.0,325.0,1.75,500.0,25.0,80.80287208125495,1.5909367096644933,LC4+,359.3850879389551,0.3996128856783263,LC4+,539.0776319084329,0.061071664159048744,True
112.0,325.0,1.75,510.0,35.0,81.50730685799552,1.6115189914132264,LC4+,350.9787857210994,0.43313505107315,LC4+,526.4681785816492,0.08648541976652302,True
112.0,325.0,1.75,520.0,45.0,82.23501739846238,1.6306758104341657,LC4+,342.4087716379866,0.46900442297021305,LC4+,513.6131574569799,0.11367863477662277,True
112.0,325.0,1.75,530.0,55.0,82.98433387455123,1.6484071667273108,LC4+,333.75085077030275,0.5071122630521159,LC4+,500.6262761554541,0.14256887271810514,True
112.0,325.0,1.75,540.0,65.0,83.75358645815771,1.6647130602926619,LC4+,325.0682819923195,0.5473672082589853,LC4+,487.6024229884793,0.17308686961449893,True
112.0,325.0,1.75,550.0,75.0,84.54110532117753,1.6795934911302188,LC4+,316.4133353577549,0.5896927967061807,LC4+,474.62000303663217,0.20517465833788684,True
112.0,325.0,1.75,560.0,85.0,85.34522063550637,1.6930484592399822,LC4+,307.82875579154967,0.6340253811135601,LC4+,461.74313368732453,0.2387839867421555,True
112.0,325.0,1.75,570.0,95.0,86.1642625730399,1.705077964621951,LC4+,299.34910281445326,0.6803123686386208,LC4+,449.0236542216801,0.27387498324889425,True
112.0,325.0,1.75,580.0,105.0,86.99656130567381,1.7156820072761259,LC4+,291.0019527128392,0.7285107378518538,LC4+,436.50292906925887,0.3104150325397752,True
112.0,325.0,1.75,590.0,115.0,87.84044700530379,1.724860587202507,LC4+,282.8089608919473,0.7785857930865951,LC4+,424.2134413379212,0.34837783120680177,True
112.0,325.0,1.75,600.0,125.0,88.6942498438255,1.7326137044010936,LC4+,274.7867894235792,0.8305101240679877,LC4+,412.18018413536885,0.3877425990283485,True
112.0,325.0,1.75,610.0,135.0,89.55629999313464,1.7389413588718865,LC4+,266.947909116641,0.8842627449845197,LC4+,400.4218636749615,0.4284934262838238,True
112.0,325.0,1.75,620.0,145.0,90.4249276251269,1.7438435506148853,LC4+,259.30128767555783,0.9398283923270065,LC4+,388.9519315133367,0.47061874143280025,True
112.0,325.0,1.75,630.0,155.0,91.29846291169794,1.74732027963009,LC4+,251.85297633706276,0.9971969651326229,LC4+,377.77946450559415,0.5141108867539566,True
112.0,325.0,1.75,640.0,165.0,92.17523602474346,1.7493715459175005,LC4+,244.6066072862664,1.0563630949319873,LC4+,366.9099109293996,0.5589657923142437,True
112.0,325.0,1.75,650.0,175.0,93.05357713615912,1.7499973494771173,LC4+,237.56381350468206,1.1173258358646718,LC4+,356.3457202570233,0.6051827410398829,True
112.0,325.0,1.75,660.0,185.0,93.93181641784062,1.74919769030894,LC4+,230.72458174489688,1.1800884682332953,LC4+,346.08687261734525,0.6527642197872037,True
112.0,325.0,1.75,670.0,195.0,94.80828404168363,1.7469725684129684,LC4+,224.08754822714585,1.2446584113193793,LC4+,336.1313223407187,0.7017158532467662,True
112.0,325.0,1.75,680.0,205.0,95.68131017958385,1.743321983789203,LC4+,217.6502455218416,1.3110472436821716,LC4+,326.4753682827624,0.752046419332276,True
112.0,325.0,1.75,690.0,215.0,96.54922500343694,1.7382459364376432,LC4+,211.40930798712702,1.3792708314935136,LC4+,317.1139619806904,0.8037679464735457,True
112.0,325.0,1.75,700.0,225.0,97.41035868513859,1.7317444263582897,LC4+,205.36064211089536,1.4493495678124075,LC4+,308.0409631663431,0.85689589501484,True
112.0,325.0,1.75,710.0,235.0,98.2630413965845,1.723817453551142,LC4+,199.49956718203376,1.5213087281589774,LC4+,299.24935077305065,0.9114494267818887,True
112.0,325.0,1.75,720.0,245.0,99.10560330967031,1.7144650180162002,LC4+,193.82093089277538,1.5951789504007028,LC4+,290.7313963391631,0.967451768892249,True
112.0,325.0,1.75,730.0,255.0,99.93637459629176,1.7036871197534647,LC4+,188.31920375176557,1.670996849917831,LC4+,282.4788056276482,1.0249306801232603,True
112.0,325.0,1.75,740.0,265.0,100.75368542834447,1.6914837587629348,LC4+,182.9885555598531,1.7488057843894804,LC4+,274.4828333397797,1.083919030710116,True
112.0,325.0,1.75,750.0,275.0,101.55586597772417,1.677854935044611,LC4+,177.8229166591794,1.8286567864819383,LC4+,266.73437498876916,1.144455509433623,True
112.0,325.0,1.75,760.0,285.0,102.34124641632651,1.662800648598493,LC4+,172.81602620123923,1.910609687404056,LC4+,259.22403930185885,1.2065854754077132,True
112.0,325.0,1.75,770.0,295.0,103.1081569160472,1.6463208994245813,LC4+,167.9614692813876,1.9947344599452084,LC4+,251.94220392208138,1.2703619762606486,True
112.0,325.0,1.75,780.0,305.0,103.85492764878188,1.628415687522875,LC4+,163.25270444624007,2.0811128165147204,LC4+,244.8790566693601,1.3358469596374025,True
112.0,325.0,1.75,790.0,315.0,104.5798887864263,1.6090850128933751,LC4+,158.68308278766438,2.169840106226509,LC4+,238.0246241814966,1.4031127114136024,True
112.0,325.0,1.75,800.0,325.0,105.28137050087606,1.5883288755360812,LC4+,154.24585958442464,2.2610275657006467,LC4+,231.36878937663695,1.4722435620686145,True
112.0,325.0,1.75,810.0,335.0,105.9577029640269,1.566147275450993,LC4+,149.93419923262653,2.3548049916189124,LC4+,224.90129884893972,1.543337912797904,True
112.0,325.0,1.75,820.0,345.0,106.60721634777448,1.542540212638111,LC4+,145.7411740122523,2.4513239200180545,LC4+,218.61176101837842,1.6165106457923493,True
112.0,325.0,1.75,830.0,355.0,107.2282408240145,1.5175076870974347,LC4+,141.65975706321996,2.550761418964745,LC4+,212.48963559483005,1.6918959995332448,True
112.0,325.0,1.75,840.0,365.0,107.81910656464261,1.4910496988289643,LC4+,137.68280978503748,2.6533246291626957,LC4+,206.52421467755622,1.7696510111081007,True
112.0,325.0,1.75,850.0,375.0,108.37814374155452,1.4631662478327,LC4+,133.80306372411914,2.759256223288779,LC4+,200.7045955861787,1.8499596550313875,True
112.0,325.0,1.75,860.0,385.0,108.90368252664592,1.4338573341086416,LC4+,130.01309686732168,2.868841002328491,LC4+,195.0196453009825,1.9330378440449265,True
112.0,325.0,1.75,870.0,395.0,109.39405309181245,1.4031229576567894,LC4+,126.30530411445565,2.9824139099035003,LC4+,189.45795617168346,2.019139504923529,True
112.0,325.0,1.75,880.0,405.0,109.84758560894981,1.370963118477143,LC4+,122.67186155167607,3.100369829213923,LC4+,184.00779232751415,2.1085640057128736,True
112.0,325.0,1.75,890.0,415.0,110.2626102499537,1.3373778165697023,LC4+,119.10468398673525,3.2231756398095923,LC4+,178.65702598010287,2.2016652961843435,True
112.0,325.0,1.75,900.0,425.0,110.63745718671979,1.302367051934468,LC4+,115.59537503078568,3.3513851645538555,LC4+,173.39306254617853,2.2988632393966935,True
112.0,325.0,1.75,910.0,435.0,110.97045659114374,1.2659308245714394,LC4+,112.13516881395105,3.4856578477582882,LC4+,168.20275322092664,2.400657771925434,True
112.0,325.0,1.75,920.0,445.0,111.2599386351213,1.2280691344806165,LC4+,108.71486219683156,3.6267822985352565,LC4+,163.07229329524736,2.5076467525012145,True
112.0,325.0,1.75,930.0,455.0,111.50423349054807,1.1887819816620002,LC4+,105.32473608045196,3.7757062464014632,LC4+,157.9871041206779,2.6205486718908384,True
112.0,325.0,1.75,940.0,465.0,111.70167132931977,1.1480693661155894,LC4+,101.95446411530186,3.9335750461220576,LC4+,152.93169617295277,2.7402318441110896,True
112.0,325.0,1.75,950.0,475.0,111.85058232333208,1.1059312878413845,LC4+,98.59300675836502,4.1017817240604995,LC4+,147.88951013754755,2.867752347465349,True
112.0,325.0,1.75,960.0,485.0,111.94929664448068,1.062367746839386,LC4+,95.22848821851059,4.28203281822368,LC4+,142.84273232776587,3.0044039390642086,True
112.0,325.0,1.75,970.0,495.0,111.99614446466127,1.0173787431095929,LC4+,91.84805336159228,4.476436152868292,LC4+,137.77208004238844,3.151784598330898,True
112.0,325.0,1.75,973.780356685791,498.78035668579105,112.0,1.0,LC4+,90.56313263382883,4.554136494303534,LC4+,135.8446989507433,3.2106906225866405,True
112.0,325.0,2.0,250.0,-225.0,74.0,1.0,LC4+,292.37427177639455,0.7203976155080098,LC4+,438.56140766459185,0.3042643287880471,True
112.0,325.0,2.0,260.0,-215.0,74.0,1.0,LC4+,297.07034420784856,0.6932016601699915,LC4+,445.6055163117729,0.28364658663649456,True
112.0,325.0,2.0,270.0,-205.0,74.0,1.0,LC4+,301.7683884424068,0.6668412572843054,LC4+,452.6525826636101,0.26366229180466916,True
112.0,325.0,2.0,280.0,-195.0,74.0,1.0,LC4+,306.46831379907775,0.641278975188833,LC4+,459.70247069861665,0.24428306667728616,True
112.0,325.0,2.0,290.0,-185.0,74.0,1.0,LC4+,311.1700350402296,0.6164795557354026,LC4+,466.7550525603445,0.22548218141901932,True
112.0,325.0,2.0,300.0,-175.0,74.0,1.0,LC4+,315.87347197159596,0.5924097609729977,LC4+,473.81020795739386,0.20723443774228612,True
112.0,325.0,2.0,310.0,-165.0,74.0,1.0,LC4+,320.5785490768347,0.5690382324347081,LC4+,480.867823615252,0.18951606223015638,True
112.0,325.0,2.0,320.0,-155.0,74.0,1.0,LC4+,325.28519518322923,0.5463353618558207,LC4+,487.92779277484374,0.17230460832542027,True
112.0,325.0,2.0,330.0,-145.0,74.00673615987151,1.0305894967780518,LC4+,339.3198935634293,0.48237698272758034,LC4+,508.979840345144,0.12381661248532239,True
112.0,325.0,2.0,340.0,-135.0,74.05999925330451,1.090343027606361,LC4+,361.0685644258349,0.3930872126734768,LC4+,541.6028466387525,0.056124434260077516,True
112.0,325.0,2.0,350.0,-125.0,74.16492518823722,1.1481959414642784,LC4+,380.4191440368075,0.3222257814431446,LC4+,570.6287160552113,0.0024031106500712607,True
112.0,325.0,2.0,360.0,-115.0,74.3198441365653,1.2041482383518036,LC4+,397.1606840493924,0.26648991252478815,LC4+,595.7410260740887,-0.039851252532566384,False
112.0,325.0,2.0,370.0,-105.0,74.52308627018442,1.2581999182689367,LC4+,411.18104448160756,0.22330541923242664,LC4+,616.7715667224115,-0.07259019244407183,False
112.0,325.0,2.0,380.0,-95.0,74.7729817609903,1.310350981215678,LC4+,422.4607367561824,0.19064319174896416,LC4+,633.6911051342737,-0.09735201367739232,False
112.0,325.0,2.0,390.0,-85.0,75.0678607808786,1.360601427192027,LC4+,431.0611567980932,0.1668877885826363,LC4+,646.59173519714,-0.11536141143900891,False
112.0,325.0,2.0,400.0,-75.0,75.40605350174502,1.4089512561979842,LC4+,437.1093487614045,0.1507418027669818,LC4+,655.6640231421068,-0.12760197325021394,False
112.0,325.0,2.0,410.0,-65.0,75.78589009548521,1.455400468233549,LC4+,440.7814004619646,0.14115522903830935,LC4+,661.1721006929471,-0.13486972695836608,False
112.0,325.0,2.0,420.0,-55.0,76.20570073399487,1.499949063298722,LC4+,442.2862251678897,0.13727258815049836,LC4+,663.4293377518347,-0.13781322674342633,False
112.0,325.0,2.0,430.0,-45.0,76.6638155891697,1.5425970413935026,LC4+,441.8509822595189,0.13839285233175191,LC4+,662.7764733892785,-0.13696393434889076,False
112.0,325.0,2.0,440.0,-35.0,77.15856483290536,1.5833444025178915,LC4+,439.708865877814,0.14393872635666471,LC4+,659.5632988167209,-0.13275950765273403,False
112.0,325.0,2.0,450.0,-25.0,77.68827863709751,1.6221911466718884,LC4+,436.0895379562622,0.15343285316431654,LC4+,654.1343069343932,-0.12556183961565393,False
112.0,325.0,2.0,460.0,-15.0,78.25128717364188,1.6591372738554928,LC4+,431.2121448588274,0.16647920518257875,LC4+,646.8182172882413,-0.1156711658523063,False
112.0,325.0,2.0,470.0,-5.0,78.84592061443412,1.6941827840687056,LC4+,425.28064227415973,0.18274840187938302,LC4+,637.9209634112397,-0.10333719565936772,False
112.0,325.0,2.0,480.0,5.0,79.47050913136992,1.727327677311526,LC4+,418.4810445554411,0.20196603058651008,LC4+,627.7215668331615,-0.08876796620876892,False
112.0,325.0,2.0,490.0,15.0,80.12338289634496,1.7585719535839544,LC4+,410.98018558821235,0.22390328691901518,LC4+,616.4702783823186,-0.07213693821381495,False
112.0,325.0,2.0,500.0,25.0,80.80287208125495,1.787915612885991,LC4+,402.9256008839115,0.2483694232795135,LC4+,604.3884013258676,-0.0535887208537027,False
112.0,325.0,2.0,510.0,35.0,81.50730685799552,1.8153586552176353,LC4+,394.44619159995074,0.2752056191992469,LC4+,591.6692873999261,-0.033243718778039444,False
112.0,325.0,2.0,520.0,45.0,82.23501739846238,1.8409010805788875,LC4+,385.65339341148564,0.3042799793629911,LC4+,578.4800901172285,-0.011201924193994905,False
112.0,325.0,2.0,530.0,55.0,82.98433387455123,1.8645428889697477,LC4+,376.64263544183456,0.3354834335468615,LC4+,564.963953162752,0.012453974802921763,True
112.0,325.0,2.0,540.0,65.0,83.75358645815771,1.886284080390216,LC4+,367.49493050391794,0.3687263639535767,LC4+,551.242395755877,0.03765603735115408,True
112.0,325.0,2.0,550.0,75.0,84.54110532117753,1.906124654840292,LC4+,358.27848490670823,0.4039358241982509,LC4+,537.4177273600624,0.06434896148628155,True
112.0,325.0,2.0,560.0,85.0,85.34522063550637,1.924064612319976,LC4+,349.0502534655663,0.44105324378347954,LC4+,523.5753801983494,0.0924883438623596,True
112.0,325.0,2.0,570.0,95.0,86.1642625730399,1.940103952829268,LC4+,339.85739381609176,0.4800325346818559,LC4+,509.7860907241378,0.12203924431811974,True
112.0,325.0,2.0,580.0,105.0,86.99656130567381,1.954242676368168,LC4+,330.73859495349484,0.5208385343437976,LC4+,496.10789243024226,0.1529750054932435,True
112.0,325.0,2.0,590.0,115.0,87.84044700530379,1.9664807829366757,LC4+,321.7252695601824,0.5634457333352487,LC4+,482.5879043402737,0.1852762882276502,True
112.0,325.0,2.0,600.0,125.0,88.6942498438255,1.9768182725347916,LC4+,312.8426095329158,0.6078372468219575,LC4+,469.26391429937365,0.21893029182526136,True
112.0,325.0,2.0,610.0,135.0,89.55629999313464,1.9852551451625153,LC4+,304.1105103864326,0.6540039979573178,LC4+,456.165765579649,0.25393013496565353,True
112.0,325.0,2.0,620.0,145.0,90.4249276251269,1.9917914008198472,LC4+,295.5443738834653,0.7019440884309831,LC4+,443.31656082519794,0.2902743785056625,True
112.0,325.0,2.0,630.0,155.0,91.29846291169794,1.9964270395067867,LC4+,287.1558000985738,0.7516623374047535,LC4+,430.7337001478607,0.32796667593839524,True
112.0,325.0,2.0,640.0,165.0,92.17523602474346,1.999162061223334,LC4+,278.9531807542054,0.8031699751192636,LC4+,418.4297711313082,0.367015541110959,True
112.0,325.0,2.0,650.0,175.0,93.05357713615912,1.9999964659694895,LC4+,270.94220550518844,0.856484481855182,LC4+,406.41330825778283,0.4074342261380566,True
112.0,325.0,2.0,660.0,185.0,93.93181641784062,1.9989302537452531,LC4+,263.126292202909,0.9116295668853691,LC4+,394.6894383043634,0.449240705445237,True
112.0,325.0,2.0,670.0,195.0,94.80828404168363,1.9959634245506246,LC4+,255.50695125892813,0.9686352857393103,LC4+,383.2604268883922,0.4924577646691657,True
112.0,325.0,2.0,680.0,205.0,95.68131017958385,1.9910959783856037,LC4+,248.08409319607793,1.0275382976789427,LC4+,372.1261397941169,0.5371131958546789,True
112.0,325.0,2.0,690.0,215.0,96.54922500343694,1.9843279152501911,LC4+,240.85628741848305,1.0883822689089588,LC4+,361.2844311277245,0.5832401031357521,True
