journal_diameter_mm,ligament_mm,centerline_offset_above_boundary_mm,station_above_U_mm,support_span_mm,bearing_width_mm,root_clearance_mm,Kt_bending,limit_vm_case,limit_vm_MPa,MS_limit_yield,ultimate_vm_case,ultimate_vm_MPa,MS_ultimate_strength,limit_bearing_case,limit_bearing_pressure_MPa,MS_limit_bearing,ultimate_bearing_case,ultimate_bearing_pressure_MPa,MS_ultimate_bearing,MS_limit_transverse_shear,MS_ultimate_transverse_shear,PASS
32.0,15.0,31.0,529.780356685791,150.0,20.0,5.0,2.5,LC5,893.1514685368603,0.698480104931265,LC5,1339.72720280529,0.38983518144672225,LC5,118.24021192952901,2.498686536832812,LC5,177.36031789429347,1.3324576912218755,5.981212881747586,4.712598719320591,True
32.0,15.0,31.0,529.780356685791,150.0,20.0,5.0,3.0,LC5,1069.5750391695276,0.41832030894987593,LC5,1604.3625587542908,0.16058554834747074,LC5,118.24021192952901,2.498686536832812,LC5,177.36031789429347,1.3324576912218755,5.981212881747586,4.712598719320591,True
32.0,15.0,31.0,529.780356685791,150.0,25.0,5.0,1.0,LC5,422.68861351641453,2.5889303650264743,LC5,634.0329202746217,1.9367560271058215,LC5,94.5921695436232,3.3733581710410157,LC5,141.88825431543478,1.915572114027344,5.981212881747586,4.712598719320591,True
32.0,15.0,31.0,529.780356685791,150.0,25.0,5.0,1.5,LC5,628.5161125878598,1.41362149612026,LC5,942.7741688817893,0.9750222921449907,LC5,94.5921695436232,3.3733581710410157,LC5,141.88825431543478,1.915572114027344,5.981212881747586,4.712598719320591,True
32.0,15.0,31.0,529.780356685791,150.0,25.0,5.0,2.0,LC5,834.3436116593047,0.8181957395024089,LC5,1251.5154174889567,0.4877962939808771,LC5,94.5921695436232,3.3733581710410157,LC5,141.88825431543478,1.915572114027344,5.981212881747586,4.712598719320591,True
32.0,15.0,31.0,529.780356685791,150.0,25.0,5.0,2.5,LC5,1040.17111073075,0.45841389397390997,LC5,1560.2566660961243,0.19339339511290765,LC5,94.5921695436232,3.3733581710410157,LC5,141.88825431543478,1.915572114027344,5.981212881747586,4.712598719320591,True
32.0,15.0,31.0,529.780356685791,150.0,25.0,5.0,3.0,LC5,1245.9986098021948,0.2174973455554876,LC5,1868.9979147032916,-0.0037442068010025142,LC5,94.5921695436232,3.3733581710410157,LC5,141.88825431543478,1.915572114027344,5.981212881747586,4.712598719320591,False
32.0,15.0,31.0,529.780356685791,150.0,30.0,5.0,1.0,LC5,481.4964703939702,2.150594227116057,LC5,722.2447055909553,1.5780735886135346,LC5,78.82680795301934,4.248029805249218,LC5,118.240211929529,2.4986865368328126,5.981212881747586,4.712598719320591,True
32.0,15.0,31.0,529.780356685791,150.0,30.0,5.0,1.5,LC5,716.7278979041931,1.1165633491258093,LC5,1075.0918468562895,0.7319450477135827,LC5,78.82680795301934,4.248029805249218,LC5,118.240211929529,2.4986865368328126,5.981212881747586,4.712598719320591,True
32.0,15.0,31.0,529.780356685791,150.0,30.0,5.0,2.0,LC5,951.959325414416,0.5935554802613077,LC5,1427.9389881216237,0.30397728158495063,LC5,78.82680795301934,4.248029805249218,LC5,118.240211929529,2.4986865368328126,5.981212881747586,4.712598719320591,True
32.0,15.0,31.0,529.780356685791,150.0,30.0,5.0,2.5,LC5,1187.1907529246384,0.2778064487639229,LC5,1780.786129386958,0.04560562847656513,LC5,78.82680795301934,4.248029805249218,LC5,118.240211929529,2.4986865368328126,5.981212881747586,4.712598719320591,True
32.0,15.0,31.0,529.780356685791,150.0,30.0,5.0,3.0,LC5,1422.4221804348617,0.06649068108332234,LC5,2133.633270652292,-0.1273101963624933,LC5,78.82680795301934,4.248029805249218,LC5,118.240211929529,2.4986865368328126,5.981212881747586,4.712598719320591,False
32.0,15.0,31.0,529.780356685791,180.0,20.0,5.0,1.0,LC5,309.36417284513385,3.903605954266083,LC5,464.04625926770075,3.0125309983930775,LC5,99.97152935404327,3.1380325004838037,LC5,149.95729403106492,1.7586883336558685,7.256951714119269,5.756512455148355,True
32.0,15.0,31.0,529.780356685791,180.0,20.0,5.0,1.5,LC5,458.5294515809385,2.3084025350380855,LC5,687.7941773714077,1.7072052385150145,LC5,99.97152935404327,3.1380325004838037,LC5,149.95729403106492,1.7586883336558685,7.256951714119269,5.756512455148355,True
32.0,15.0,31.0,529.780356685791,180.0,20.0,5.0,2.0,LC5,607.6947303167433,1.4963191621051375,LC5,911.5420954751147,1.0426922785496666,LC5,99.97152935404327,3.1380325004838037,LC5,149.95729403106492,1.7586883336558685,7.256951714119269,5.756512455148355,True
32.0,15.0,31.0,529.780356685791,180.0,20.0,5.0,2.5,LC5,756.860009052548,1.0043336705013783,LC5,1135.2900135788216,0.6401095559101595,LC5,99.97152935404327,3.1380325004838037,LC5,149.95729403106492,1.7586883336558685,7.256951714119269,5.756512455148355,True
32.0,15.0,31.0,529.780356685791,180.0,20.0,5.0,3.0,LC5,906.0252877883524,0.6743462025249469,LC5,1359.0379316825288,0.37008685084660553,LC5,99.97152935404327,3.1380325004838037,LC5,149.95729403106492,1.7586883336558685,7.256951714119269,5.756512455148355,True
32.0,15.0,31.0,529.780356685791,180.0,25.0,5.0,1.0,LC5,359.0859324237354,3.2246155112806836,LC5,538.6288986356032,2.4569255469148024,LC5,79.97722348323462,4.1725406256047535,LC5,119.96583522485193,2.448360417069836,7.256951714119269,5.756512455148355,True
32.0,15.0,31.0,529.780356685791,180.0,25.0,5.0,1.5,LC5,533.1120909488409,1.845555420249465,LC5,799.6681364232614,1.3284659162841148,LC5,79.97722348323462,4.1725406256047535,LC5,119.96583522485193,2.448360417069836,7.256951714119269,5.756512455148355,True
32.0,15.0,31.0,529.780356685791,180.0,25.0,5.0,2.0,LC5,707.1382494739464,1.1452665035847307,LC5,1060.7073742109196,0.7554323136342642,LC5,79.97722348323462,4.1725406256047535,LC5,119.96583522485193,2.448360417069836,7.256951714119269,5.756512455148355,True
32.0,15.0,31.0,529.780356685791,180.0,25.0,5.0,2.5,LC5,881.1644079990518,0.7215856498843429,LC5,1321.7466119985777,0.4087420259655665,LC5,79.97722348323462,4.1725406256047535,LC5,119.96583522485193,2.448360417069836,7.256951714119269,5.756512455148355,True
32.0,15.0,31.0,529.780356685791,180.0,25.0,5.0,3.0,LC5,1055.1905665241575,0.43765500576551064,LC5,1582.785849786236,0.17640677685580353,LC5,79.97722348323462,4.1725406256047535,LC5,119.96583522485193,2.448360417069836,7.256951714119269,5.756512455148355,True
32.0,15.0,31.0,529.780356685791,180.0,30.0,5.0,1.0,LC5,408.8076920023369,2.710791234308106,LC5,613.2115380035054,2.036472545937901,LC5,66.64768623602885,5.207048750725705,LC5,99.97152935404327,3.1380325004838037,7.256951714119269,5.756512455148355,True
32.0,15.0,31.0,529.780356685791,180.0,30.0,5.0,1.5,LC5,607.6947303167433,1.4963191621051375,LC5,911.5420954751147,1.0426922785496666,LC5,66.64768623602885,5.207048750725705,LC5,99.97152935404327,3.1380325004838037,7.256951714119269,5.756512455148355,True
32.0,15.0,31.0,529.780356685791,180.0,30.0,5.0,2.0,LC5,806.5817686311494,0.8807764556524778,LC5,1209.8726529467242,0.5390049485497312,LC5,66.64768623602885,5.207048750725705,LC5,99.97152935404327,3.1380325004838037,7.256951714119269,5.756512455148355,True
32.0,15.0,31.0,529.780356685791,180.0,30.0,5.0,2.5,LC5,1005.4688069455558,0.5087489432997823,LC5,1508.2032104183336,0.2345816446601603,LC5,66.64768623602885,5.207048750725705,LC5,99.97152935404327,3.1380325004838037,7.256951714119269,5.756512455148355,True
32.0,15.0,31.0,529.780356685791,180.0,30.0,5.0,3.0,LC5,1204.3558452599618,0.2595945010525966,LC5,1806.5337678899427,0.0307031250098595,LC5,66.64768623602885,5.207048750725705,LC5,99.97152935404327,3.1380325004838037,7.256951714119269,5.756512455148355,True
32.0,20.0,36.0,534.780356685791,120.0,20.0,5.0,1.0,LC5,447.3726696199323,2.3909089736947386,LC5,671.0590044298986,1.7747187470971664,LC5,146.21862051144888,1.8292254170029607,LC5,219.3279307671733,0.8861502780019739,4.645382836848466,3.6195134441713224,True
32.0,20.0,36.0,534.780356685791,120.0,20.0,5.0,1.5,LC5,665.5421967431363,1.279344581641126,LC5,998.3132951147044,0.8651459507869819,LC5,146.21862051144888,1.8292254170029607,LC5,219.3279307671733,0.8861502780019739,4.645382836848466,3.6195134441713224,True
32.0,20.0,36.0,534.780356685791,120.0,20.0,5.0,2.0,LC5,883.7117238663402,0.7166231464746795,LC5,1325.5675857995102,0.4046813002574614,LC5,146.21862051144888,1.8292254170029607,LC5,219.3279307671733,0.8861502780019739,4.645382836848466,3.6195134441713224,True
32.0,20.0,36.0,534.780356685791,120.0,20.0,5.0,2.5,LC5,1101.881250989544,0.37673637575524466,LC5,1652.8218764843161,0.1265581769528743,LC5,146.21862051144888,1.8292254170029607,LC5,219.3279307671733,0.8861502780019739,4.645382836848466,3.6195134441713224,True
32.0,20.0,36.0,534.780356685791,120.0,20.0,5.0,3.0,LC5,1320.0507781127478,0.149198216578325,LC5,1980.076167169122,-0.059632133918329666,LC5,146.21862051144888,1.8292254170029607,LC5,219.3279307671733,0.8861502780019739,4.645382836848466,3.6195134441713224,False
32.0,20.0,36.0,534.780356685791,120.0,25.0,5.0,1.0,LC5,520.0958453276669,1.916770079261585,LC5,780.1437679915003,1.386739568264149,LC5,116.9748964091591,2.536531771253701,LC5,175.46234461373865,1.3576878475024672,4.645382836848466,3.6195134441713224,True
32.0,20.0,36.0,534.780356685791,120.0,25.0,5.0,1.5,LC5,774.6269603047383,0.9583619958221079,LC5,1161.9404404571071,0.6024917759704531,LC5,116.9748964091591,2.536531771253701,LC5,175.46234461373865,1.3576878475024672,4.645382836848466,3.6195134441713224,True
32.0,20.0,36.0,534.780356685791,120.0,25.0,5.0,2.0,LC5,1029.1580752818095,0.47402040214726693,LC5,1543.737112922714,0.20616391509479737,LC5,116.9748964091591,2.536531771253701,LC5,175.46234461373865,1.3576878475024672,4.645382836848466,3.6195134441713224,True
32.0,20.0,36.0,534.780356685791,120.0,25.0,5.0,2.5,LC5,1283.6891902588804,0.18175023324303918,LC5,1925.533785388321,-0.032995414502949405,LC5,116.9748964091591,2.536531771253701,LC5,175.46234461373865,1.3576878475024672,4.645382836848466,3.6195134441713224,False
32.0,20.0,36.0,534.780356685791,120.0,25.0,5.0,3.0,LC5,1538.2203052359519,-0.013795361538084028,LC5,2307.330457853928,-0.1930067955103988,LC5,116.9748964091591,2.536531771253701,LC5,175.46234461373865,1.3576878475024672,4.645382836848466,3.6195134441713224,False
32.0,20.0,36.0,534.780356685791,120.0,30.0,5.0,1.0,LC5,592.8190210354015,1.558959726613443,LC5,889.2285315531024,1.0939499059346214,LC5,97.47908034096592,3.243838125504441,LC5,146.21862051144888,1.8292254170029607,4.645382836848466,3.6195134441713224,True
32.0,20.0,36.0,534.780356685791,120.0,30.0,5.0,1.5,LC5,883.7117238663402,0.7166231464746795,LC5,1325.5675857995102,0.4046813002574614,LC5,97.47908034096592,3.243838125504441,LC5,146.21862051144888,1.8292254170029607,4.645382836848466,3.6195134441713224,True
32.0,20.0,36.0,534.780356685791,120.0,30.0,5.0,2.0,LC5,1174.6044266972785,0.29149862329861986,LC5,1761.906640045918,0.05680968428126998,LC5,97.47908034096592,3.243838125504441,LC5,146.21862051144888,1.8292254170029607,4.645382836848466,3.6195134441713224,True
32.0,20.0,36.0,534.780356685791,120.0,30.0,5.0,2.5,LC5,1465.497129528217,0.03514361743469463,LC5,2198.245694292326,-0.152960924779872,LC5,97.47908034096592,3.243838125504441,LC5,146.21862051144888,1.8292254170029607,4.645382836848466,3.6195134441713224,False
32.0,20.0,36.0,534.780356685791,120.0,30.0,5.0,3.0,LC5,1756.3898323591557,-0.13629652594698238,LC5,2634.584748538734,-0.29324725612537084,LC5,97.47908034096592,3.243838125504441,LC5,146.21862051144888,1.8292254170029607,4.645382836848466,3.6195134441713224,False
32.0,20.0,36.0,534.780356685791,150.0,20.0,5.0,1.0,LC5,365.2538999788398,3.153275297232649,LC5,547.8808499682598,2.3985491555469967,LC5,118.70035667931143,2.485123795438467,LC5,178.05053501896714,1.3234158636256446,5.954150044326396,4.690453694808063,True
32.0,20.0,36.0,534.780356685791,150.0,20.0,5.0,1.5,LC5,542.3640422814975,1.797014333064225,LC5,813.5460634222462,1.2887456331204517,LC5,118.70035667931143,2.485123795438467,LC5,178.05053501896714,1.3234158636256446,5.954150044326396,4.690453694808063,True
32.0,20.0,36.0,534.780356685791,150.0,20.0,5.0,2.0,LC5,719.4741845841552,1.108484268795276,LC5,1079.211276876233,0.7253340841559235,LC5,118.70035667931143,2.485123795438467,LC5,178.05053501896714,1.3234158636256446,5.954150044326396,4.690453694808063,True
32.0,20.0,36.0,534.780356685791,150.0,20.0,5.0,2.5,LC5,896.5843268868128,0.6919769334664156,LC5,1344.8764903302192,0.38451375526893705,LC5,118.70035667931143,2.485123795438467,LC5,178.05053501896714,1.3234158636256446,5.954150044326396,4.690453694808063,True
32.0,20.0,36.0,534.780356685791,150.0,20.0,5.0,3.0,LC5,1073.6944691894705,0.4128786573196934,LC5,1610.5417037842058,0.15613274442068525,LC5,118.70035667931143,2.485123795438467,LC5,178.05053501896714,1.3234158636256446,5.954150044326396,4.690453694808063,True
32.0,20.0,36.0,534.780356685791,150.0,25.0,5.0,1.0,LC5,424.29061407972574,2.5753795857358988,LC5,636.4359211195887,1.9256676724413286,LC5,94.96028534344914,3.356404744298084,LC5,142.44042801517372,1.9042698295320557,5.954150044326396,4.690453694808063,True
32.0,20.0,36.0,534.780356685791,150.0,25.0,5.0,1.5,LC5,630.9191134328264,1.4044286624096927,LC5,946.3786701492396,0.9674999645822226,LC5,94.96028534344914,3.356404744298084,LC5,142.44042801517372,1.9042698295320557,5.954150044326396,4.690453694808063,True
32.0,20.0,36.0,534.780356685791,150.0,25.0,5.0,2.0,LC5,837.5476127859271,0.811240312600279,LC5,1256.3214191788904,0.4821047954566997,LC5,94.96028534344914,3.356404744298084,LC5,142.44042801517372,1.9042698295320557,5.954150044326396,4.690453694808063,True
32.0,20.0,36.0,534.780356685791,150.0,25.0,5.0,2.5,LC5,1044.1761121390277,0.4528200581915034,LC5,1566.2641682085416,0.1888160616798853,LC5,94.96028534344914,3.356404744298084,LC5,142.44042801517372,1.9042698295320557,5.954150044326396,4.690453694808063,True
32.0,20.0,36.0,534.780356685791,150.0,25.0,5.0,3.0,LC5,1250.804611492128,0.21281932130895997,LC5,1876.2069172381925,-0.007572148416926883,LC5,94.96028534344914,3.356404744298084,LC5,142.44042801517372,1.9042698295320557,5.954150044326396,4.690453694808063,False
32.0,20.0,36.0,534.780356685791,150.0,30.0,5.0,1.0,LC5,483.3273281806117,2.138659685787768,LC5,724.9909922709176,1.5683077718904959,LC5,79.13357111954095,4.227685693157701,LC5,118.70035667931143,2.485123795438467,5.954150044326396,4.690453694808063,True
32.0,20.0,36.0,534.780356685791,150.0,30.0,5.0,1.5,LC5,719.4741845841553,1.108484268795276,LC5,1079.211276876233,0.7253340841559235,LC5,79.13357111954095,4.227685693157701,LC5,118.70035667931143,2.485123795438467,5.954150044326396,4.690453694808063,True
32.0,20.0,36.0,534.780356685791,150.0,30.0,5.0,2.0,LC5,955.621040987699,0.5874493496209312,LC5,1433.4315614815482,0.29898074664652796,LC5,79.13357111954095,4.227685693157701,LC5,118.70035667931143,2.485123795438467,5.954150044326396,4.690453694808063,True
32.0,20.0,36.0,534.780356685791,150.0,30.0,5.0,2.5,LC5,1191.7678973912423,0.2728988617000716,LC5,1787.6518460868635,0.0415898398090675,LC5,79.13357111954095,4.227685693157701,LC5,118.70035667931143,2.485123795438467,5.954150044326396,4.690453694808063,True
32.0,20.0,36.0,534.780356685791,150.0,30.0,5.0,3.0,LC5,1427.914753794786,0.062388350542960325,LC5,2141.872130692179,-0.13066705835596915,LC5,79.13357111954095,4.227685693157701,LC5,118.70035667931143,2.485123795438467,5.954150044326396,4.690453694808063,False
32.0,20.0,36.0,534.780356685791,180.0,20.0,5.0,1.0,LC5,310.50860320177276,3.8855329107072523,LC5,465.7629048026589,2.997742157651904,LC5,100.35503164747921,3.1222191931867416,LC5,150.53254747121878,1.7481461287911615,7.225398140101399,5.730692743075723,True
32.0,20.0,36.0,534.780356685791,180.0,20.0,5.0,1.5,LC5,460.2460971158968,2.2960627140701138,LC5,690.3691456738451,1.6971077888809285,LC5,100.35503164747921,3.1222191931867416,LC5,150.53254747121878,1.7481461287911615,7.225398140101399,5.730692743075723,True
32.0,20.0,36.0,534.780356685791,180.0,20.0,5.0,2.0,LC5,609.9835910300211,1.486952144791939,LC5,914.975386545031,1.035027419733067,LC5,100.35503164747921,3.1222191931867416,LC5,150.53254747121878,1.7481461287911615,7.225398140101399,5.730692743075723,True
32.0,20.0,36.0,534.780356685791,180.0,20.0,5.0,2.5,LC5,759.7210849441451,0.9967854388450075,LC5,1139.5816274162173,0.6339329761060888,LC5,100.35503164747921,3.1222191931867416,LC5,150.53254747121878,1.7481461287911615,7.225398140101399,5.730692743075723,True
32.0,20.0,36.0,534.780356685791,180.0,20.0,5.0,3.0,LC5,909.4585788582692,0.668025389242505,LC5,1364.1878682874033,0.3649146450316614,LC5,100.35503164747921,3.1222191931867416,LC5,150.53254747121878,1.7481461287911615,7.225398140101399,5.730692743075723,True
32.0,20.0,36.0,534.780356685791,180.0,25.0,5.0,1.0,LC5,360.4211011731475,3.2089655546311313,LC5,540.6316517597212,2.444119473840109,LC5,80.28402531798336,4.152773991483427,LC5,120.42603797697502,2.4351826609889518,7.225398140101399,5.730692743075723,True
32.0,20.0,36.0,534.780356685791,180.0,25.0,5.0,1.5,LC5,535.114844072959,1.8349054727272116,LC5,802.6722661094383,1.3197512591597755,LC5,80.28402531798336,4.152773991483427,LC5,120.42603797697502,2.4351826609889518,7.225398140101399,5.730692743075723,True
32.0,20.0,36.0,534.780356685791,180.0,25.0,5.0,2.0,LC5,709.8085869727706,1.1371958973753507,LC5,1064.7128804591555,0.7488282842948382,LC5,80.28402531798336,4.152773991483427,LC5,120.42603797697502,2.4351826609889518,7.225398140101399,5.730692743075723,True
32.0,20.0,36.0,534.780356685791,180.0,25.0,5.0,2.5,LC5,884.5023298725821,0.7150887552987373,LC5,1326.7534948088728,0.4034257360431772,LC5,80.28402531798336,4.152773991483427,LC5,120.42603797697502,2.4351826609889518,7.225398140101399,5.730692743075723,True
32.0,20.0,36.0,534.780356685791,180.0,25.0,5.0,3.0,LC5,1059.1960727723936,0.4322183012153049,LC5,1588.79410915859,0.17195802103401392,LC5,80.28402531798336,4.152773991483427,LC5,120.42603797697502,2.4351826609889518,7.225398140101399,5.730692743075723,True
32.0,20.0,36.0,534.780356685791,180.0,30.0,5.0,1.0,LC5,410.3335991445221,2.696991918679569,LC5,615.5003987167831,2.0251808185371822,LC5,66.9033544316528,5.183328789780112,LC5,100.35503164747918,3.1222191931867425,7.225398140101399,5.730692743075723,True
32.0,20.0,36.0,534.780356685791,180.0,30.0,5.0,1.5,LC5,609.983591030021,1.4869521447919394,LC5,914.9753865450313,1.0350274197330664,LC5,66.9033544316528,5.183328789780112,LC5,100.35503164747918,3.1222191931867425,7.225398140101399,5.730692743075723,True
32.0,20.0,36.0,534.780356685791,180.0,30.0,5.0,2.0,LC5,809.6335829155198,0.873687099956042,LC5,1214.4503743732796,0.533203858544562,LC5,66.9033544316528,5.183328789780112,LC5,100.35503164747918,3.1222191931867425,7.225398140101399,5.730692743075723,True
32.0,20.0,36.0,534.780356685791,180.0,30.0,5.0,2.5,LC5,1009.2835748010186,0.5030463567180099,LC5,1513.9253622015276,0.2299153224385564,LC5,66.9033544316528,5.183328789780112,LC5,100.35503164747918,3.1222191931867425,7.225398140101399,5.730692743075723,True
32.0,20.0,36.0,534.780356685791,180.0,30.0,5.0,3.0,LC5,1208.9335666865172,0.25482494803899014,LC5,1813.4003500297758,0.026800287079147278,LC5,66.9033544316528,5.183328789780112,LC5,100.35503164747918,3.1222191931867425,7.225398140101399,5.730692743075723,True
34.0,5.0,22.0,520.780356685791,120.0,20.0,5.0,1.0,LC5,369.54628768197284,3.1050337956730125,LC5,554.3194315229591,2.3590740178172496,LC5,136.10200326456092,2.0395249714727717,LC5,204.15300489684134,1.0263499809818484,5.444073748309051,4.273067598045025,True
34.0,5.0,22.0,520.780356685791,120.0,20.0,5.0,1.5,LC5,549.4325707346854,1.761030344399698,LC5,824.1488561020279,1.2593005938353063,LC5,136.10200326456092,2.0395249714727717,LC5,204.15300489684134,1.0263499809818484,5.444073748309051,4.273067598045025,True
34.0,5.0,22.0,520.780356685791,120.0,20.0,5.0,2.0,LC5,729.318853787398,1.0800230134215303,LC5,1093.9782806810967,0.7020447598290003,LC5,136.10200326456092,2.0395249714727717,LC5,204.15300489684134,1.0263499809818484,5.444073748309051,4.273067598045025,True
34.0,5.0,22.0,520.780356685791,120.0,20.0,5.0,2.5,LC5,909.2051368401106,0.6684903533126143,LC5,1363.8077052601654,0.36529511661968317,LC5,136.10200326456092,2.0395249714727717,LC5,204.15300489684134,1.0263499809818484,5.444073748309051,4.273067598045025,True
34.0,5.0,22.0,520.780356685791,120.0,20.0,5.0,3.0,LC5,1089.0914198928233,0.3929041881068964,LC5,1633.6371298392344,0.13978800186993712,LC5,136.10200326456092,2.0395249714727717,LC5,204.15300489684134,1.0263499809818484,5.444073748309051,4.273067598045025,True
34.0,5.0,22.0,520.780356685791,120.0,25.0,5.0,1.0,LC5,429.50838203287714,2.531945041025718,LC5,644.2625730493155,1.890125979516541,LC5,108.88160261164874,2.7994062143409644,LC5,163.32240391747308,1.53293747622731,5.444073748309051,4.273067598045025,True
34.0,5.0,22.0,520.780356685791,120.0,25.0,5.0,1.5,LC5,639.3757122610418,1.3726268779203252,LC5,959.0635683915624,0.9414771464239278,LC5,108.88160261164874,2.7994062143409644,LC5,163.32240391747308,1.53293747622731,5.444073748309051,4.273067598045025,True
34.0,5.0,22.0,520.780356685791,120.0,25.0,5.0,2.0,LC5,849.2430424892066,0.7862966478401032,LC5,1273.8645637338095,0.46169385114404426,LC5,108.88160261164874,2.7994062143409644,LC5,163.32240391747308,1.53293747622731,5.444073748309051,4.273067598045025,True
34.0,5.0,22.0,520.780356685791,120.0,25.0,5.0,2.5,LC5,1059.1103727173713,0.432334192051973,LC5,1588.6655590760563,0.1720528523844318,LC5,108.88160261164874,2.7994062143409644,LC5,163.32240391747308,1.53293747622731,5.444073748309051,4.273067598045025,True
34.0,5.0,22.0,520.780356685791,120.0,25.0,5.0,3.0,LC5,1268.977702945536,0.19545047677256866,LC5,1903.4665544183033,-0.021784755987464877,LC5,108.88160261164874,2.7994062143409644,LC5,163.32240391747308,1.53293747622731,5.444073748309051,4.273067598045025,False
34.0,5.0,22.0,520.780356685791,120.0,30.0,5.0,1.0,LC5,489.4704763837813,2.0992676232642866,LC5,734.2057145756717,1.5360739681468267,LC5,90.73466884304062,3.559287457209157,LC5,136.1020032645609,2.0395249714727726,5.444073748309051,4.273067598045025,True
34.0,5.0,22.0,520.780356685791,120.0,30.0,5.0,1.5,LC5,729.318853787398,1.0800230134215303,LC5,1093.978280681097,0.702044759829,LC5,90.73466884304062,3.559287457209157,LC5,136.1020032645609,2.0395249714727726,5.444073748309051,4.273067598045025,True
34.0,5.0,22.0,520.780356685791,120.0,30.0,5.0,2.0,LC5,969.1672311910149,0.5652613410543714,LC5,1453.7508467865218,0.28082470535848847,LC5,90.73466884304062,3.559287457209157,LC5,136.1020032645609,2.0395249714727726,5.444073748309051,4.273067598045025,True
34.0,5.0,22.0,520.780356685791,120.0,30.0,5.0,2.5,LC5,1209.0156085946317,0.2547397975807537,LC5,1813.5234128919467,0.026730610017738687,LC5,90.73466884304062,3.559287457209157,LC5,136.1020032645609,2.0395249714727726,5.444073748309051,4.273067598045025,True
34.0,5.0,22.0,520.780356685791,120.0,30.0,5.0,3.0,LC5,1448.8639859982484,0.04702719831551816,LC5,2173.2959789973725,-0.14323680805823125,LC5,90.73466884304062,3.559287457209157,LC5,136.1020032645609,2.0395249714727726,5.444073748309051,4.273067598045025,False
34.0,5.0,22.0,520.780356685791,150.0,20.0,5.0,1.0,LC5,301.8841369344879,4.025106702871258,LC5,452.82620540173184,3.111952837067143,LC5,110.50540383062054,2.74357654241223,LC5,165.7581057459308,1.4957176949414865,6.936728123031417,5.494479351827949,True
34.0,5.0,22.0,520.780356685791,150.0,20.0,5.0,1.5,LC5,447.93934461345805,2.3866192337024343,LC5,671.909016920187,1.7712085313794477,LC5,110.50540383062054,2.74357654241223,LC5,165.7581057459308,1.4957176949414865,6.936728123031417,5.494479351827949,True
34.0,5.0,22.0,520.780356685791,150.0,20.0,5.0,2.0,LC5,593.9945522924281,1.553895476221757,LC5,890.9918284386422,1.0898059225334702,LC5,110.50540383062054,2.74357654241223,LC5,165.7581057459308,1.4957176949414865,6.936728123031417,5.494479351827949,True
34.0,5.0,22.0,520.780356685791,150.0,20.0,5.0,2.5,LC5,740.0497599713982,1.0498621606993424,LC5,1110.0746399570974,0.6773646861007143,LC5,110.50540383062054,2.74357654241223,LC5,165.7581057459308,1.4957176949414865,6.936728123031417,5.494479351827949,True
34.0,5.0,22.0,520.780356685791,150.0,20.0,5.0,3.0,LC5,886.1049676503683,0.711986790935772,LC5,1329.1574514755525,0.40088745538229276,LC5,110.50540383062054,2.74357654241223,LC5,165.7581057459308,1.4957176949414865,6.936728123031417,5.494479351827949,True
34.0,5.0,22.0,520.780356685791,150.0,25.0,5.0,1.0,LC5,350.5692061608114,3.3272482960301115,LC5,525.8538092412169,2.540908076118686,LC5,88.40432306449642,3.6794706780152877,LC5,132.60648459674462,2.119647118676859,6.936728123031417,5.494479351827949,True
34.0,5.0,22.0,520.780356685791,150.0,25.0,5.0,1.5,LC5,520.9669484529433,1.9118929799766833,LC5,781.4504226794146,1.3827487271881282,LC5,88.40432306449642,3.6794706780152877,LC5,132.60648459674462,2.119647118676859,6.936728123031417,5.494479351827949,True
34.0,5.0,22.0,520.780356685791,150.0,25.0,5.0,2.0,LC5,691.3646907450751,1.1942109863394208,LC5,1037.0470361176124,0.7954826880087906,LC5,88.40432306449642,3.6794706780152877,LC5,132.60648459674462,2.119647118676859,6.936728123031417,5.494479351827949,True
34.0,5.0,22.0,520.780356685791,150.0,25.0,5.0,2.5,LC5,861.7624330372068,0.7603459397196803,LC5,1292.6436495558103,0.4404588616822873,LC5,88.40432306449642,3.6794706780152877,LC5,132.60648459674462,2.119647118676859,6.936728123031417,5.494479351827949,True
34.0,5.0,22.0,520.780356685791,150.0,25.0,5.0,3.0,LC5,1032.1601753293387,0.4697331250122685,LC5,1548.240262994008,0.20265571468813204,LC5,88.40432306449642,3.6794706780152877,LC5,132.60648459674462,2.119647118676859,6.936728123031417,5.494479351827949,True
34.0,5.0,22.0,520.780356685791,150.0,30.0,5.0,1.0,LC5,399.25427538713467,2.79958360753695,LC5,598.8814130807019,2.1091297197248084,LC5,73.67026922041369,4.615364813618346,LC5,110.50540383062052,2.7435765424122307,6.936728123031417,5.494479351827949,True
34.0,5.0,22.0,520.780356685791,150.0,30.0,5.0,1.5,LC5,593.9945522924281,1.553895476221757,LC5,890.9918284386422,1.0898059225334702,LC5,73.67026922041369,4.615364813618346,LC5,110.50540383062052,2.7435765424122307,6.936728123031417,5.494479351827949,True
34.0,5.0,22.0,520.780356685791,150.0,30.0,5.0,2.0,LC5,788.7348291977216,0.9233333483485808,LC5,1183.1022437965826,0.5738284748956526,LC5,73.67026922041369,4.615364813618346,LC5,110.50540383062052,2.7435765424122307,6.936728123031417,5.494479351827949,True
