level,ligament_mm,contact_regime,x_from_root_mm,q_N_per_mm,projected_pressure_MPa
ultimate,15.0,PARTIAL_ROOT_TRIANGULAR,21.849999999999998,2526.4818636832983,74.3082901083323
ultimate,15.0,PARTIAL_ROOT_TRIANGULAR,22.424999999999997,2479.084569340138,72.91425203941583
ultimate,15.0,PARTIAL_ROOT_TRIANGULAR,23.0,2431.6872749969757,71.52021397049928
ultimate,15.0,PARTIAL_ROOT_TRIANGULAR,23.575,2384.2899806538144,70.12617590158277
ultimate,15.0,PARTIAL_ROOT_TRIANGULAR,24.15,2336.892686310653,68.73213783266627
ultimate,15.0,PARTIAL_ROOT_TRIANGULAR,24.724999999999998,2289.4953919674917,67.33809976374975
ultimate,15.0,PARTIAL_ROOT_TRIANGULAR,25.299999999999997,2242.0980976243304,65.94406169483325
ultimate,15.0,PARTIAL_ROOT_TRIANGULAR,25.874999999999996,2194.700803281169,64.55002362591674
ultimate,15.0,PARTIAL_ROOT_TRIANGULAR,26.45,2147.3035089380073,63.155985557000214
ultimate,15.0,PARTIAL_ROOT_TRIANGULAR,27.025,2099.906214594846,61.761947488083706
ultimate,15.0,PARTIAL_ROOT_TRIANGULAR,27.599999999999998,2052.5089202516847,60.3679094191672
ultimate,15.0,PARTIAL_ROOT_TRIANGULAR,28.174999999999997,2005.1116259085236,58.9738713502507
ultimate,15.0,PARTIAL_ROOT_TRIANGULAR,28.749999999999996,1957.7143315653623,57.57983328133418
ultimate,15.0,PARTIAL_ROOT_TRIANGULAR,29.325,1910.3170372222005,56.18579521241766
ultimate,15.0,PARTIAL_ROOT_TRIANGULAR,29.9,1862.9197428790392,54.79175714350115
ultimate,15.0,PARTIAL_ROOT_TRIANGULAR,30.474999999999998,1815.5224485358779,53.39771907458464
ultimate,15.0,PARTIAL_ROOT_TRIANGULAR,31.049999999999997,1768.1251541927165,52.003681005668135
ultimate,15.0,PARTIAL_ROOT_TRIANGULAR,31.624999999999996,1720.7278598495552,50.60964293675163
ultimate,15.0,PARTIAL_ROOT_TRIANGULAR,32.199999999999996,1673.330565506394,49.21560486783511
ultimate,15.0,PARTIAL_ROOT_TRIANGULAR,32.775,1625.9332711632326,47.8215667989186
ultimate,15.0,PARTIAL_ROOT_TRIANGULAR,33.349999999999994,1578.5359768200713,46.427528730002095
ultimate,15.0,PARTIAL_ROOT_TRIANGULAR,33.925,1531.13868247691,45.03349066108559
ultimate,15.0,PARTIAL_ROOT_TRIANGULAR,34.5,1483.741388133748,43.63945259216906
ultimate,15.0,PARTIAL_ROOT_TRIANGULAR,35.074999999999996,1436.3440937905873,42.24541452325257
ultimate,15.0,PARTIAL_ROOT_TRIANGULAR,35.65,1388.9467994474253,40.85137645433604
ultimate,15.0,PARTIAL_ROOT_TRIANGULAR,36.224999999999994,1341.549505104264,39.457338385419526
ultimate,15.0,PARTIAL_ROOT_TRIANGULAR,36.8,1294.1522107611027,38.06330031650302
ultimate,15.0,PARTIAL_ROOT_TRIANGULAR,37.375,1246.7549164179409,36.669262247586495
ultimate,15.0,PARTIAL_ROOT_TRIANGULAR,37.949999999999996,1199.35762207478,35.27522417867
ultimate,15.0,PARTIAL_ROOT_TRIANGULAR,38.525,1151.9603277316182,33.88118610975348
ultimate,15.0,PARTIAL_ROOT_TRIANGULAR,39.099999999999994,1104.5630333884574,32.487148040836985
ultimate,15.0,PARTIAL_ROOT_TRIANGULAR,39.675,1057.1657390452956,31.09310997192046
ultimate,15.0,PARTIAL_ROOT_TRIANGULAR,40.25,1009.7684447021338,29.699071903003937
ultimate,15.0,PARTIAL_ROOT_TRIANGULAR,40.824999999999996,962.371150358973,28.30503383408744
ultimate,15.0,PARTIAL_ROOT_TRIANGULAR,41.4,914.9738560158112,26.910995765170917
ultimate,15.0,PARTIAL_ROOT_TRIANGULAR,41.974999999999994,867.5765616726503,25.516957696254423
ultimate,15.0,PARTIAL_ROOT_TRIANGULAR,42.55,820.1792673294885,24.122919627337897
ultimate,15.0,PARTIAL_ROOT_TRIANGULAR,43.125,772.7819729863272,22.72888155842139
ultimate,15.0,PARTIAL_ROOT_TRIANGULAR,43.699999999999996,725.3846786431659,21.33484348950488
ultimate,15.0,PARTIAL_ROOT_TRIANGULAR,44.275,677.9873843000046,19.94080542058837
ultimate,15.0,PARTIAL_ROOT_TRIANGULAR,44.849999999999994,630.5900899568433,18.54676735167186
ultimate,15.0,PARTIAL_ROOT_TRIANGULAR,45.425,583.1927956136819,17.152729282755352
ultimate,15.0,PARTIAL_ROOT_TRIANGULAR,46.0,535.7955012705202,15.758691213838828
ultimate,15.0,PARTIAL_ROOT_TRIANGULAR,46.574999999999996,488.3982069273593,14.364653144922332
ultimate,15.0,PARTIAL_ROOT_TRIANGULAR,47.15,441.00091258419747,12.970615076005808
ultimate,15.0,PARTIAL_ROOT_TRIANGULAR,47.724999999999994,393.60361824103614,11.576577007089298
ultimate,15.0,PARTIAL_ROOT_TRIANGULAR,48.3,346.2063238978748,10.182538938172788
ultimate,15.0,PARTIAL_ROOT_TRIANGULAR,48.87499999999999,298.8090295547135,8.78850086925628
ultimate,15.0,PARTIAL_ROOT_TRIANGULAR,49.449999999999996,251.4117352115522,7.394462800339771
ultimate,15.0,PARTIAL_ROOT_TRIANGULAR,50.025,204.0144408683904,6.000424731423247
ultimate,15.0,PARTIAL_ROOT_TRIANGULAR,50.599999999999994,156.61714652522954,4.606386662506751
ultimate,15.0,PARTIAL_ROOT_TRIANGULAR,51.175,109.21985218206775,3.212348593590228
ultimate,15.0,PARTIAL_ROOT_TRIANGULAR,51.74999999999999,61.82255783890691,1.8183105246737326
ultimate,15.0,PARTIAL_ROOT_TRIANGULAR,52.324999999999996,14.425263495745105,0.42427245575720895
ultimate,15.0,PARTIAL_ROOT_TRIANGULAR,52.9,0.0,0.0
ultimate,15.0,PARTIAL_ROOT_TRIANGULAR,53.474999999999994,0.0,0.0
ultimate,15.0,PARTIAL_ROOT_TRIANGULAR,54.05,0.0,0.0
ultimate,15.0,PARTIAL_ROOT_TRIANGULAR,54.62499999999999,0.0,0.0
ultimate,15.0,PARTIAL_ROOT_TRIANGULAR,55.199999999999996,0.0,0.0
ultimate,15.0,PARTIAL_ROOT_TRIANGULAR,55.775,0.0,0.0
ultimate,15.0,PARTIAL_ROOT_TRIANGULAR,56.349999999999994,0.0,0.0
ultimate,15.0,PARTIAL_ROOT_TRIANGULAR,56.925,0.0,0.0
ultimate,15.0,PARTIAL_ROOT_TRIANGULAR,57.5,0.0,0.0
limit,20.0,PARTIAL_ROOT_TRIANGULAR,0.0,2896.271543365329,85.18445715780379
limit,20.0,PARTIAL_ROOT_TRIANGULAR,0.575,2864.5504740808515,84.25148453178974
limit,20.0,PARTIAL_ROOT_TRIANGULAR,1.15,2832.829404796374,83.31851190577571
limit,20.0,PARTIAL_ROOT_TRIANGULAR,1.7249999999999999,2801.1083355118967,82.38553927976167
limit,20.0,PARTIAL_ROOT_TRIANGULAR,2.3,2769.387266227419,81.45256665374761
limit,20.0,PARTIAL_ROOT_TRIANGULAR,2.875,2737.6661969429415,80.51959402773358
limit,20.0,PARTIAL_ROOT_TRIANGULAR,3.4499999999999997,2705.9451276584646,79.58662140171954
limit,20.0,PARTIAL_ROOT_TRIANGULAR,4.0249999999999995,2674.224058373987,78.6536487757055
limit,20.0,PARTIAL_ROOT_TRIANGULAR,4.6,2642.50298908951,77.72067614969147
limit,20.0,PARTIAL_ROOT_TRIANGULAR,5.175,2610.7819198050324,76.78770352367742
limit,20.0,PARTIAL_ROOT_TRIANGULAR,5.75,2579.0608505205546,75.85473089766337
limit,20.0,PARTIAL_ROOT_TRIANGULAR,6.324999999999999,2547.3397812360777,74.92175827164934
limit,20.0,PARTIAL_ROOT_TRIANGULAR,6.8999999999999995,2515.6187119516,73.98878564563529
limit,20.0,PARTIAL_ROOT_TRIANGULAR,7.475,2483.8976426671225,73.05581301962125
limit,20.0,PARTIAL_ROOT_TRIANGULAR,8.049999999999999,2452.176573382645,72.1228403936072
limit,20.0,PARTIAL_ROOT_TRIANGULAR,8.625,2420.4555040981677,71.18986776759317
limit,20.0,PARTIAL_ROOT_TRIANGULAR,9.2,2388.7344348136903,70.25689514157912
limit,20.0,PARTIAL_ROOT_TRIANGULAR,9.774999999999999,2357.013365529213,69.32392251556509
limit,20.0,PARTIAL_ROOT_TRIANGULAR,10.35,2325.2922962447356,68.39094988955105
limit,20.0,PARTIAL_ROOT_TRIANGULAR,10.924999999999999,2293.571226960258,67.457977263537
limit,20.0,PARTIAL_ROOT_TRIANGULAR,11.5,2261.850157675781,66.52500463752297
limit,20.0,PARTIAL_ROOT_TRIANGULAR,12.075,2230.1290883913034,65.59203201150892
limit,20.0,PARTIAL_ROOT_TRIANGULAR,12.649999999999999,2198.408019106826,64.65905938549488
limit,20.0,PARTIAL_ROOT_TRIANGULAR,13.225,2166.6869498223487,63.72608675948084
limit,20.0,PARTIAL_ROOT_TRIANGULAR,13.799999999999999,2134.965880537871,62.79311413346679
limit,20.0,PARTIAL_ROOT_TRIANGULAR,14.374999999999998,2103.244811253394,61.86014150745276
limit,20.0,PARTIAL_ROOT_TRIANGULAR,14.95,2071.523741968916,60.92716888143871
limit,20.0,PARTIAL_ROOT_TRIANGULAR,15.524999999999999,2039.8026726844387,59.99419625542467
limit,20.0,PARTIAL_ROOT_TRIANGULAR,16.099999999999998,2008.0816033999613,59.06122362941063
limit,20.0,PARTIAL_ROOT_TRIANGULAR,16.674999999999997,1976.3605341154841,58.12825100339659
limit,20.0,PARTIAL_ROOT_TRIANGULAR,17.25,1944.6394648310068,57.19527837738255
limit,20.0,PARTIAL_ROOT_TRIANGULAR,17.825,1912.918395546529,56.2623057513685
limit,20.0,PARTIAL_ROOT_TRIANGULAR,18.4,1881.197326262052,55.329333125354474
limit,20.0,PARTIAL_ROOT_TRIANGULAR,18.974999999999998,1849.4762569775742,54.39636049934042
limit,20.0,PARTIAL_ROOT_TRIANGULAR,19.549999999999997,1817.7551876930972,53.46338787332639
limit,20.0,PARTIAL_ROOT_TRIANGULAR,20.125,1786.0341184086196,52.53041524731234
limit,20.0,PARTIAL_ROOT_TRIANGULAR,20.7,1754.3130491241418,51.597442621298285
limit,20.0,PARTIAL_ROOT_TRIANGULAR,21.275,1722.5919798396649,50.664469995284264
limit,20.0,PARTIAL_ROOT_TRIANGULAR,21.849999999999998,1690.870910555187,49.73149736927021
limit,20.0,PARTIAL_ROOT_TRIANGULAR,22.424999999999997,1659.14984127071,48.79852474325618
limit,20.0,PARTIAL_ROOT_TRIANGULAR,23.0,1627.4287719862325,47.86555211724213
limit,20.0,PARTIAL_ROOT_TRIANGULAR,23.575,1595.7077027017551,46.93257949122809
limit,20.0,PARTIAL_ROOT_TRIANGULAR,24.15,1563.9866334172777,45.99960686521405
limit,20.0,PARTIAL_ROOT_TRIANGULAR,24.724999999999998,1532.2655641328004,45.06663423920001
limit,20.0,PARTIAL_ROOT_TRIANGULAR,25.299999999999997,1500.544494848323,44.13366161318597
limit,20.0,PARTIAL_ROOT_TRIANGULAR,25.874999999999996,1468.8234255638456,43.20068898717193
limit,20.0,PARTIAL_ROOT_TRIANGULAR,26.45,1437.102356279368,42.26771636115788
limit,20.0,PARTIAL_ROOT_TRIANGULAR,27.025,1405.3812869948906,41.33474373514384
limit,20.0,PARTIAL_ROOT_TRIANGULAR,27.599999999999998,1373.6602177104132,40.401771109129804
limit,20.0,PARTIAL_ROOT_TRIANGULAR,28.174999999999997,1341.9391484259359,39.46879848311576
limit,20.0,PARTIAL_ROOT_TRIANGULAR,28.749999999999996,1310.2180791414585,38.53582585710172
limit,20.0,PARTIAL_ROOT_TRIANGULAR,29.325,1278.4970098569809,37.60285323108767
limit,20.0,PARTIAL_ROOT_TRIANGULAR,29.9,1246.7759405725035,36.66988060507363
limit,20.0,PARTIAL_ROOT_TRIANGULAR,30.474999999999998,1215.054871288026,35.736907979059595
limit,20.0,PARTIAL_ROOT_TRIANGULAR,31.049999999999997,1183.3338020035487,34.80393535304555
limit,20.0,PARTIAL_ROOT_TRIANGULAR,31.624999999999996,1151.6127327190713,33.87096272703151
limit,20.0,PARTIAL_ROOT_TRIANGULAR,32.199999999999996,1119.891663434594,32.93799010101747
limit,20.0,PARTIAL_ROOT_TRIANGULAR,32.775,1088.1705941501166,32.00501747500343
limit,20.0,PARTIAL_ROOT_TRIANGULAR,33.349999999999994,1056.4495248656392,31.07204484898939
limit,20.0,PARTIAL_ROOT_TRIANGULAR,33.925,1024.7284555811618,30.139072222975347
limit,20.0,PARTIAL_ROOT_TRIANGULAR,34.5,993.0073862966842,29.2060995969613
limit,20.0,PARTIAL_ROOT_TRIANGULAR,35.074999999999996,961.2863170122072,28.27312697094727
limit,20.0,PARTIAL_ROOT_TRIANGULAR,35.65,929.5652477277295,27.340154344933218
limit,20.0,PARTIAL_ROOT_TRIANGULAR,36.224999999999994,897.8441784432521,26.40718171891918
limit,20.0,PARTIAL_ROOT_TRIANGULAR,36.8,866.1231091587747,25.474209092905138
limit,20.0,PARTIAL_ROOT_TRIANGULAR,37.375,834.4020398742971,24.541236466891093
limit,20.0,PARTIAL_ROOT_TRIANGULAR,37.949999999999996,802.68097058982,23.60826384087706
limit,20.0,PARTIAL_ROOT_TRIANGULAR,38.525,770.9599013053423,22.67529121486301
limit,20.0,PARTIAL_ROOT_TRIANGULAR,39.099999999999994,739.2388320208653,21.742318588848978
limit,20.0,PARTIAL_ROOT_TRIANGULAR,39.675,707.5177627363876,20.80934596283493
limit,20.0,PARTIAL_ROOT_TRIANGULAR,40.25,675.79669345191,19.87637333682088
limit,20.0,PARTIAL_ROOT_TRIANGULAR,40.824999999999996,644.0756241674329,18.943400710806852
limit,20.0,PARTIAL_ROOT_TRIANGULAR,41.4,612.3545548829552,18.0104280847928
limit,20.0,PARTIAL_ROOT_TRIANGULAR,41.974999999999994,580.6334855984782,17.07745545877877
limit,20.0,PARTIAL_ROOT_TRIANGULAR,42.55,548.9124163140004,16.14448283276472
limit,20.0,PARTIAL_ROOT_TRIANGULAR,43.125,517.1913470295231,15.211510206750678
limit,20.0,PARTIAL_ROOT_TRIANGULAR,43.699999999999996,485.47027774504573,14.27853758073664
limit,20.0,PARTIAL_ROOT_TRIANGULAR,44.275,453.74920846056835,13.3455649547226
limit,20.0,PARTIAL_ROOT_TRIANGULAR,44.849999999999994,422.02813917609103,12.412592328708559
limit,20.0,PARTIAL_ROOT_TRIANGULAR,45.425,390.30706989161365,11.479619702694519
limit,20.0,PARTIAL_ROOT_TRIANGULAR,46.0,358.586000607136,10.54664707668047
limit,20.0,PARTIAL_ROOT_TRIANGULAR,46.574999999999996,326.86493132265895,9.613674450666439
limit,20.0,PARTIAL_ROOT_TRIANGULAR,47.15,295.1438620381812,8.680701824652388
limit,20.0,PARTIAL_ROOT_TRIANGULAR,47.724999999999994,263.4227927537039,7.74772919863835
limit,20.0,PARTIAL_ROOT_TRIANGULAR,48.3,231.70172346922652,6.81475657262431
limit,20.0,PARTIAL_ROOT_TRIANGULAR,48.87499999999999,199.98065418474914,5.881783946610269
limit,20.0,PARTIAL_ROOT_TRIANGULAR,49.449999999999996,168.2595849002718,4.948811320596229
limit,20.0,PARTIAL_ROOT_TRIANGULAR,50.025,136.5385156157941,4.015838694582179
limit,20.0,PARTIAL_ROOT_TRIANGULAR,50.599999999999994,104.81744633131706,3.0828660685681486
limit,20.0,PARTIAL_ROOT_TRIANGULAR,51.175,73.09637704683938,2.149893442554099
limit,20.0,PARTIAL_ROOT_TRIANGULAR,51.74999999999999,41.37530776236234,1.216920816540069
limit,20.0,PARTIAL_ROOT_TRIANGULAR,52.324999999999996,9.654238477884652,0.28394819052601916
limit,20.0,PARTIAL_ROOT_TRIANGULAR,52.9,0.0,0.0
limit,20.0,PARTIAL_ROOT_TRIANGULAR,53.474999999999994,0.0,0.0
limit,20.0,PARTIAL_ROOT_TRIANGULAR,54.05,0.0,0.0
limit,20.0,PARTIAL_ROOT_TRIANGULAR,54.62499999999999,0.0,0.0
limit,20.0,PARTIAL_ROOT_TRIANGULAR,55.199999999999996,0.0,0.0
limit,20.0,PARTIAL_ROOT_TRIANGULAR,55.775,0.0,0.0
limit,20.0,PARTIAL_ROOT_TRIANGULAR,56.349999999999994,0.0,0.0
limit,20.0,PARTIAL_ROOT_TRIANGULAR,56.925,0.0,0.0
limit,20.0,PARTIAL_ROOT_TRIANGULAR,57.5,0.0,0.0
ultimate,20.0,PARTIAL_ROOT_TRIANGULAR,0.0,4344.4073150479935,127.77668573670569
ultimate,20.0,PARTIAL_ROOT_TRIANGULAR,0.575,4296.825711121278,126.37722679768464
ultimate,20.0,PARTIAL_ROOT_TRIANGULAR,1.15,4249.244107194561,124.97776785866357
ultimate,20.0,PARTIAL_ROOT_TRIANGULAR,1.7249999999999999,4201.662503267846,123.57830891964252
ultimate,20.0,PARTIAL_ROOT_TRIANGULAR,2.3,4154.080899341129,122.17884998062145
ultimate,20.0,PARTIAL_ROOT_TRIANGULAR,2.875,4106.499295414413,120.77939104160038
ultimate,20.0,PARTIAL_ROOT_TRIANGULAR,3.4499999999999997,4058.9176914876966,119.37993210257932
ultimate,20.0,PARTIAL_ROOT_TRIANGULAR,4.0249999999999995,4011.3360875609806,117.98047316355826
ultimate,20.0,PARTIAL_ROOT_TRIANGULAR,4.6,3963.7544836342645,116.58101422453718
ultimate,20.0,PARTIAL_ROOT_TRIANGULAR,5.175,3916.1728797075484,115.18155528551613
ultimate,20.0,PARTIAL_ROOT_TRIANGULAR,5.75,3868.591275780832,113.78209634649505
ultimate,20.0,PARTIAL_ROOT_TRIANGULAR,6.324999999999999,3821.0096718541167,112.38263740747402
ultimate,20.0,PARTIAL_ROOT_TRIANGULAR,6.8999999999999995,3773.4280679274,110.98317846845295
ultimate,20.0,PARTIAL_ROOT_TRIANGULAR,7.475,3725.846464000684,109.58371952943189
ultimate,20.0,PARTIAL_ROOT_TRIANGULAR,8.049999999999999,3678.264860073968,108.18426059041083
ultimate,20.0,PARTIAL_ROOT_TRIANGULAR,8.625,3630.683256147252,106.78480165138977
ultimate,20.0,PARTIAL_ROOT_TRIANGULAR,9.2,3583.101652220536,105.3853427123687
ultimate,20.0,PARTIAL_ROOT_TRIANGULAR,9.774999999999999,3535.52004829382,103.98588377334764
ultimate,20.0,PARTIAL_ROOT_TRIANGULAR,10.35,3487.9384443671033,102.58642483432656
ultimate,20.0,PARTIAL_ROOT_TRIANGULAR,10.924999999999999,3440.3568404403873,101.1869658953055
ultimate,20.0,PARTIAL_ROOT_TRIANGULAR,11.5,3392.775236513671,99.78750695628445
ultimate,20.0,PARTIAL_ROOT_TRIANGULAR,12.075,3345.193632586955,98.38804801726339
ultimate,20.0,PARTIAL_ROOT_TRIANGULAR,12.649999999999999,3297.612028660239,96.98858907824233
ultimate,20.0,PARTIAL_ROOT_TRIANGULAR,13.225,3250.030424733523,95.58913013922127
ultimate,20.0,PARTIAL_ROOT_TRIANGULAR,13.799999999999999,3202.4488208068065,94.1896712002002
ultimate,20.0,PARTIAL_ROOT_TRIANGULAR,14.374999999999998,3154.867216880091,92.79021226117914
ultimate,20.0,PARTIAL_ROOT_TRIANGULAR,14.95,3107.2856129533743,91.39075332215806
ultimate,20.0,PARTIAL_ROOT_TRIANGULAR,15.524999999999999,3059.7040090266582,89.991294383137
ultimate,20.0,PARTIAL_ROOT_TRIANGULAR,16.099999999999998,3012.122405099942,88.59183544411594
ultimate,20.0,PARTIAL_ROOT_TRIANGULAR,16.674999999999997,2964.540801173226,87.19237650509488
ultimate,20.0,PARTIAL_ROOT_TRIANGULAR,17.25,2916.95919724651,85.79291756607383
ultimate,20.0,PARTIAL_ROOT_TRIANGULAR,17.825,2869.3775933197935,84.39345862705275
ultimate,20.0,PARTIAL_ROOT_TRIANGULAR,18.4,2821.795989393078,82.9939996880317
ultimate,20.0,PARTIAL_ROOT_TRIANGULAR,18.974999999999998,2774.2143854663614,81.59454074901063
ultimate,20.0,PARTIAL_ROOT_TRIANGULAR,19.549999999999997,2726.632781539646,80.19508180998959
ultimate,20.0,PARTIAL_ROOT_TRIANGULAR,20.125,2679.0511776129297,78.79562287096851
ultimate,20.0,PARTIAL_ROOT_TRIANGULAR,20.7,2631.469573686213,77.39616393194744
ultimate,20.0,PARTIAL_ROOT_TRIANGULAR,21.275,2583.8879697594975,75.9967049929264
ultimate,20.0,PARTIAL_ROOT_TRIANGULAR,21.849999999999998,2536.306365832781,74.59724605390532
ultimate,20.0,PARTIAL_ROOT_TRIANGULAR,22.424999999999997,2488.7247619060654,73.19778711488428
ultimate,20.0,PARTIAL_ROOT_TRIANGULAR,23.0,2441.143157979349,71.7983281758632
ultimate,20.0,PARTIAL_ROOT_TRIANGULAR,23.575,2393.561554052633,70.39886923684215
ultimate,20.0,PARTIAL_ROOT_TRIANGULAR,24.15,2345.9799501259167,68.99941029782109
ultimate,20.0,PARTIAL_ROOT_TRIANGULAR,24.724999999999998,2298.3983461992007,67.59995135880001
ultimate,20.0,PARTIAL_ROOT_TRIANGULAR,25.299999999999997,2250.8167422724846,66.20049241977895
ultimate,20.0,PARTIAL_ROOT_TRIANGULAR,25.874999999999996,2203.2351383457685,64.8010334807579
ultimate,20.0,PARTIAL_ROOT_TRIANGULAR,26.45,2155.653534419052,63.40157454173682
ultimate,20.0,PARTIAL_ROOT_TRIANGULAR,27.025,2108.071930492336,62.00211560271576
ultimate,20.0,PARTIAL_ROOT_TRIANGULAR,27.599999999999998,2060.49032656562,60.6026566636947
ultimate,20.0,PARTIAL_ROOT_TRIANGULAR,28.174999999999997,2012.9087226389038,59.20319772467364
ultimate,20.0,PARTIAL_ROOT_TRIANGULAR,28.749999999999996,1965.3271187121877,57.80373878565258
ultimate,20.0,PARTIAL_ROOT_TRIANGULAR,29.325,1917.7455147854712,56.4042798466315
ultimate,20.0,PARTIAL_ROOT_TRIANGULAR,29.9,1870.1639108587551,55.004820907610444
ultimate,20.0,PARTIAL_ROOT_TRIANGULAR,30.474999999999998,1822.5823069320393,53.60536196858939
ultimate,20.0,PARTIAL_ROOT_TRIANGULAR,31.049999999999997,1775.0007030053232,52.20590302956833
ultimate,20.0,PARTIAL_ROOT_TRIANGULAR,31.624999999999996,1727.4190990786071,50.80644409054727
ultimate,20.0,PARTIAL_ROOT_TRIANGULAR,32.199999999999996,1679.837495151891,49.40698515152621
ultimate,20.0,PARTIAL_ROOT_TRIANGULAR,32.775,1632.255891225175,48.00752621250515
ultimate,20.0,PARTIAL_ROOT_TRIANGULAR,33.349999999999994,1584.674287298459,46.60806727348409
ultimate,20.0,PARTIAL_ROOT_TRIANGULAR,33.925,1537.0926833717429,45.20860833446302
ultimate,20.0,PARTIAL_ROOT_TRIANGULAR,34.5,1489.5110794450263,43.80914939544195
ultimate,20.0,PARTIAL_ROOT_TRIANGULAR,35.074999999999996,1441.9294755183107,42.409690456420904
ultimate,20.0,PARTIAL_ROOT_TRIANGULAR,35.65,1394.3478715915942,41.01023151739983
ultimate,20.0,PARTIAL_ROOT_TRIANGULAR,36.224999999999994,1346.7662676648781,39.61077257837877
ultimate,20.0,PARTIAL_ROOT_TRIANGULAR,36.8,1299.1846637381623,38.21131363935771
ultimate,20.0,PARTIAL_ROOT_TRIANGULAR,37.375,1251.6030598114457,36.81185470033664
ultimate,20.0,PARTIAL_ROOT_TRIANGULAR,37.949999999999996,1204.0214558847301,35.412395761315594
ultimate,20.0,PARTIAL_ROOT_TRIANGULAR,38.525,1156.4398519580136,34.01293682229452
ultimate,20.0,PARTIAL_ROOT_TRIANGULAR,39.099999999999994,1108.858248031298,32.61347788327347
ultimate,20.0,PARTIAL_ROOT_TRIANGULAR,39.675,1061.2766441045815,31.214018944252395
ultimate,20.0,PARTIAL_ROOT_TRIANGULAR,40.25,1013.6950401778649,29.81456000523132
ultimate,20.0,PARTIAL_ROOT_TRIANGULAR,40.824999999999996,966.1134362511493,28.415101066210273
ultimate,20.0,PARTIAL_ROOT_TRIANGULAR,41.4,918.5318323244328,27.0156421271892
ultimate,20.0,PARTIAL_ROOT_TRIANGULAR,41.974999999999994,870.9502283977173,25.616183188168154
ultimate,20.0,PARTIAL_ROOT_TRIANGULAR,42.55,823.3686244710008,24.21672424914708
ultimate,20.0,PARTIAL_ROOT_TRIANGULAR,43.125,775.7870205442847,22.81726531012602
ultimate,20.0,PARTIAL_ROOT_TRIANGULAR,43.699999999999996,728.2054166175686,21.41780637110496
ultimate,20.0,PARTIAL_ROOT_TRIANGULAR,44.275,680.6238126908526,20.0183474320839
ultimate,20.0,PARTIAL_ROOT_TRIANGULAR,44.849999999999994,633.0422087641366,18.61888849306284
ultimate,20.0,PARTIAL_ROOT_TRIANGULAR,45.425,585.4606048374205,17.21942955404178
ultimate,20.0,PARTIAL_ROOT_TRIANGULAR,46.0,537.879000910704,15.819970615020706
ultimate,20.0,PARTIAL_ROOT_TRIANGULAR,46.574999999999996,490.2973969839884,14.42051167599966
ultimate,20.0,PARTIAL_ROOT_TRIANGULAR,47.15,442.71579305727187,13.021052736978584
ultimate,20.0,PARTIAL_ROOT_TRIANGULAR,47.724999999999994,395.13418913055585,11.621593797957525
ultimate,20.0,PARTIAL_ROOT_TRIANGULAR,48.3,347.5525852038398,10.222134858936464
ultimate,20.0,PARTIAL_ROOT_TRIANGULAR,48.87499999999999,299.97098127712377,8.822675919915405
ultimate,20.0,PARTIAL_ROOT_TRIANGULAR,49.449999999999996,252.3893773504077,7.4232169808943445
ultimate,20.0,PARTIAL_ROOT_TRIANGULAR,50.025,204.80777342369117,6.02375804187327
ultimate,20.0,PARTIAL_ROOT_TRIANGULAR,50.599999999999994,157.22616949697561,4.624299102852224
ultimate,20.0,PARTIAL_ROOT_TRIANGULAR,51.175,109.64456557025908,3.2248401638311495
ultimate,20.0,PARTIAL_ROOT_TRIANGULAR,51.74999999999999,62.06296164354351,1.8253812248101031
ultimate,20.0,PARTIAL_ROOT_TRIANGULAR,52.324999999999996,14.48135771682698,0.4259222857890288
ultimate,20.0,PARTIAL_ROOT_TRIANGULAR,52.9,0.0,0.0
ultimate,20.0,PARTIAL_ROOT_TRIANGULAR,53.474999999999994,0.0,0.0
ultimate,20.0,PARTIAL_ROOT_TRIANGULAR,54.05,0.0,0.0
ultimate,20.0,PARTIAL_ROOT_TRIANGULAR,54.62499999999999,0.0,0.0
ultimate,20.0,PARTIAL_ROOT_TRIANGULAR,55.199999999999996,0.0,0.0
ultimate,20.0,PARTIAL_ROOT_TRIANGULAR,55.775,0.0,0.0
ultimate,20.0,PARTIAL_ROOT_TRIANGULAR,56.349999999999994,0.0,0.0
ultimate,20.0,PARTIAL_ROOT_TRIANGULAR,56.925,0.0,0.0
ultimate,20.0,PARTIAL_ROOT_TRIANGULAR,57.5,0.0,0.0
