Kt_bending,station_above_A_mm,station_above_U_mm,frozen_74_limit_case,frozen_74_limit_surface,frozen_74_limit_vm_MPa,frozen_74_limit_MS,frozen_74_ultimate_case,frozen_74_ultimate_surface,frozen_74_ultimate_vm_MPa,frozen_74_ultimate_MS,frozen_74_PASS,minimum_passing_OD_mm,minimum_OD_limit_case,minimum_OD_limit_vm_MPa,minimum_OD_limit_MS,minimum_OD_ultimate_case,minimum_OD_ultimate_vm_MPa,minimum_OD_ultimate_MS
2.0,460.0,-15.0,LC4+,OUTER,768.022070823093,-0.3450709047190109,LC4+,OUTER,1152.03310623464,-0.5034864910527163,False,83.0,LC4+,371.0257630734458,0.35570100532460724,LC4+,556.5386446101687,0.027781279053247676
2.0,470.0,-5.0,LC4+,OUTER,777.5218763196126,-0.3530728648035699,LC4+,OUTER,1166.2828144794191,-0.5095529206993268,False,83.0,LC4+,375.6128132636985,0.3391449445758643,LC4+,563.4192198955478,0.01522983207076778
2.0,480.0,5.0,LC4+,OUTER,787.0221216822366,-0.36088200554661376,LC4+,OUTER,1180.5331825233554,-0.5154731705403091,False,83.0,LC4+,380.2000855637366,0.32298760336727295,LC4+,570.3001283456051,0.002980661532246298
2.0,490.0,15.0,LC4+,OUTER,796.5227911719217,-0.36850520088704863,LC4+,OUTER,1194.7841867578823,-0.5212524518321958,False,83.5,LC4+,373.08359512469343,0.34822331127125916,LC4+,559.6253926870401,0.022112304900146373
2.0,500.0,25.0,LC4+,OUTER,806.0238697910055,-0.3759490024403084,LC4+,OUTER,1209.0358046865085,-0.5268957314723082,False,83.5,LC4+,377.53160433759604,0.33233878758984026,LC4+,566.2974065063942,0.010069962228480556
2.0,510.0,35.0,LC4+,OUTER,815.5253432401028,-0.38321965813892633,LC4+,OUTER,1223.2880148601541,-0.5324077461305048,False,84.0,LC4+,370.6001034977891,0.35725812068749385,LC4+,555.9001552466837,0.02896175617395169
2.0,520.0,45.0,LC4+,OUTER,825.0271978779651,-0.3903231295965084,LC4+,OUTER,1237.5407968169477,-0.537793015413125,False,84.0,LC4+,374.9158350184827,0.3416344497030992,LC4+,562.373752527724,0.017117170616531174
2.0,530.0,55.0,LC4+,OUTER,834.5294206840806,-0.39726510829578576,LC4+,OUTER,1251.7941310261208,-0.5430558541354399,False,84.0,LC4+,379.2317424911791,0.32636576436293363,LC4+,568.8476137367687,0.005541706051157114
2.0,540.0,65.0,LC4+,OUTER,844.0319992237899,-0.40405103069245996,LC4+,OUTER,1266.0479988356844,-0.5482003837721497,False,84.5,LC4+,372.34937576804583,0.3508818135184486,LC4+,558.5240636520688,0.02412776319755139
2.0,550.0,75.0,LC4+,OUTER,853.5349216157286,-0.41068609231848574,LC4+,OUTER,1280.302382423593,-0.5532305431493358,False,84.5,LC4+,376.5394688948235,0.3358493373253788,LC4+,564.8092033422354,0.012731373028650017
2.0,560.0,85.0,LC4+,OUTER,863.0381765014156,-0.41717526096115287,LC4+,OUTER,1294.5572647521235,-0.5581500984357581,False,84.5,LC4+,380.72971676903336,0.3211472019273476,LC4+,571.0945751535502,0.001585420149029293
2.0,570.0,95.0,LC4+,OUTER,872.5417530168222,-0.4235232889877507,LC4+,OUTER,1308.8126295252334,-0.5629626524864062,False,85.0,LC4+,373.8994656175902,0.3452814091862031,LC4+,560.8491984263854,0.01988199609610053
2.0,580.0,105.0,LC4+,OUTER,882.0456407657773,-0.4297347248796516,LC4+,OUTER,1323.0684611486658,-0.5676716535866941,False,85.0,LC4+,377.96990827413157,0.33079377217296213,LC4+,566.9548624111973,0.00889865829414771
2.0,590.0,115.0,LC4+,OUTER,891.5498297950664,-0.4358139240342621,LC4+,OUTER,1337.3247446926,-0.5722804036416144,False,85.5,LC4+,371.3085526869528,0.354668499715586,LC4+,556.9628290304292,0.026998518008370054
2.0,600.0,125.0,LC4+,OUTER,901.0543105711074,-0.4417650588884172,LC4+,OUTER,1351.581465856661,-0.5767920658504633,False,85.5,LC4+,375.26479809022317,0.34038684832640786,LC4+,562.8971971353347,0.016171341607296608
2.0,610.0,135.0,LC4+,OUTER,910.5590739580797,-0.44759212841235485,LC4+,OUTER,1365.8386109371197,-0.5812096719043962,False,85.5,LC4+,379.2211684659943,0.3264027481237648,LC4+,568.8317526989914,0.00556974410443134
2.0,620.0,145.0,LC4+,OUTER,920.0641111974088,-0.4532989670194011,LC4+,OUTER,1380.0961667961137,-0.5855361287410172,False,86.0,LC4+,372.61112867517915,0.3499328422863246,LC4+,558.9166930127689,0.0234083310639861
2.0,630.0,155.0,LC4+,OUTER,929.5694138885059,-0.4588892529328308,LC4+,OUTER,1394.354120832759,-0.5897742248874477,False,86.0,LC4+,376.45852047623487,0.33613657983802625,LC4+,564.6877807143524,0.01294913673605147
2.0,640.0,165.0,LC4+,OUTER,939.0749739706746,-0.4643665160480491,LC4+,OUTER,1408.6124609560118,-0.5939266364207874,False,86.0,LC4+,380.3060233214458,0.3226190729428695,LC4+,570.4590349821686,0.0027012719991006406
2.0,650.0,175.0,LC4+,OUTER,948.5807837061036,-0.4697341453252091,LC4+,OUTER,1422.8711755591557,-0.5979959325725908,False,86.5,LC4+,373.7492408031041,0.34582213175648113,LC4+,560.6238612046564,0.020291927587418046
2.0,660.0,185.0,LC4+,OUTER,958.086835663871,-0.4749953957446199,LC4+,OUTER,1437.1302534958068,-0.6019845810018856,False,86.5,LC4+,377.4926408412324,0.33247630703231135,LC4+,566.2389612618485,0.010174218187517736
2.0,670.0,195.0,LC4+,OUTER,967.5931227048862,-0.48015339485477726,LC4+,OUTER,1451.389684057329,-0.605894952759354,False,86.5,LC4+,381.23613988031167,0.31939222802412126,LC4+,571.8542098204678,0.0002549429155693783
2.0,680.0,205.0,LC4+,OUTER,977.0996379677136,-0.48521114894055395,LC4+,OUTER,1465.64945695157,-0.6097293269635478,False,87.0,LC4+,374.73419053909225,0.3422847786490597,LC4+,562.1012858086382,0.017610196669665124
2.0,690.0,215.0,LC4+,OUTER,986.6063748552108,-0.490171548836974,LC4+,OUTER,1479.9095622828156,-0.6134898952084149,False,87.0,LC4+,378.378148935042,0.32935794896113935,LC4+,567.567223402563,0.00781013493144056
2.0,700.0,225.0,LC4+,OUTER,996.113327021933,-0.49503737541208026,LC4+,OUTER,1494.1699905328996,-0.6171787657199602,False,87.5,LC4+,372.02764148924973,0.3520500734473917,LC4+,558.0414622338745,0.025013442030362043
2.0,710.0,235.0,LC4+,OUTER,1005.6204883622496,-0.49981130474063407,LC4+,OUTER,1508.4307325433742,-0.6207979672785191,False,87.5,LC4+,375.576340904454,0.33927498944339085,LC4+,563.364511356681,0.015328421420304439
2.0,720.0,245.0,LC4+,OUTER,1015.1278529991253,-0.5044959129887716,LC4+,OUTER,1522.6917794986882,-0.6243494529219051,False,87.5,LC4+,379.1251220245411,0.3267387750881894,LC4+,568.6876830368116,0.005824492180840801
2.0,730.0,255.0,LC4+,OUTER,1024.6354152735298,-0.5090936810282685,LC4+,OUTER,1536.9531229102947,-0.6278351034435647,False,88.0,LC4+,372.8276796428678,0.34914875548356417,LC4+,559.2415194643016,0.02281390077746681
2.0,740.0,265.0,LC4+,OUTER,1034.143169734425,-0.513606998797687,LC4+,OUTER,1551.2147546016379,-0.631256730698843,False,88.0,LC4+,376.28521199109286,0.3367519742229643,LC4+,564.4278179866393,0.013415678271087472
2.0,750.0,275.0,LC4+,OUTER,1043.6511111293032,-0.5180381694264484,LC4+,OUTER,1565.4766666939552,-0.6346160807315158,False,88.0,LC4+,379.74281778726714,0.3245806805009326,LC4+,569.6142266809007,0.00418840191720804
2.0,760.0,285.0,LC4+,OUTER,1053.1592343952339,-0.5223894131367108,LC4+,OUTER,1579.738851592851,-0.6379148367318735,False,88.5,LC4+,373.4994402073602,0.3467222326243473,LC4+,560.2491603110403,0.020974310220180925
2.0,770.0,295.0,LC4+,OUTER,1062.6675346503916,-0.5266628709368799,LC4+,OUTER,1594.0013019755877,-0.6411546218368395,False,88.5,LC4+,376.869565033485,0.3346792807620542,LC4+,565.3043475502272,0.011844332135050317
2.0,780.0,305.0,LC4+,OUTER,1072.1760071860347,-0.5308606081196109,LC4+,OUTER,1608.2640107790514,-0.6443370017818653,False,88.5,LC4+,380.2397560664304,0.3228495757611485,LC4+,570.3596340996455,0.002876020325218054
2.0,790.0,315.0,LC4+,OUTER,1081.684647458904,-0.5349846175762514,LC4+,OUTER,1622.5269711883561,-0.6474634874136723,False,89.0,LC4+,374.051222020226,0.34473561477310555,LC4+,561.0768330303391,0.01946821954965694
2.0,800.0,325.0,LC4+,OUTER,1091.1934510840233,-0.5390368229388609,LC4+,OUTER,1636.7901766260347,-0.650535537072271,False,89.0,LC4+,377.3374765971798,0.333024232143708,LC4+,566.0062148957697,0.010589610054607013
2.0,810.0,335.0,LC4+,OUTER,1100.7024138278646,-0.5430190815601659,LC4+,OUTER,1651.0536207417965,-0.653554558850119,False,89.0,LC4+,380.6237910093811,0.32151487080218466,LC4+,570.9356865140717,0.0018641565259769344
2.0,820.0,345.0,LC4+,OUTER,1110.2115316018717,-0.5469331873411141,LC4+,OUTER,1665.317297402808,-0.656521912735742,False,89.5,LC4+,374.49068774853487,0.3431575642750222,LC4+,561.7360316228022,0.01827187112698847
2.0,830.0,355.0,LC4+,OUTER,1119.7208004563108,-0.5507808734150366,LC4+,OUTER,1679.5812006844665,-0.6594389126486428,False,89.5,LC4+,377.6964042088137,0.3317574496205973,LC4+,566.5446063132206,0.009629239473799345
2.0,840.0,365.0,LC4+,OUTER,1129.230216574428,-0.5545638146968173,LC4+,OUTER,1693.8453248616422,-0.6623068283718748,False,89.5,LC4+,380.90217488005686,0.32054903639862586,LC4+,571.3532623200855,0.0011319401193026213
2.0,850.0,375.0,LC4+,OUTER,1138.7397762669032,-0.5582836303049236,LC4+,OUTER,1708.1096644003553,-0.6651268873882258,False,90.0,LC4+,374.8249236979241,0.34195985431687514,LC4+,562.2373855468861,0.01736386569814785
2.0,860.0,385.0,LC4+,OUTER,1148.24947596658,-0.5619418858636258,LC4+,OUTER,1722.3742139498702,-0.6679002766255718,False,90.0,LC4+,377.9532445547694,0.3308524460281752,LC4+,566.929866832154,0.008943139997503735
2.0,870.0,395.0,LC4+,OUTER,1157.759312223449,-0.5655400956922552,LC4+,OUTER,1736.6389683351736,-0.6706281441165938,False,90.0,LC4+,381.0816146429115,0.31992722994871015,LC4+,571.6224219643673,0.0006605374826536003
2.0,880.0,405.0,LC4+,OUTER,1167.2692816998838,-0.5690797248879148,LC4+,OUTER,1750.9039225498252,-0.6733116005777167,False,90.5,LC4+,375.0604929754093,0.34111699158081943,LC4+,562.590739463114,0.016724876321045246
2.0,890.0,415.0,LC4+,OUTER,1176.7793811661008,-0.5725621913076311,LC4+,OUTER,1765.1690717491513,-0.6759517209118158,False,90.5,LC4+,378.1143852100892,0.3302852778809815,LC4+,567.1715778151338,0.008513159639392143
2.0,900.0,425.0,LC4+,OUTER,1186.2896074958428,-0.5759888674555698,LC4+,OUTER,1779.434411243764,-0.6785495456389474,False,90.5,LC4+,381.1683222544247,0.3196269748362097,LC4+,571.7524833816373,0.0004329086896113221
2.0,910.0,435.0,LC4+,OUTER,1195.7999576622628,-0.5793610822805654,LC4+,OUTER,1793.6999364933947,-0.6811060822590901,False,91.0,LC4+,375.2034828505115,0.34060589251087836,LC4+,562.8052242757672,0.016337402937339318
2.0,920.0,445.0,LC4+,OUTER,1205.3104287340084,-0.582680122888903,LC4+,OUTER,1807.9656431010128,-0.6836223065506329,False,91.0,LC4+,378.18575072035026,0.3300342465095776,LC4+,567.2786260805256,0.008322848248480064
2.0,930.0,455.0,LC4+,OUTER,1214.8210178714842,-0.5859472361769655,LC4+,OUTER,1822.2315268072264,-0.6860991638081171,False,91.0,LC4+,381.16805946290737,0.31962788463640535,LC4+,571.7520891943611,0.00043359842547885385
2.0,940.0,465.0,LC4+,OUTER,1224.3317223232923,-0.5891636303880887,LC4+,OUTER,1836.4975834849386,-0.688537570022514,False,91.5,LC4+,375.25954703936134,0.34040560451681157,LC4+,562.8893205590421,0.01618556101208224
2.0,950.0,475.0,LC4+,OUTER,1233.8425394228348,-0.5923304765976924,LC4+,OUTER,1850.7638091342528,-0.6909384130071308,False,91.5,LC4+,378.17284374231224,0.33007964036345583,LC4+,567.2592656134685,0.008357262144329303
2.0,960.0,485.0,LC4+,OUTER,1243.353466585074,-0.5954489101305103,LC4+,OUTER,1865.0301998776113,-0.693302553472037,False,91.5,LC4+,381.0861778034198,0.31991142502016556,LC4+,571.6292667051298,0.0006485554824844364
2.0,970.0,495.0,LC4+,OUTER,1252.8645013034377,-0.5985200319135102,LC4+,OUTER,1879.2967519551567,-0.6956308260497388,False,92.0,LC4+,375.2339435352572,0.340497065006961,LC4+,562.8509153028859,0.016254898852195554
2.0,973.780356685791,498.78035668579105,LC4+,OUTER,1256.4600391832669,-0.5996689235521062,LC4+,OUTER,1884.690058774901,-0.6965018214338037,False,92.0,LC4+,376.3101458896065,0.33666340249980653,LC4+,564.4652188344097,0.01334853045710993
2.5,250.0,-225.0,LC4+,OUTER,707.3773510088615,-0.2889226672544415,LC4+,OUTER,1061.0660265132924,-0.46091950386950375,False,81.5,LC4+,376.51131340540917,0.3359492320444404,LC4+,564.7669701081139,0.01280710500917115
2.5,260.0,-215.0,LC4+,OUTER,719.2481511112218,-0.3006586124373394,LC4+,OUTER,1078.8722266668321,-0.4698167346774791,False,82.0,LC4+,370.38451285083556,0.35804814334278734,LC4+,555.5767692762533,0.029560686536877823
2.5,270.0,-205.0,LC4+,OUTER,731.1198195650213,-0.3120142738036302,LC4+,OUTER,1096.6797293475317,-0.47842566549460097,False,82.0,LC4+,376.4951338409365,0.3360066433488351,LC4+,564.7427007614048,0.012850629550077874
2.5,280.0,-195.0,LC4+,OUTER,742.9923147462221,-0.32300780234610416,LC4+,OUTER,1114.4884721193332,-0.4867600569144752,False,82.5,LC4+,370.4512979838312,0.35780331378931773,LC4+,555.6769469757469,0.029375076855519655
2.5,290.0,-185.0,LC4+,OUTER,754.8655976466214,-0.3336562143404611,LC4+,OUTER,1132.2983964699322,-0.4948328092813039,False,82.5,LC4+,376.3684299812483,0.33645640795393184,LC4+,564.5526449718726,0.013191604174484839
2.5,300.0,-175.0,LC4+,OUTER,766.7396316717388,-0.34397547847722654,LC4+,OUTER,1150.1094475076084,-0.5026560287461546,False,83.0,LC4+,370.40652876405653,0.3579674248139495,LC4+,555.6097931460848,0.02949949237054894
2.5,310.0,-165.0,LC4+,OUTER,778.6143824571433,-0.3539805951019839,LC4+,OUTER,1167.921573685715,-0.510241087340404,False,83.0,LC4+,376.1403384292821,0.3372668353000079,LC4+,564.2105076439232,0.013806003699939673
2.5,320.0,-155.0,LC4+,OUTER,790.4898177012817,-0.36368566838380356,LC4+,OUTER,1185.7347265519224,-0.51759867768792,False,83.5,LC4+,370.25921311257446,0.35850772158116895,LC4+,555.3888196688616,0.02990910105292066
2.5,330.0,-145.0,LC4+,OUTER,802.3659070131117,-0.3731039721360191,LC4+,OUTER,1203.5488605196676,-0.5247388629049741,False,83.5,LC4+,375.8190974599192,0.33840989827198587,LC4+,563.728646189879,0.014672580267164559
2.5,340.0,-135.0,LC4+,OUTER,814.2426217730334,-0.38224800993012986,LC4+,OUTER,1221.3639326595505,-0.5316711221736705,False,84.0,LC4+,370.0174935582999,0.35939518740820664,LC4+,555.0262403374501,0.030581904834319218
2.5,350.0,-125.0,LC4+,OUTER,826.1199350057801,-0.391129570070863,LC4+,OUTER,1239.1799025086705,-0.5384043924195279,False,84.0,LC4+,375.41215553885706,0.33986071729085743,LC4+,563.1182333082858,0.01577247222050393
2.5,360.0,-115.0,LC4+,OUTER,837.9978212640935,-0.3997597759368393,LC4+,OUTER,1256.9967318961403,-0.5449471064756423,False,84.0,LC4+,380.80709137569903,0.3208787635305539,LC4+,571.2106370635486,0.0013819121795584088
2.5,370.0,-105.0,LC4+,OUTER,849.8762565221258,-0.4081491321355619,LC4+,OUTER,1274.814384783189,-0.5513072280736137,False,84.5,LC4+,374.9262644372803,0.3415971291180231,LC4+,562.3893966559207,0.017088877210747366
2.5,380.0,-95.0,LC4+,OUTER,861.7552180776388,-0.4163075668725654,LC4+,OUTER,1292.6328271164584,-0.5574922839643571,False,84.5,LC4+,380.1640244564311,0.32311309761412366,LC4+,570.2460366846467,0.003075800974524423
2.5,390.0,-85.0,LC4+,OUTER,873.6346844621593,-0.4242444708915549,LC4+,OUTER,1310.452026693239,-0.5635093934393234,False,85.0,LC4+,374.36755942733527,0.34359932460342435,LC4+,561.5513391410029,0.018606777565485455
2.5,400.0,-75.0,LC4+,OUTER,885.5146353583527,-0.43196873330451,LC4+,OUTER,1328.271953037529,-0.5693652954939427,False,85.0,LC4+,379.45565411426264,0.3255830939563109,LC4+,569.1834811713939,0.004948349559986687
2.5,410.0,-65.0,LC4+,OUTER,897.3950515239414,-0.43948877459730396,LC4+,OUTER,1346.0925772859125,-0.5750663738497785,False,85.5,LC4+,373.7416285978683,0.3458495428701862,LC4+,560.6124428968027,0.020312708444991667
2.5,420.0,-55.0,LC4+,OUTER,909.2759147215769,-0.44681257706686295,LC4+,OUTER,1363.9138720823655,-0.5806186800294839,False,85.5,LC4+,378.6870513106092,0.32827356588811907,LC4+,568.0305769659137,0.00698804464944236
2.5,430.0,-45.0,LC4+,OUTER,921.157207654125,-0.453947712919741,LC4+,OUTER,1381.7358114811877,-0.5860279546588363,False,86.0,LC4+,373.05357297168683,0.34833181195177976,LC4+,559.5803594575304,0.022194561214602615
2.5,440.0,-35.0,LC4+,OUTER,933.0389139048872,-0.4609013702388032,LC4+,OUTER,1399.5583708573308,-0.5912996471525453,False,86.0,LC4+,377.86284632496375,0.33117083325894847,LC4+,566.7942694874457,0.009184515075040922
2.5,450.0,-25.0,LC4+,OUTER,944.9210178823196,-0.46768037700411946,LC4+,OUTER,1417.3815268234791,-0.5964389339249255,False,86.5,LC4+,372.3080588162724,0.35103172786335457,LC4+,558.4620882244087,0.02424141595472329
2.5,460.0,-15.0,LC4+,OUTER,956.8035047688672,-0.47429122333586293,LC4+,OUTER,1435.2052571533018,-0.6014507352526359,False,86.5,LC4+,376.9872759905191,0.33426253891033175,LC4+,565.480913985779,0.01152839265302763
2.5,470.0,-5.0,LC4+,OUTER,968.6863604735537,-0.48074008211068175,LC4+,OUTER,1453.0295407103308,-0.6063397309043208,False,87.0,LC4+,371.5093633050972,0.3539362656303169,LC4+,557.264044957646,0.026443398198198853
2.5,480.0,5.0,LC4+,OUTER,980.569571588009,-0.4870328280884716,LC4+,OUTER,1470.854357382014,-0.6111103746409621,False,87.0,LC4+,376.0642249297922,0.33753749135245603,LC4+,564.0963373946886,0.014011192913988557
2.5,490.0,15.0,LC4+,OUTER,992.4531253456591,-0.4931750556734744,LC4+,OUTER,1488.6796880184886,-0.6157669076808845,False,87.0,LC4+,380.6192274831669,0.3215307154241056,LC4+,570.9288412247503,0.0018761686184076698
2.5,500.0,25.0,LC4+,OUTER,1004.3370095837964,-0.4991720954219875,LC4+,OUTER,1506.5055143756947,-0.6203133712145485,False,87.5,LC4+,375.09726166163125,0.340985529384503,LC4+,562.6458924924469,0.016625212469099537
2.5,510.0,35.0,LC4+,OUTER,1016.221212708316,-0.5050290293985675,LC4+,OUTER,1524.3318190624736,-0.6247536180463625,False,87.5,LC4+,379.5332369880629,0.32531212283740074,LC4+,569.2998554820942,0.0047429214883942805
2.5,520.0,45.0,LC4+,OUTER,1028.1057236608885,-0.5107507054732534,LC4+,OUTER,1542.1585854913328,-0.6290913234336659,False,88.0,LC4+,374.08967030964504,0.3445974051720062,LC4+,561.1345054644677,0.01936344036896931
2.5,530.0,55.0,LC4+,OUTER,1039.9905318883825,-0.5163417506439523,LC4+,OUTER,1559.9857978325736,-0.6333299951866675,False,88.0,LC4+,378.41163098873255,0.3292403266932806,LC4+,567.6174464830989,0.007720963377808365
2.5,540.0,65.0,LC4+,OUTER,1051.8756273143526,-0.5218065834605761,LC4+,OUTER,1577.8134409715287,-0.6374729830874082,False,88.5,LC4+,373.04447852593694,0.3483646829128113,LC4+,559.5667177889054,0.022219481280487896
2.5,550.0,75.0,LC4+,OUTER,1063.761000312442,-0.5271494256207347,LC4+,OUTER,1595.641500468663,-0.641523487680663,False,88.5,LC4+,377.25713366673256,0.33330812093893547,LC4+,565.8857005000987,0.010804831248603541
2.5,560.0,85.0,LC4+,OUTER,1075.646641681539,-0.5323743128006525,LC4+,OUTER,1613.4699625223084,-0.6454845684850539,False,89.0,LC4+,371.9644821481876,0.3522796507210839,LC4+,557.9467232222814,0.025187488684506265
2.5,570.0,95.0,LC4+,OUTER,1087.5325426225643,-0.5374851047794625,LC4+,OUTER,1631.298813933847,-0.6493591516684595,False,89.0,LC4+,376.07226141557453,0.33750890881091955,LC4+,564.1083921233619,0.013989523975938889
2.5,580.0,105.0,LC4+,OUTER,1099.418694716762,-0.5424854949100302,LC4+,OUTER,1649.1280420751432,-0.653150037228015,False,89.0,LC4+,380.1801351264247,0.32305702882853904,LC4+,570.270202689637,0.003033294221238547
2.5,590.0,115.0,LC4+,OUTER,1111.3050899053774,-0.5473790189849412,LC4+,OUTER,1666.9576348580665,-0.6568599057115792,False,89.5,LC4+,374.8593423383364,0.3418366389439158,LC4+,562.2890135075045,0.017270453911093275
2.5,600.0,125.0,LC4+,OUTER,1123.191720470629,-0.5521690635422083,LC4+,OUTER,1684.7875807059436,-0.6604913245144376,False,89.5,LC4+,378.8665042940048,0.3276444190739707,LC4+,568.299756441007,0.006511077150843425
2.5,610.0,135.0,LC4+,OUTER,1135.0785790178695,-0.5568588736515296,LC4+,OUTER,1702.6178685268046,-0.6640467537822068,False,90.0,LC4+,373.62053355583265,0.34628574937472845,LC4+,560.4308003337491,0.020643404429879997
2.5,620.0,145.0,LC4+,OUTER,1146.9656584588581,-0.5614515602185811,LC4+,OUTER,1720.4484876882875,-0.6675285519483478,False,90.0,LC4+,377.5309183375683,0.33234120854240556,LC4+,566.2963775063525,0.010071797596097998
2.5,630.0,155.0,LC4+,OUTER,1158.852951996058,-0.5659501068417601,LC4+,OUTER,1738.2794279940877,-0.670938980932388,False,90.5,LC4+,372.35783660838433,0.35085111832630633,LC4+,558.5367549125766,0.024104492621135787
2.5,640.0,165.0,LC4+,OUTER,1170.7404531078942,-0.5703573762530233,LC4+,OUTER,1756.1106796618417,-0.6742802110228354,False,90.5,LC4+,376.1751583792611,0.3371430536964741,LC4+,564.2627375688917,0.013712162643317649
2.5,650.0,175.0,LC4+,OUTER,1182.628155534891,-0.574676116371931,LC4+,OUTER,1773.9422333023365,-0.6775543254668581,False,90.5,LC4+,379.992551256307,0.3237101578360251,LC4+,569.9888268844605,0.0035284430513005116
2.5,660.0,185.0,LC4+,OUTER,1194.5160532666443,-0.5789089659997073,LC4+,OUTER,1791.7740798999662,-0.6807633247870544,False,91.0,LC4+,374.8008798726404,0.34204594229053686,LC4+,562.2013198089604,0.01742913053702755
2.5,670.0,195.0,LC4+,OUTER,1206.404140529559,-0.5830584601780255,LC4+,OUTER,1809.606210794339,-0.6839091308440433,False,91.0,LC4+,378.5287141641053,0.32882917775672915,LC4+,567.7930712461579,0.007409263985221015
2.5,680.0,205.0,LC4+,OUTER,1218.2924117753053,-0.5871270352353057,LC4+,OUTER,1827.438617662958,-0.6869935906621536,False,91.5,LC4+,373.40962342475626,0.3470461617638432,LC4+,560.1144351371344,0.02121988671824826
2.5,690.0,215.0,LC4+,OUTER,1230.1808616699404,-0.5911170335415641,LC4+,OUTER,1845.2712925049104,-0.6900184800341612,False,91.5,LC4+,377.0512200416084,0.33403626155749566,LC4+,565.5768300624125,0.011356847728148267
2.5,700.0,225.0,LC4+,OUTER,1242.0694850836587,-0.5950307079912516,LC4+,OUTER,1863.1042276254884,-0.692985506919809,False,91.5,LC4+,380.6928755550522,0.3212750547711811,LC4+,571.0393133325784,0.0016823476860374775
2.5,710.0,235.0,LC4+,OUTER,1253.958277081122,-0.5988702262320491,LC4+,OUTER,1880.9374156216836,-0.6958963146517325,False,92.0,LC4+,375.56132817562974,0.3393285257655019,LC4+,563.3419922634447,0.01536900826755061
2.5,720.0,245.0,LC4+,OUTER,1265.8472329123317,-0.6026376746562465,LC4+,OUTER,1898.770849368498,-0.6987524849613957,False,92.0,LC4+,379.11988639903535,0.32675709728024405,LC4+,568.6798295985529,0.005838382563684075
2.5,730.0,255.0,LC4+,OUTER,1277.7363480040171,-0.6063350621701038,LC4+,OUTER,1916.6045220060253,-0.7015555408367122,False,92.5,LC4+,374.0602136674413,0.3447032900622593,LC4+,561.090320501162,0.019443713605848068
2.5,740.0,265.0,LC4+,OUTER,1289.6256179514876,-0.6099643237554533,LC4+,OUTER,1934.438426927232,-0.7043069492221594,False,92.5,LC4+,377.5386558138566,0.3323139028391344,LC4+,566.307983720785,0.01005109665206727
2.5,750.0,275.0,LC4+,OUTER,1301.5150385109478,-0.6135273238367818,LC4+,OUTER,1952.2725577664216,-0.7070081235714236,False,92.5,LC4+,381.0171471569288,0.3201505595044267,LC4+,571.5257207353933,0.0008298476295982571
2.5,760.0,285.0,LC4+,OUTER,1313.4046055922115,-0.6170258594660567,LC4+,OUTER,1970.1069083883176,-0.7096604262618746,False,93.0,LC4+,375.95012874717884,0.3379434173256006,LC4+,563.9251931207685,0.014318932684219021
2.5,770.0,295.0,LC4+,OUTER,1325.2943152518208,-0.6204616633367024,LC4+,OUTER,1987.9414728777315,-0.7122651708795147,False,93.0,LC4+,379.3513289822899,0.32594764159501,LC4+,569.0269934734348,0.0052247196717636335
2.5,780.0,305.0,LC4+,OUTER,1337.1841636865263,-0.6238364066373154,LC4+,OUTER,2005.7762455297898,-0.7148236243824313,False,93.5,LC4+,374.3551891415061,0.3436437228331466,LC4+,561.5327837122593,0.018640436660781523
2.5,790.0,315.0,LC4+,OUTER,1349.074147227111,-0.6271517017549652,LC4+,OUTER,2023.6112208406673,-0.7173370091502189,False,93.5,LC4+,377.6817845355397,0.33180900058119667,LC4+,566.5226768033097,0.009668321182828787
2.5,800.0,325.0,LC4+,OUTER,1360.9642623325428,-0.6304091048372472,LC4+,OUTER,2041.4463934988146,-0.719806504926316,False,93.5,LC4+,381.0084213418127,0.3201807934548129,LC4+,571.5126320127192,0.0008527685303549859
2.5,810.0,335.0,LC4+,OUTER,1372.8545055844227,-0.6336101182216148,LC4+,OUTER,2059.281758376634,-0.7222332506597267,False,94.0,LC4+,376.00920833418405,0.3377331960257497,LC4+,564.0138125012761,0.014159560141456362
2.5,820.0,345.0,LC4+,OUTER,1384.7448736817255,-0.6367561927399406,LC4+,OUTER,2077.117310522588,-0.7246183462521485,False,94.0,LC4+,379.26379064226626,0.32625368519412845,LC4+,568.8956859633992,0.0054567368204661015
2.5,830.0,355.0,LC4+,OUTER,1396.6353634358063,-0.6398487299057143,LC4+,OUTER,2094.95304515371,-0.7269628542161279,False,94.5,LC4+,374.334251475728,0.3437188769583237,LC4+,561.5013772135921,0.018697412352764786
2.5,840.0,365.0,LC4+,OUTER,1408.5259717656609,-0.6428890839907884,LC4+,OUTER,2112.7889576484918,-0.7292678012494779,False,94.5,LC4+,377.51920822915685,0.3323825358700039,LC4+,566.2788123437354,0.010103128585343901
2.5,850.0,375.0,LC4+,OUTER,1420.4166956934196,-0.6458785639981194,LC4+,OUTER,2130.62504354013,-0.7315341797308474,False,94.5,LC4+,380.70420008960826,0.3212357517505884,LC4+,571.0563001344124,0.001652551360287191
2.5,860.0,385.0,LC4+,OUTER,1432.3075323400724,-0.6488184355365292,LC4+,OUTER,2148.4612985101085,-0.7337629491410135,False,95.0,LC4+,375.77516842495555,0.3385663616579604,LC4+,563.6627526374332,0.014791197969984848
