station_label,extra_above_E2_boundary_mm,station_above_U_mm,level,case,support_span_mm,Fx_thrust_requirement_kN,Fy_external_kN,Fz_external_kN,My_external_kNm,Mz_external_kNm,RLy_kN,RRy_kN,RLz_kN,RRz_kN,RL_kN,RR_kN,Rmax_kN,force_y_residual_kN,force_z_residual_kN,moment_y_residual_kNm,moment_z_residual_kNm
E2_BOUNDARY_PLUS_50MM,50.0,548.780356685791,limit,LC2A,120.0,6.255,0.0,25.02,7.498371131069623,0.7505999999999999,6.255,-6.255,-74.99642609224686,49.97642609224687,75.25681996742784,50.3663398506762,75.25681996742784,0.0,3.552713678800501e-15,0.0,0.0
E2_BOUNDARY_PLUS_50MM,50.0,548.780356685791,limit,LC2A,150.0,6.255,0.0,25.02,7.498371131069623,0.7505999999999999,5.004,-5.004,-62.49914087379749,37.47914087379749,62.69914374186288,37.81171798051442,62.69914374186288,0.0,3.552713678800501e-15,0.0,0.0
E2_BOUNDARY_PLUS_50MM,50.0,548.780356685791,limit,LC2A,180.0,6.255,0.0,25.02,7.498371131069623,0.7505999999999999,4.17,-4.17,-54.16761739483124,29.147617394831244,54.32789039004574,29.444396747012306,54.32789039004574,0.0,3.552713678800501e-15,0.0,0.0
E2_BOUNDARY_PLUS_50MM,50.0,548.780356685791,limit,LC2B,120.0,6.255,0.0,25.02,-7.498371131069623,-0.7505999999999999,-6.255,6.255,49.97642609224687,-74.99642609224686,50.3663398506762,75.25681996742784,75.25681996742784,0.0,3.552713678800501e-15,0.0,0.0
E2_BOUNDARY_PLUS_50MM,50.0,548.780356685791,limit,LC2B,150.0,6.255,0.0,25.02,-7.498371131069623,-0.7505999999999999,-5.004,5.004,37.47914087379749,-62.49914087379749,37.81171798051442,62.69914374186288,62.69914374186288,0.0,3.552713678800501e-15,0.0,0.0
E2_BOUNDARY_PLUS_50MM,50.0,548.780356685791,limit,LC2B,180.0,6.255,0.0,25.02,-7.498371131069623,-0.7505999999999999,-4.17,4.17,29.147617394831244,-54.16761739483124,29.444396747012306,54.32789039004574,54.32789039004574,0.0,3.552713678800501e-15,0.0,0.0
E2_BOUNDARY_PLUS_50MM,50.0,548.780356685791,limit,LC3,120.0,0.0,0.0,25.02,-0.0,-0.0,-0.0,0.0,-12.51,-12.51,12.51,12.51,12.51,0.0,0.0,0.0,0.0
E2_BOUNDARY_PLUS_50MM,50.0,548.780356685791,limit,LC3,150.0,0.0,0.0,25.02,-0.0,-0.0,-0.0,0.0,-12.51,-12.51,12.51,12.51,12.51,0.0,0.0,0.0,0.0
E2_BOUNDARY_PLUS_50MM,50.0,548.780356685791,limit,LC3,180.0,0.0,0.0,25.02,-0.0,-0.0,-0.0,0.0,-12.51,-12.51,12.51,12.51,12.51,0.0,0.0,0.0,0.0
E2_BOUNDARY_PLUS_50MM,50.0,548.780356685791,limit,LC4+,120.0,0.0,8.34,11.0922,-0.0,-0.0,-4.17,-4.17,-5.5461,-5.5461,6.938885012017421,6.938885012017421,6.938885012017421,0.0,0.0,0.0,0.0
E2_BOUNDARY_PLUS_50MM,50.0,548.780356685791,limit,LC4+,150.0,0.0,8.34,11.0922,-0.0,-0.0,-4.17,-4.17,-5.5461,-5.5461,6.938885012017421,6.938885012017421,6.938885012017421,0.0,0.0,0.0,0.0
E2_BOUNDARY_PLUS_50MM,50.0,548.780356685791,limit,LC4+,180.0,0.0,8.34,11.0922,-0.0,-0.0,-4.17,-4.17,-5.5461,-5.5461,6.938885012017421,6.938885012017421,6.938885012017421,0.0,0.0,0.0,0.0
E2_BOUNDARY_PLUS_50MM,50.0,548.780356685791,limit,LC4-,120.0,0.0,-8.34,11.0922,-0.0,-0.0,4.17,4.17,-5.5461,-5.5461,6.938885012017421,6.938885012017421,6.938885012017421,0.0,0.0,0.0,0.0
E2_BOUNDARY_PLUS_50MM,50.0,548.780356685791,limit,LC4-,150.0,0.0,-8.34,11.0922,-0.0,-0.0,4.17,4.17,-5.5461,-5.5461,6.938885012017421,6.938885012017421,6.938885012017421,0.0,0.0,0.0,0.0
E2_BOUNDARY_PLUS_50MM,50.0,548.780356685791,limit,LC4-,180.0,0.0,-8.34,11.0922,-0.0,-0.0,4.17,4.17,-5.5461,-5.5461,6.938885012017421,6.938885012017421,6.938885012017421,0.0,0.0,0.0,0.0
E2_BOUNDARY_PLUS_50MM,50.0,548.780356685791,limit,LC5,120.0,8.87376,0.0,11.0922,10.637689177944106,1.0648512,8.87376,-8.87376,-94.19350981620087,83.10130981620088,94.6105750327749,83.57374773040758,94.6105750327749,0.0,8.881784197001252e-15,0.0,0.0
E2_BOUNDARY_PLUS_50MM,50.0,548.780356685791,limit,LC5,150.0,8.87376,0.0,11.0922,10.637689177944106,1.0648512,7.099008000000001,-7.099008000000001,-76.4640278529607,65.3718278529607,76.79286080152512,65.75615401938585,76.79286080152512,0.0,8.881784197001252e-15,0.0,0.0
E2_BOUNDARY_PLUS_50MM,50.0,548.780356685791,limit,LC5,180.0,8.87376,0.0,11.0922,10.637689177944106,1.0648512,5.915840000000001,-5.915840000000001,-64.6443732108006,53.55217321080059,64.91449877125197,53.877939998715505,64.91449877125197,0.0,-5.329070518200751e-15,0.0,0.0
E2_BOUNDARY_PLUS_50MM,50.0,548.780356685791,ultimate,LC0,120.0,0.0,0.0,11.179148936170211,-0.0,-0.0,-0.0,0.0,-5.589574468085106,-5.589574468085106,5.589574468085106,5.589574468085106,5.589574468085106,0.0,0.0,0.0,0.0
E2_BOUNDARY_PLUS_50MM,50.0,548.780356685791,ultimate,LC0,150.0,0.0,0.0,11.179148936170211,-0.0,-0.0,-0.0,0.0,-5.589574468085106,-5.589574468085106,5.589574468085106,5.589574468085106,5.589574468085106,0.0,0.0,0.0,0.0
E2_BOUNDARY_PLUS_50MM,50.0,548.780356685791,ultimate,LC0,180.0,0.0,0.0,11.179148936170211,-0.0,-0.0,-0.0,0.0,-5.589574468085106,-5.589574468085106,5.589574468085106,5.589574468085106,5.589574468085106,0.0,0.0,0.0,0.0
E2_BOUNDARY_PLUS_50MM,50.0,548.780356685791,ultimate,LC1,120.0,0.0,0.0,37.53,-0.0,-0.0,-0.0,0.0,-18.765,-18.765,18.765,18.765,18.765,0.0,0.0,0.0,0.0
E2_BOUNDARY_PLUS_50MM,50.0,548.780356685791,ultimate,LC1,150.0,0.0,0.0,37.53,-0.0,-0.0,-0.0,0.0,-18.765,-18.765,18.765,18.765,18.765,0.0,0.0,0.0,0.0
E2_BOUNDARY_PLUS_50MM,50.0,548.780356685791,ultimate,LC1,180.0,0.0,0.0,37.53,-0.0,-0.0,-0.0,0.0,-18.765,-18.765,18.765,18.765,18.765,0.0,0.0,0.0,0.0
E2_BOUNDARY_PLUS_50MM,50.0,548.780356685791,ultimate,LC2A,120.0,9.3825,0.0,37.53,11.247556696604436,1.1259,9.3825,-9.3825,-112.4946391383703,74.9646391383703,112.88522995114177,75.5495097760143,112.88522995114177,0.0,0.0,0.0,0.0
E2_BOUNDARY_PLUS_50MM,50.0,548.780356685791,ultimate,LC2A,150.0,9.3825,0.0,37.53,11.247556696604436,1.1259,7.505999999999999,-7.505999999999999,-93.74871131069624,56.218711310696236,94.04871561279434,56.71757697077163,94.04871561279434,0.0,0.0,0.0,0.0
E2_BOUNDARY_PLUS_50MM,50.0,548.780356685791,ultimate,LC2A,180.0,9.3825,0.0,37.53,11.247556696604436,1.1259,6.255,-6.255,-81.25142609224687,43.721426092246865,81.49183558506861,44.16659512051846,81.49183558506861,0.0,-7.105427357601002e-15,-1.7763568394002505e-15,0.0
E2_BOUNDARY_PLUS_50MM,50.0,548.780356685791,ultimate,LC2B,120.0,9.3825,0.0,37.53,-11.247556696604436,-1.1259,-9.3825,9.3825,74.9646391383703,-112.4946391383703,75.5495097760143,112.88522995114177,112.88522995114177,0.0,0.0,0.0,0.0
E2_BOUNDARY_PLUS_50MM,50.0,548.780356685791,ultimate,LC2B,150.0,9.3825,0.0,37.53,-11.247556696604436,-1.1259,-7.505999999999999,7.505999999999999,56.218711310696236,-93.74871131069624,56.71757697077163,94.04871561279434,94.04871561279434,0.0,0.0,0.0,0.0
E2_BOUNDARY_PLUS_50MM,50.0,548.780356685791,ultimate,LC2B,180.0,9.3825,0.0,37.53,-11.247556696604436,-1.1259,-6.255,6.255,43.721426092246865,-81.25142609224687,44.16659512051846,81.49183558506861,81.49183558506861,0.0,-7.105427357601002e-15,1.7763568394002505e-15,0.0
E2_BOUNDARY_PLUS_50MM,50.0,548.780356685791,ultimate,LC3,120.0,0.0,0.0,37.53,-0.0,-0.0,-0.0,0.0,-18.765,-18.765,18.765,18.765,18.765,0.0,0.0,0.0,0.0
E2_BOUNDARY_PLUS_50MM,50.0,548.780356685791,ultimate,LC3,150.0,0.0,0.0,37.53,-0.0,-0.0,-0.0,0.0,-18.765,-18.765,18.765,18.765,18.765,0.0,0.0,0.0,0.0
E2_BOUNDARY_PLUS_50MM,50.0,548.780356685791,ultimate,LC3,180.0,0.0,0.0,37.53,-0.0,-0.0,-0.0,0.0,-18.765,-18.765,18.765,18.765,18.765,0.0,0.0,0.0,0.0
E2_BOUNDARY_PLUS_50MM,50.0,548.780356685791,ultimate,LC4+,120.0,0.0,12.51,16.638300000000005,-0.0,-0.0,-6.255,-6.255,-8.319150000000002,-8.319150000000002,10.408327518026132,10.408327518026132,10.408327518026132,0.0,0.0,0.0,0.0
E2_BOUNDARY_PLUS_50MM,50.0,548.780356685791,ultimate,LC4+,150.0,0.0,12.51,16.638300000000005,-0.0,-0.0,-6.255,-6.255,-8.319150000000002,-8.319150000000002,10.408327518026132,10.408327518026132,10.408327518026132,0.0,0.0,0.0,0.0
E2_BOUNDARY_PLUS_50MM,50.0,548.780356685791,ultimate,LC4+,180.0,0.0,12.51,16.638300000000005,-0.0,-0.0,-6.255,-6.255,-8.319150000000002,-8.319150000000002,10.408327518026132,10.408327518026132,10.408327518026132,0.0,0.0,0.0,0.0
E2_BOUNDARY_PLUS_50MM,50.0,548.780356685791,ultimate,LC4-,120.0,0.0,-12.51,16.638300000000005,-0.0,-0.0,6.255,6.255,-8.319150000000002,-8.319150000000002,10.408327518026132,10.408327518026132,10.408327518026132,0.0,0.0,0.0,0.0
E2_BOUNDARY_PLUS_50MM,50.0,548.780356685791,ultimate,LC4-,150.0,0.0,-12.51,16.638300000000005,-0.0,-0.0,6.255,6.255,-8.319150000000002,-8.319150000000002,10.408327518026132,10.408327518026132,10.408327518026132,0.0,0.0,0.0,0.0
E2_BOUNDARY_PLUS_50MM,50.0,548.780356685791,ultimate,LC4-,180.0,0.0,-12.51,16.638300000000005,-0.0,-0.0,6.255,6.255,-8.319150000000002,-8.319150000000002,10.408327518026132,10.408327518026132,10.408327518026132,0.0,0.0,0.0,0.0
E2_BOUNDARY_PLUS_50MM,50.0,548.780356685791,ultimate,LC5,120.0,13.31064,0.0,16.638300000000005,15.956533766916158,1.5972768,13.31064,-13.31064,-141.29026472430132,124.65196472430131,141.91586254916237,125.36062159561135,141.91586254916237,0.0,-1.0658141036401503e-14,0.0,0.0
E2_BOUNDARY_PLUS_50MM,50.0,548.780356685791,ultimate,LC5,150.0,13.31064,0.0,16.638300000000005,15.956533766916158,1.5972768,10.648512,-10.648512,-114.69604177944106,98.05774177944105,115.18929120228769,98.63423102907875,115.18929120228769,0.0,-1.0658141036401503e-14,0.0,0.0
E2_BOUNDARY_PLUS_50MM,50.0,548.780356685791,ultimate,LC5,180.0,13.31064,0.0,16.638300000000005,15.956533766916158,1.5972768,8.87376,-8.87376,-96.96655981620088,80.32825981620087,97.37174815687794,80.81690999807324,97.37174815687794,0.0,-1.0658141036401503e-14,0.0,-2.220446049250313e-16
E2_BOUNDARY_PLUS_75MM,75.0,573.780356685791,limit,LC0,120.0,0.0,0.0,7.452765957446808,-0.0,-0.0,-0.0,0.0,-3.726382978723404,-3.726382978723404,3.726382978723404,3.726382978723404,3.726382978723404,0.0,0.0,0.0,0.0
E2_BOUNDARY_PLUS_75MM,75.0,573.780356685791,limit,LC0,150.0,0.0,0.0,7.452765957446808,-0.0,-0.0,-0.0,0.0,-3.726382978723404,-3.726382978723404,3.726382978723404,3.726382978723404,3.726382978723404,0.0,0.0,0.0,0.0
E2_BOUNDARY_PLUS_75MM,75.0,573.780356685791,limit,LC0,180.0,0.0,0.0,7.452765957446808,-0.0,-0.0,-0.0,0.0,-3.726382978723404,-3.726382978723404,3.726382978723404,3.726382978723404,3.726382978723404,0.0,0.0,0.0,0.0
E2_BOUNDARY_PLUS_75MM,75.0,573.780356685791,limit,LC1,120.0,0.0,0.0,25.02,-0.0,-0.0,-0.0,0.0,-12.51,-12.51,12.51,12.51,12.51,0.0,0.0,0.0,0.0
E2_BOUNDARY_PLUS_75MM,75.0,573.780356685791,limit,LC1,150.0,0.0,0.0,25.02,-0.0,-0.0,-0.0,0.0,-12.51,-12.51,12.51,12.51,12.51,0.0,0.0,0.0,0.0
E2_BOUNDARY_PLUS_75MM,75.0,573.780356685791,limit,LC1,180.0,0.0,0.0,25.02,-0.0,-0.0,-0.0,0.0,-12.51,-12.51,12.51,12.51,12.51,0.0,0.0,0.0,0.0
E2_BOUNDARY_PLUS_75MM,75.0,573.780356685791,limit,LC2A,120.0,6.255,0.0,25.02,7.654746131069622,0.7505999999999999,6.255,-6.255,-76.29955109224686,51.279551092246855,76.5555126811805,51.65963013052219,76.5555126811805,0.0,-3.552713678800501e-15,0.0,0.0
E2_BOUNDARY_PLUS_75MM,75.0,573.780356685791,limit,LC2A,150.0,6.255,0.0,25.02,7.654746131069622,0.7505999999999999,5.004,-5.004,-63.54164087379748,38.52164087379749,63.73837259402417,38.84529355803384,63.73837259402417,0.0,3.552713678800501e-15,0.0,0.0
E2_BOUNDARY_PLUS_75MM,75.0,573.780356685791,limit,LC2A,180.0,6.255,0.0,25.02,7.654746131069622,0.7505999999999999,4.17,-4.17,-55.03636739483123,30.016367394831235,55.19411776646894,30.304640099850843,55.19411776646894,0.0,3.552713678800501e-15,0.0,0.0
E2_BOUNDARY_PLUS_75MM,75.0,573.780356685791,limit,LC2B,120.0,6.255,0.0,25.02,-7.654746131069622,-0.7505999999999999,-6.255,6.255,51.279551092246855,-76.29955109224686,51.65963013052219,76.5555126811805,76.5555126811805,0.0,-3.552713678800501e-15,0.0,0.0
E2_BOUNDARY_PLUS_75MM,75.0,573.780356685791,limit,LC2B,150.0,6.255,0.0,25.02,-7.654746131069622,-0.7505999999999999,-5.004,5.004,38.52164087379749,-63.54164087379748,38.84529355803384,63.73837259402417,63.73837259402417,0.0,3.552713678800501e-15,0.0,0.0
E2_BOUNDARY_PLUS_75MM,75.0,573.780356685791,limit,LC2B,180.0,6.255,0.0,25.02,-7.654746131069622,-0.7505999999999999,-4.17,4.17,30.016367394831235,-55.03636739483123,30.304640099850843,55.19411776646894,55.19411776646894,0.0,3.552713678800501e-15,0.0,0.0
E2_BOUNDARY_PLUS_75MM,75.0,573.780356685791,limit,LC3,120.0,0.0,0.0,25.02,-0.0,-0.0,-0.0,0.0,-12.51,-12.51,12.51,12.51,12.51,0.0,0.0,0.0,0.0
E2_BOUNDARY_PLUS_75MM,75.0,573.780356685791,limit,LC3,150.0,0.0,0.0,25.02,-0.0,-0.0,-0.0,0.0,-12.51,-12.51,12.51,12.51,12.51,0.0,0.0,0.0,0.0
E2_BOUNDARY_PLUS_75MM,75.0,573.780356685791,limit,LC3,180.0,0.0,0.0,25.02,-0.0,-0.0,-0.0,0.0,-12.51,-12.51,12.51,12.51,12.51,0.0,0.0,0.0,0.0
E2_BOUNDARY_PLUS_75MM,75.0,573.780356685791,limit,LC4+,120.0,0.0,8.34,11.0922,-0.0,-0.0,-4.17,-4.17,-5.5461,-5.5461,6.938885012017421,6.938885012017421,6.938885012017421,0.0,0.0,0.0,0.0
E2_BOUNDARY_PLUS_75MM,75.0,573.780356685791,limit,LC4+,150.0,0.0,8.34,11.0922,-0.0,-0.0,-4.17,-4.17,-5.5461,-5.5461,6.938885012017421,6.938885012017421,6.938885012017421,0.0,0.0,0.0,0.0
E2_BOUNDARY_PLUS_75MM,75.0,573.780356685791,limit,LC4+,180.0,0.0,8.34,11.0922,-0.0,-0.0,-4.17,-4.17,-5.5461,-5.5461,6.938885012017421,6.938885012017421,6.938885012017421,0.0,0.0,0.0,0.0
E2_BOUNDARY_PLUS_75MM,75.0,573.780356685791,limit,LC4-,120.0,0.0,-8.34,11.0922,-0.0,-0.0,4.17,4.17,-5.5461,-5.5461,6.938885012017421,6.938885012017421,6.938885012017421,0.0,0.0,0.0,0.0
E2_BOUNDARY_PLUS_75MM,75.0,573.780356685791,limit,LC4-,150.0,0.0,-8.34,11.0922,-0.0,-0.0,4.17,4.17,-5.5461,-5.5461,6.938885012017421,6.938885012017421,6.938885012017421,0.0,0.0,0.0,0.0
E2_BOUNDARY_PLUS_75MM,75.0,573.780356685791,limit,LC4-,180.0,0.0,-8.34,11.0922,-0.0,-0.0,4.17,4.17,-5.5461,-5.5461,6.938885012017421,6.938885012017421,6.938885012017421,0.0,0.0,0.0,0.0
E2_BOUNDARY_PLUS_75MM,75.0,573.780356685791,limit,LC5,120.0,8.87376,0.0,11.0922,10.859533177944106,1.0648512,8.87376,-8.87376,-96.04220981620088,84.95000981620089,96.45128139592939,85.41222268686272,96.45128139592939,0.0,8.881784197001252e-15,0.0,0.0
E2_BOUNDARY_PLUS_75MM,75.0,573.780356685791,limit,LC5,150.0,8.87376,0.0,11.0922,10.859533177944106,1.0648512,7.099008000000001,-7.099008000000001,-77.94298785296071,66.85078785296072,78.26560719773946,67.22665952689918,78.26560719773946,0.0,8.881784197001252e-15,0.0,0.0
E2_BOUNDARY_PLUS_75MM,75.0,573.780356685791,limit,LC5,180.0,8.87376,0.0,11.0922,10.859533177944106,1.0648512,5.915840000000001,-5.915840000000001,-65.87683987746726,54.78463987746726,66.14193219998234,55.103120868144806,66.14193219998234,0.0,-5.329070518200751e-15,0.0,0.0
E2_BOUNDARY_PLUS_75MM,75.0,573.780356685791,ultimate,LC0,120.0,0.0,0.0,11.179148936170211,-0.0,-0.0,-0.0,0.0,-5.589574468085106,-5.589574468085106,5.589574468085106,5.589574468085106,5.589574468085106,0.0,0.0,0.0,0.0
E2_BOUNDARY_PLUS_75MM,75.0,573.780356685791,ultimate,LC0,150.0,0.0,0.0,11.179148936170211,-0.0,-0.0,-0.0,0.0,-5.589574468085106,-5.589574468085106,5.589574468085106,5.589574468085106,5.589574468085106,0.0,0.0,0.0,0.0
E2_BOUNDARY_PLUS_75MM,75.0,573.780356685791,ultimate,LC0,180.0,0.0,0.0,11.179148936170211,-0.0,-0.0,-0.0,0.0,-5.589574468085106,-5.589574468085106,5.589574468085106,5.589574468085106,5.589574468085106,0.0,0.0,0.0,0.0
E2_BOUNDARY_PLUS_75MM,75.0,573.780356685791,ultimate,LC1,120.0,0.0,0.0,37.53,-0.0,-0.0,-0.0,0.0,-18.765,-18.765,18.765,18.765,18.765,0.0,0.0,0.0,0.0
E2_BOUNDARY_PLUS_75MM,75.0,573.780356685791,ultimate,LC1,150.0,0.0,0.0,37.53,-0.0,-0.0,-0.0,0.0,-18.765,-18.765,18.765,18.765,18.765,0.0,0.0,0.0,0.0
E2_BOUNDARY_PLUS_75MM,75.0,573.780356685791,ultimate,LC1,180.0,0.0,0.0,37.53,-0.0,-0.0,-0.0,0.0,-18.765,-18.765,18.765,18.765,18.765,0.0,0.0,0.0,0.0
E2_BOUNDARY_PLUS_75MM,75.0,573.780356685791,ultimate,LC2A,120.0,9.3825,0.0,37.53,11.482119196604435,1.1259,9.3825,-9.3825,-114.4493266383703,76.9193266383703,114.83326902177076,77.48944519578329,114.83326902177076,0.0,0.0,0.0,0.0
E2_BOUNDARY_PLUS_75MM,75.0,573.780356685791,ultimate,LC2A,150.0,9.3825,0.0,37.53,11.482119196604435,1.1259,7.505999999999999,-7.505999999999999,-95.31246131069624,57.782461310696235,95.60755889103626,58.26794033705076,95.60755889103626,0.0,0.0,0.0,0.0
E2_BOUNDARY_PLUS_75MM,75.0,573.780356685791,ultimate,LC2A,180.0,9.3825,0.0,37.53,11.482119196604435,1.1259,6.255,-6.255,-82.55455109224687,45.02455109224686,82.79117664970343,45.45696014977627,82.79117664970343,0.0,-7.105427357601002e-15,0.0,0.0
E2_BOUNDARY_PLUS_75MM,75.0,573.780356685791,ultimate,LC2B,120.0,9.3825,0.0,37.53,-11.482119196604435,-1.1259,-9.3825,9.3825,76.9193266383703,-114.4493266383703,77.48944519578329,114.83326902177076,114.83326902177076,0.0,0.0,0.0,0.0
E2_BOUNDARY_PLUS_75MM,75.0,573.780356685791,ultimate,LC2B,150.0,9.3825,0.0,37.53,-11.482119196604435,-1.1259,-7.505999999999999,7.505999999999999,57.782461310696235,-95.31246131069624,58.26794033705076,95.60755889103626,95.60755889103626,0.0,0.0,0.0,0.0
E2_BOUNDARY_PLUS_75MM,75.0,573.780356685791,ultimate,LC2B,180.0,9.3825,0.0,37.53,-11.482119196604435,-1.1259,-6.255,6.255,45.02455109224686,-82.55455109224687,45.45696014977627,82.79117664970343,82.79117664970343,0.0,-7.105427357601002e-15,0.0,0.0
E2_BOUNDARY_PLUS_75MM,75.0,573.780356685791,ultimate,LC3,120.0,0.0,0.0,37.53,-0.0,-0.0,-0.0,0.0,-18.765,-18.765,18.765,18.765,18.765,0.0,0.0,0.0,0.0
E2_BOUNDARY_PLUS_75MM,75.0,573.780356685791,ultimate,LC3,150.0,0.0,0.0,37.53,-0.0,-0.0,-0.0,0.0,-18.765,-18.765,18.765,18.765,18.765,0.0,0.0,0.0,0.0
E2_BOUNDARY_PLUS_75MM,75.0,573.780356685791,ultimate,LC3,180.0,0.0,0.0,37.53,-0.0,-0.0,-0.0,0.0,-18.765,-18.765,18.765,18.765,18.765,0.0,0.0,0.0,0.0
E2_BOUNDARY_PLUS_75MM,75.0,573.780356685791,ultimate,LC4+,120.0,0.0,12.51,16.638300000000005,-0.0,-0.0,-6.255,-6.255,-8.319150000000002,-8.319150000000002,10.408327518026132,10.408327518026132,10.408327518026132,0.0,0.0,0.0,0.0
E2_BOUNDARY_PLUS_75MM,75.0,573.780356685791,ultimate,LC4+,150.0,0.0,12.51,16.638300000000005,-0.0,-0.0,-6.255,-6.255,-8.319150000000002,-8.319150000000002,10.408327518026132,10.408327518026132,10.408327518026132,0.0,0.0,0.0,0.0
E2_BOUNDARY_PLUS_75MM,75.0,573.780356685791,ultimate,LC4+,180.0,0.0,12.51,16.638300000000005,-0.0,-0.0,-6.255,-6.255,-8.319150000000002,-8.319150000000002,10.408327518026132,10.408327518026132,10.408327518026132,0.0,0.0,0.0,0.0
E2_BOUNDARY_PLUS_75MM,75.0,573.780356685791,ultimate,LC4-,120.0,0.0,-12.51,16.638300000000005,-0.0,-0.0,6.255,6.255,-8.319150000000002,-8.319150000000002,10.408327518026132,10.408327518026132,10.408327518026132,0.0,0.0,0.0,0.0
E2_BOUNDARY_PLUS_75MM,75.0,573.780356685791,ultimate,LC4-,150.0,0.0,-12.51,16.638300000000005,-0.0,-0.0,6.255,6.255,-8.319150000000002,-8.319150000000002,10.408327518026132,10.408327518026132,10.408327518026132,0.0,0.0,0.0,0.0
E2_BOUNDARY_PLUS_75MM,75.0,573.780356685791,ultimate,LC4-,180.0,0.0,-12.51,16.638300000000005,-0.0,-0.0,6.255,6.255,-8.319150000000002,-8.319150000000002,10.408327518026132,10.408327518026132,10.408327518026132,0.0,0.0,0.0,0.0
E2_BOUNDARY_PLUS_75MM,75.0,573.780356685791,ultimate,LC5,120.0,13.31064,0.0,16.638300000000005,16.289299766916155,1.5972768,13.31064,-13.31064,-144.0633147243013,127.42501472430129,144.67692209389406,128.11833403029405,144.67692209389406,0.0,-1.0658141036401503e-14,0.0,0.0
E2_BOUNDARY_PLUS_75MM,75.0,573.780356685791,ultimate,LC5,150.0,13.31064,0.0,16.638300000000005,16.289299766916155,1.5972768,10.648512,-10.648512,-116.91448177944105,100.27618177944103,117.39841079660916,100.83998929034873,117.39841079660916,0.0,-1.0658141036401503e-14,0.0,0.0
E2_BOUNDARY_PLUS_75MM,75.0,573.780356685791,ultimate,LC5,180.0,13.31064,0.0,16.638300000000005,16.289299766916155,1.5972768,8.87376,-8.87376,-98.81525981620088,82.17695981620086,99.2128982999735,82.65468130221718,99.2128982999735,0.0,-1.0658141036401503e-14,0.0,-2.220446049250313e-16
E2_BOUNDARY_PLUS_100MM,100.0,598.780356685791,limit,LC0,120.0,0.0,0.0,7.452765957446808,-0.0,-0.0,-0.0,0.0,-3.726382978723404,-3.726382978723404,3.726382978723404,3.726382978723404,3.726382978723404,0.0,0.0,0.0,0.0
E2_BOUNDARY_PLUS_100MM,100.0,598.780356685791,limit,LC0,150.0,0.0,0.0,7.452765957446808,-0.0,-0.0,-0.0,0.0,-3.726382978723404,-3.726382978723404,3.726382978723404,3.726382978723404,3.726382978723404,0.0,0.0,0.0,0.0
E2_BOUNDARY_PLUS_100MM,100.0,598.780356685791,limit,LC0,180.0,0.0,0.0,7.452765957446808,-0.0,-0.0,-0.0,0.0,-3.726382978723404,-3.726382978723404,3.726382978723404,3.726382978723404,3.726382978723404,0.0,0.0,0.0,0.0
E2_BOUNDARY_PLUS_100MM,100.0,598.780356685791,limit,LC1,120.0,0.0,0.0,25.02,-0.0,-0.0,-0.0,0.0,-12.51,-12.51,12.51,12.51,12.51,0.0,0.0,0.0,0.0
E2_BOUNDARY_PLUS_100MM,100.0,598.780356685791,limit,LC1,150.0,0.0,0.0,25.02,-0.0,-0.0,-0.0,0.0,-12.51,-12.51,12.51,12.51,12.51,0.0,0.0,0.0,0.0
E2_BOUNDARY_PLUS_100MM,100.0,598.780356685791,limit,LC1,180.0,0.0,0.0,25.02,-0.0,-0.0,-0.0,0.0,-12.51,-12.51,12.51,12.51,12.51,0.0,0.0,0.0,0.0
E2_BOUNDARY_PLUS_100MM,100.0,598.780356685791,limit,LC2A,120.0,6.255,0.0,25.02,7.811121131069622,0.7505999999999999,6.255,-6.255,-77.60267609224685,52.58267609224685,77.85435351782314,52.953402629313146,77.85435351782314,0.0,-3.552713678800501e-15,0.0,0.0
E2_BOUNDARY_PLUS_100MM,100.0,598.780356685791,limit,LC2A,150.0,6.255,0.0,25.02,7.811121131069622,0.7505999999999999,5.004,-5.004,-64.58414087379748,39.564140873797484,64.77770656951756,39.87933373417481,64.77770656951756,0.0,3.552713678800501e-15,0.0,0.0
E2_BOUNDARY_PLUS_100MM,100.0,598.780356685791,limit,LC2A,180.0,6.255,0.0,25.02,7.811121131069622,0.7505999999999999,4.17,-4.17,-55.90511739483123,30.885117394831234,56.06042321397388,31.16535538851606,56.06042321397388,0.0,3.552713678800501e-15,0.0,0.0
E2_BOUNDARY_PLUS_100MM,100.0,598.780356685791,limit,LC2B,120.0,6.255,0.0,25.02,-7.811121131069622,-0.7505999999999999,-6.255,6.255,52.58267609224685,-77.60267609224685,52.953402629313146,77.85435351782314,77.85435351782314,0.0,-3.552713678800501e-15,0.0,0.0
E2_BOUNDARY_PLUS_100MM,100.0,598.780356685791,limit,LC2B,150.0,6.255,0.0,25.02,-7.811121131069622,-0.7505999999999999,-5.004,5.004,39.564140873797484,-64.58414087379748,39.87933373417481,64.77770656951756,64.77770656951756,0.0,3.552713678800501e-15,0.0,0.0
E2_BOUNDARY_PLUS_100MM,100.0,598.780356685791,limit,LC2B,180.0,6.255,0.0,25.02,-7.811121131069622,-0.7505999999999999,-4.17,4.17,30.885117394831234,-55.90511739483123,31.16535538851606,56.06042321397388,56.06042321397388,0.0,3.552713678800501e-15,0.0,0.0
