hL_mm,spacing_mm,hU_mm,bushing_length_mm,ultimate_lower_case,ultimate_lower_R_kN,ultimate_upper_case,ultimate_upper_R_kN,max_ultimate_reaction_kN,max_ultimate_pressure_MPa,overrun_mm,lower_station_from_U_mm,upper_station_from_U_mm,full_extension_hL_mm,full_extension_hU_mm,nominal_hL_mm,nominal_hU_mm,physical_hL_mm,physical_hU_mm,virtual_hL_mm,virtual_hU_mm,physical_lower_surface_reserve_mm,virtual_lower_surface_reserve_mm,required_piston_guide_length_mm,nominal_top_intrusion_above_U_mm,physical_top_intrusion_above_U_mm,virtual_top_intrusion_above_U_mm,physical_full_bushing_engagement,virtual_full_bushing_engagement
350.0,75.0,425.0,30.0,LC4+,126.70128,LC4+,114.19127999999999,126.70128,72.8168275862069,20.0,125.00000000000006,50.00000000000006,400.0,475.0,193.66200000000003,268.66200000000003,170.0,245.0,159.22100000000003,234.22100000000003,155.0,144.22100000000003,510.0,191.33800000000002,214.99999999999994,225.77899999999994,True,True
350.0,75.0,425.0,30.0,LC4+,126.70128,LC4+,114.19127999999999,126.70128,72.8168275862069,30.0,125.00000000000006,50.00000000000006,400.0,475.0,193.66200000000003,268.66200000000003,170.0,245.0,159.22100000000003,234.22100000000003,155.0,144.22100000000003,520.0,201.33800000000002,224.99999999999994,235.77899999999994,True,True
350.0,75.0,425.0,40.0,LC4+,126.70128,LC4+,114.19127999999999,126.70128,54.61262068965517,0.0,125.00000000000006,50.00000000000006,400.0,475.0,193.66200000000003,268.66200000000003,170.0,245.0,159.22100000000003,234.22100000000003,150.0,139.22100000000003,495.0,176.33800000000002,199.99999999999994,210.77899999999994,True,True
350.0,75.0,425.0,40.0,LC4+,126.70128,LC4+,114.19127999999999,126.70128,54.61262068965517,10.0,125.00000000000006,50.00000000000006,400.0,475.0,193.66200000000003,268.66200000000003,170.0,245.0,159.22100000000003,234.22100000000003,150.0,139.22100000000003,505.0,186.33800000000002,209.99999999999994,220.77899999999994,True,True
350.0,75.0,425.0,40.0,LC4+,126.70128,LC4+,114.19127999999999,126.70128,54.61262068965517,20.0,125.00000000000006,50.00000000000006,400.0,475.0,193.66200000000003,268.66200000000003,170.0,245.0,159.22100000000003,234.22100000000003,150.0,139.22100000000003,515.0,196.33800000000002,219.99999999999994,230.77899999999994,True,True
350.0,75.0,425.0,40.0,LC4+,126.70128,LC4+,114.19127999999999,126.70128,54.61262068965517,30.0,125.00000000000006,50.00000000000006,400.0,475.0,193.66200000000003,268.66200000000003,170.0,245.0,159.22100000000003,234.22100000000003,150.0,139.22100000000003,525.0,206.33800000000002,229.99999999999994,240.77899999999994,True,True
350.0,100.0,449.99999999999994,20.0,LC4+,98.15345999999998,LC4+,85.64345999999998,98.15345999999998,84.61505172413791,0.0,125.00000000000006,25.000000000000114,400.0,499.99999999999994,193.66200000000003,293.662,170.0,269.99999999999994,159.22100000000003,259.221,160.0,149.22100000000003,509.99999999999994,191.33799999999997,214.9999999999999,225.77899999999988,True,True
350.0,100.0,449.99999999999994,20.0,LC4+,98.15345999999998,LC4+,85.64345999999998,98.15345999999998,84.61505172413791,10.0,125.00000000000006,25.000000000000114,400.0,499.99999999999994,193.66200000000003,293.662,170.0,269.99999999999994,159.22100000000003,259.221,160.0,149.22100000000003,520.0,201.33800000000002,224.99999999999994,235.77899999999994,True,True
350.0,100.0,449.99999999999994,20.0,LC4+,98.15345999999998,LC4+,85.64345999999998,98.15345999999998,84.61505172413791,20.0,125.00000000000006,25.000000000000114,400.0,499.99999999999994,193.66200000000003,293.662,170.0,269.99999999999994,159.22100000000003,259.221,160.0,149.22100000000003,530.0,211.33800000000002,234.99999999999994,245.77899999999994,True,True
350.0,100.0,449.99999999999994,20.0,LC4+,98.15345999999998,LC4+,85.64345999999998,98.15345999999998,84.61505172413791,30.0,125.00000000000006,25.000000000000114,400.0,499.99999999999994,193.66200000000003,293.662,170.0,269.99999999999994,159.22100000000003,259.221,160.0,149.22100000000003,540.0,221.33800000000002,244.99999999999994,255.77899999999994,True,True
350.0,100.0,449.99999999999994,30.0,LC4+,98.15345999999998,LC4+,85.64345999999998,98.15345999999998,56.410034482758604,0.0,125.00000000000006,25.000000000000114,400.0,499.99999999999994,193.66200000000003,293.662,170.0,269.99999999999994,159.22100000000003,259.221,155.0,144.22100000000003,515.0,196.33800000000002,219.99999999999994,230.77899999999994,True,True
350.0,100.0,449.99999999999994,30.0,LC4+,98.15345999999998,LC4+,85.64345999999998,98.15345999999998,56.410034482758604,10.0,125.00000000000006,25.000000000000114,400.0,499.99999999999994,193.66200000000003,293.662,170.0,269.99999999999994,159.22100000000003,259.221,155.0,144.22100000000003,525.0,206.33800000000002,229.99999999999994,240.77899999999994,True,True
350.0,100.0,449.99999999999994,30.0,LC4+,98.15345999999998,LC4+,85.64345999999998,98.15345999999998,56.410034482758604,20.0,125.00000000000006,25.000000000000114,400.0,499.99999999999994,193.66200000000003,293.662,170.0,269.99999999999994,159.22100000000003,259.221,155.0,144.22100000000003,535.0,216.33800000000002,239.99999999999994,250.77899999999994,True,True
350.0,100.0,449.99999999999994,30.0,LC4+,98.15345999999998,LC4+,85.64345999999998,98.15345999999998,56.410034482758604,30.0,125.00000000000006,25.000000000000114,400.0,499.99999999999994,193.66200000000003,293.662,170.0,269.99999999999994,159.22100000000003,259.221,155.0,144.22100000000003,545.0,226.33800000000002,249.99999999999994,260.77899999999994,True,True
350.0,100.0,449.99999999999994,40.0,LC4+,98.15345999999998,LC4+,85.64345999999998,98.15345999999998,42.30752586206896,0.0,125.00000000000006,25.000000000000114,400.0,499.99999999999994,193.66200000000003,293.662,170.0,269.99999999999994,159.22100000000003,259.221,150.0,139.22100000000003,520.0,201.33800000000002,224.99999999999994,235.77899999999994,True,True
350.0,100.0,449.99999999999994,40.0,LC4+,98.15345999999998,LC4+,85.64345999999998,98.15345999999998,42.30752586206896,10.0,125.00000000000006,25.000000000000114,400.0,499.99999999999994,193.66200000000003,293.662,170.0,269.99999999999994,159.22100000000003,259.221,150.0,139.22100000000003,530.0,211.33800000000002,234.99999999999994,245.77899999999994,True,True
350.0,100.0,449.99999999999994,40.0,LC4+,98.15345999999998,LC4+,85.64345999999998,98.15345999999998,42.30752586206896,20.0,125.00000000000006,25.000000000000114,400.0,499.99999999999994,193.66200000000003,293.662,170.0,269.99999999999994,159.22100000000003,259.221,150.0,139.22100000000003,540.0,221.33800000000002,244.99999999999994,255.77899999999994,True,True
350.0,100.0,449.99999999999994,40.0,LC4+,98.15345999999998,LC4+,85.64345999999998,98.15345999999998,42.30752586206896,30.0,125.00000000000006,25.000000000000114,400.0,499.99999999999994,193.66200000000003,293.662,170.0,269.99999999999994,159.22100000000003,259.221,150.0,139.22100000000003,550.0,231.33800000000002,254.99999999999994,265.77899999999994,True,True
350.0,125.0,475.0,20.0,LC4+,81.024768,LC4+,68.51476799999999,81.024768,69.84893793103447,0.0,125.00000000000006,5.684341886080802e-14,400.0,525.0,193.66200000000003,318.66200000000003,170.0,295.0,159.22100000000003,284.221,160.0,149.22100000000003,535.0,216.33800000000002,239.99999999999994,250.77899999999994,True,True
350.0,125.0,475.0,20.0,LC4+,81.024768,LC4+,68.51476799999999,81.024768,69.84893793103447,10.0,125.00000000000006,5.684341886080802e-14,400.0,525.0,193.66200000000003,318.66200000000003,170.0,295.0,159.22100000000003,284.221,160.0,149.22100000000003,545.0,226.33800000000002,249.99999999999994,260.77899999999994,True,True
350.0,125.0,475.0,20.0,LC4+,81.024768,LC4+,68.51476799999999,81.024768,69.84893793103447,20.0,125.00000000000006,5.684341886080802e-14,400.0,525.0,193.66200000000003,318.66200000000003,170.0,295.0,159.22100000000003,284.221,160.0,149.22100000000003,555.0,236.33800000000002,259.99999999999994,270.77899999999994,True,True
350.0,125.0,475.0,20.0,LC4+,81.024768,LC4+,68.51476799999999,81.024768,69.84893793103447,30.0,125.00000000000006,5.684341886080802e-14,400.0,525.0,193.66200000000003,318.66200000000003,170.0,295.0,159.22100000000003,284.221,160.0,149.22100000000003,565.0,246.33800000000002,269.99999999999994,280.77899999999994,True,True
350.0,125.0,475.0,30.0,LC4+,81.024768,LC4+,68.51476799999999,81.024768,46.565958620689656,0.0,125.00000000000006,5.684341886080802e-14,400.0,525.0,193.66200000000003,318.66200000000003,170.0,295.0,159.22100000000003,284.221,155.0,144.22100000000003,540.0,221.33800000000002,244.99999999999994,255.77899999999994,True,True
350.0,125.0,475.0,30.0,LC4+,81.024768,LC4+,68.51476799999999,81.024768,46.565958620689656,10.0,125.00000000000006,5.684341886080802e-14,400.0,525.0,193.66200000000003,318.66200000000003,170.0,295.0,159.22100000000003,284.221,155.0,144.22100000000003,550.0,231.33800000000002,254.99999999999994,265.77899999999994,True,True
350.0,125.0,475.0,30.0,LC4+,81.024768,LC4+,68.51476799999999,81.024768,46.565958620689656,20.0,125.00000000000006,5.684341886080802e-14,400.0,525.0,193.66200000000003,318.66200000000003,170.0,295.0,159.22100000000003,284.221,155.0,144.22100000000003,560.0,241.33800000000002,264.99999999999994,275.77899999999994,True,True
350.0,125.0,475.0,30.0,LC4+,81.024768,LC4+,68.51476799999999,81.024768,46.565958620689656,30.0,125.00000000000006,5.684341886080802e-14,400.0,525.0,193.66200000000003,318.66200000000003,170.0,295.0,159.22100000000003,284.221,155.0,144.22100000000003,570.0,251.33800000000002,274.99999999999994,285.77899999999994,True,True
350.0,125.0,475.0,40.0,LC4+,81.024768,LC4+,68.51476799999999,81.024768,34.924468965517235,0.0,125.00000000000006,5.684341886080802e-14,400.0,525.0,193.66200000000003,318.66200000000003,170.0,295.0,159.22100000000003,284.221,150.0,139.22100000000003,545.0,226.33800000000002,249.99999999999994,260.77899999999994,True,True
350.0,125.0,475.0,40.0,LC4+,81.024768,LC4+,68.51476799999999,81.024768,34.924468965517235,10.0,125.00000000000006,5.684341886080802e-14,400.0,525.0,193.66200000000003,318.66200000000003,170.0,295.0,159.22100000000003,284.221,150.0,139.22100000000003,555.0,236.33800000000002,259.99999999999994,270.77899999999994,True,True
350.0,125.0,475.0,40.0,LC4+,81.024768,LC4+,68.51476799999999,81.024768,34.924468965517235,20.0,125.00000000000006,5.684341886080802e-14,400.0,525.0,193.66200000000003,318.66200000000003,170.0,295.0,159.22100000000003,284.221,150.0,139.22100000000003,565.0,246.33800000000002,269.99999999999994,280.77899999999994,True,True
350.0,125.0,475.0,40.0,LC4+,81.024768,LC4+,68.51476799999999,81.024768,34.924468965517235,30.0,125.00000000000006,5.684341886080802e-14,400.0,525.0,193.66200000000003,318.66200000000003,170.0,295.0,159.22100000000003,284.221,150.0,139.22100000000003,575.0,256.338,279.99999999999994,290.77899999999994,True,True
