journal_diameter_mm,ligament_mm,centerline_offset_above_boundary_mm,station_above_U_mm,level,case,support_span_mm,Fx_thrust_kN,My_kNm,Mz_kNm,RLy_kN,RRy_kN,RLz_kN,RRz_kN,RL_kN,RR_kN,Rmax_kN
32.0,5.0,21.0,519.780356685791,ultimate,LC1,120.0,0.0,-0.0,-0.0,-0.0,0.0,-18.765,-18.765,18.765,18.765,18.765
32.0,5.0,21.0,519.780356685791,ultimate,LC1,150.0,0.0,-0.0,-0.0,-0.0,0.0,-18.765,-18.765,18.765,18.765,18.765
32.0,5.0,21.0,519.780356685791,ultimate,LC1,180.0,0.0,-0.0,-0.0,-0.0,0.0,-18.765,-18.765,18.765,18.765,18.765
32.0,5.0,21.0,519.780356685791,ultimate,LC2A,120.0,9.3825,10.975464196604435,1.1259,9.3825,-9.3825,-110.22720163837029,72.69720163837029,110.62579847068197,73.30016665942765,110.62579847068197
32.0,5.0,21.0,519.780356685791,ultimate,LC2A,150.0,9.3825,10.975464196604435,1.1259,7.505999999999999,-7.505999999999999,-91.93476131069623,54.40476131069623,92.24066550743598,54.92010642081668,92.24066550743598
32.0,5.0,21.0,519.780356685791,ultimate,LC2A,180.0,9.3825,10.975464196604435,1.1259,6.255,-6.255,-79.73980109224686,42.20980109224686,79.9847541924778,42.670743293819534,79.9847541924778
32.0,5.0,21.0,519.780356685791,ultimate,LC2B,120.0,9.3825,-10.975464196604435,-1.1259,-9.3825,9.3825,72.69720163837029,-110.22720163837029,73.30016665942765,110.62579847068197,110.62579847068197
32.0,5.0,21.0,519.780356685791,ultimate,LC2B,150.0,9.3825,-10.975464196604435,-1.1259,-7.505999999999999,7.505999999999999,54.40476131069623,-91.93476131069623,54.92010642081668,92.24066550743598,92.24066550743598
32.0,5.0,21.0,519.780356685791,ultimate,LC2B,180.0,9.3825,-10.975464196604435,-1.1259,-6.255,6.255,42.20980109224686,-79.73980109224686,42.670743293819534,79.9847541924778,79.9847541924778
32.0,5.0,21.0,519.780356685791,ultimate,LC3,120.0,0.0,-0.0,-0.0,-0.0,0.0,-18.765,-18.765,18.765,18.765,18.765
32.0,5.0,21.0,519.780356685791,ultimate,LC3,150.0,0.0,-0.0,-0.0,-0.0,0.0,-18.765,-18.765,18.765,18.765,18.765
32.0,5.0,21.0,519.780356685791,ultimate,LC3,180.0,0.0,-0.0,-0.0,-0.0,0.0,-18.765,-18.765,18.765,18.765,18.765
32.0,5.0,21.0,519.780356685791,ultimate,LC4+,120.0,0.0,-0.0,-0.0,-6.255,-6.255,-8.319150000000002,-8.319150000000002,10.408327518026132,10.408327518026132,10.408327518026132
32.0,5.0,21.0,519.780356685791,ultimate,LC4+,150.0,0.0,-0.0,-0.0,-6.255,-6.255,-8.319150000000002,-8.319150000000002,10.408327518026132,10.408327518026132,10.408327518026132
32.0,5.0,21.0,519.780356685791,ultimate,LC4+,180.0,0.0,-0.0,-0.0,-6.255,-6.255,-8.319150000000002,-8.319150000000002,10.408327518026132,10.408327518026132,10.408327518026132
32.0,5.0,21.0,519.780356685791,ultimate,LC4-,120.0,0.0,-0.0,-0.0,6.255,6.255,-8.319150000000002,-8.319150000000002,10.408327518026132,10.408327518026132,10.408327518026132
32.0,5.0,21.0,519.780356685791,ultimate,LC4-,150.0,0.0,-0.0,-0.0,6.255,6.255,-8.319150000000002,-8.319150000000002,10.408327518026132,10.408327518026132,10.408327518026132
32.0,5.0,21.0,519.780356685791,ultimate,LC4-,180.0,0.0,-0.0,-0.0,6.255,6.255,-8.319150000000002,-8.319150000000002,10.408327518026132,10.408327518026132,10.408327518026132
32.0,5.0,21.0,519.780356685791,ultimate,LC5,120.0,13.31064,15.570525206916155,1.5972768,13.31064,-13.31064,-138.0735267243013,121.43522672430129,138.71363278097775,122.16254510606784,138.71363278097775
32.0,5.0,21.0,519.780356685791,ultimate,LC5,150.0,13.31064,15.570525206916155,1.5972768,10.648512,-10.648512,-112.12265137944105,95.48435137944104,112.62717150035252,96.0762830576137,112.62717150035252
32.0,5.0,21.0,519.780356685791,ultimate,LC5,180.0,13.31064,15.570525206916155,1.5972768,8.87376,-8.87376,-94.82206781620087,78.18376781620086,95.23638045136846,78.68573674100793,95.23638045136846
32.0,10.0,26.0,524.780356685791,limit,LC0,120.0,0.0,-0.0,-0.0,-0.0,0.0,-3.726382978723404,-3.726382978723404,3.726382978723404,3.726382978723404,3.726382978723404
32.0,10.0,26.0,524.780356685791,limit,LC0,150.0,0.0,-0.0,-0.0,-0.0,0.0,-3.726382978723404,-3.726382978723404,3.726382978723404,3.726382978723404,3.726382978723404
32.0,10.0,26.0,524.780356685791,limit,LC0,180.0,0.0,-0.0,-0.0,-0.0,0.0,-3.726382978723404,-3.726382978723404,3.726382978723404,3.726382978723404,3.726382978723404
32.0,10.0,26.0,524.780356685791,limit,LC1,120.0,0.0,-0.0,-0.0,-0.0,0.0,-12.51,-12.51,12.51,12.51,12.51
32.0,10.0,26.0,524.780356685791,limit,LC1,150.0,0.0,-0.0,-0.0,-0.0,0.0,-12.51,-12.51,12.51,12.51,12.51
32.0,10.0,26.0,524.780356685791,limit,LC1,180.0,0.0,-0.0,-0.0,-0.0,0.0,-12.51,-12.51,12.51,12.51,12.51
32.0,10.0,26.0,524.780356685791,limit,LC2A,120.0,6.255,7.348251131069623,0.7505999999999999,6.255,-6.255,-73.74542609224686,48.72542609224686,74.01022155437074,49.12527020659542,74.01022155437074
32.0,10.0,26.0,524.780356685791,limit,LC2A,150.0,6.255,7.348251131069623,0.7505999999999999,5.004,-5.004,-61.49834087379749,36.47834087379749,61.701587874460664,36.81995883899064,61.701587874460664
32.0,10.0,26.0,524.780356685791,limit,LC2A,180.0,6.255,7.348251131069623,0.7505999999999999,4.17,-4.17,-53.333617394831236,28.31361739483124,53.49638907831299,28.61904662948943,53.49638907831299
32.0,10.0,26.0,524.780356685791,limit,LC2B,120.0,6.255,-7.348251131069623,-0.7505999999999999,-6.255,6.255,48.72542609224686,-73.74542609224686,49.12527020659542,74.01022155437074,74.01022155437074
32.0,10.0,26.0,524.780356685791,limit,LC2B,150.0,6.255,-7.348251131069623,-0.7505999999999999,-5.004,5.004,36.47834087379749,-61.49834087379749,36.81995883899064,61.701587874460664,61.701587874460664
32.0,10.0,26.0,524.780356685791,limit,LC2B,180.0,6.255,-7.348251131069623,-0.7505999999999999,-4.17,4.17,28.31361739483124,-53.333617394831236,28.61904662948943,53.49638907831299,53.49638907831299
32.0,10.0,26.0,524.780356685791,limit,LC3,120.0,0.0,-0.0,-0.0,-0.0,0.0,-12.51,-12.51,12.51,12.51,12.51
32.0,10.0,26.0,524.780356685791,limit,LC3,150.0,0.0,-0.0,-0.0,-0.0,0.0,-12.51,-12.51,12.51,12.51,12.51
32.0,10.0,26.0,524.780356685791,limit,LC3,180.0,0.0,-0.0,-0.0,-0.0,0.0,-12.51,-12.51,12.51,12.51,12.51
32.0,10.0,26.0,524.780356685791,limit,LC4+,120.0,0.0,-0.0,-0.0,-4.17,-4.17,-5.5461,-5.5461,6.938885012017421,6.938885012017421,6.938885012017421
32.0,10.0,26.0,524.780356685791,limit,LC4+,150.0,0.0,-0.0,-0.0,-4.17,-4.17,-5.5461,-5.5461,6.938885012017421,6.938885012017421,6.938885012017421
32.0,10.0,26.0,524.780356685791,limit,LC4+,180.0,0.0,-0.0,-0.0,-4.17,-4.17,-5.5461,-5.5461,6.938885012017421,6.938885012017421,6.938885012017421
32.0,10.0,26.0,524.780356685791,limit,LC4-,120.0,0.0,-0.0,-0.0,4.17,4.17,-5.5461,-5.5461,6.938885012017421,6.938885012017421,6.938885012017421
32.0,10.0,26.0,524.780356685791,limit,LC4-,150.0,0.0,-0.0,-0.0,4.17,4.17,-5.5461,-5.5461,6.938885012017421,6.938885012017421,6.938885012017421
32.0,10.0,26.0,524.780356685791,limit,LC4-,180.0,0.0,-0.0,-0.0,4.17,4.17,-5.5461,-5.5461,6.938885012017421,6.938885012017421,6.938885012017421
32.0,10.0,26.0,524.780356685791,limit,LC5,120.0,8.87376,10.424718937944107,1.0648512,8.87376,-8.87376,-92.4187578162009,81.3265578162009,92.84379576916916,81.80924533797796,92.84379576916916
32.0,10.0,26.0,524.780356685791,limit,LC5,150.0,8.87376,10.424718937944107,1.0648512,7.099008000000001,-7.099008000000001,-75.04422625296071,63.952026252960714,75.37925317015035,64.34483333138287,75.37925317015035
32.0,10.0,26.0,524.780356685791,limit,LC5,180.0,8.87376,10.424718937944107,1.0648512,5.915840000000001,-5.915840000000001,-63.4612052108006,52.369005210800594,63.736345437379335,52.70208600875738,63.736345437379335
32.0,10.0,26.0,524.780356685791,ultimate,LC0,120.0,0.0,-0.0,-0.0,-0.0,0.0,-5.589574468085106,-5.589574468085106,5.589574468085106,5.589574468085106,5.589574468085106
32.0,10.0,26.0,524.780356685791,ultimate,LC0,150.0,0.0,-0.0,-0.0,-0.0,0.0,-5.589574468085106,-5.589574468085106,5.589574468085106,5.589574468085106,5.589574468085106
32.0,10.0,26.0,524.780356685791,ultimate,LC0,180.0,0.0,-0.0,-0.0,-0.0,0.0,-5.589574468085106,-5.589574468085106,5.589574468085106,5.589574468085106,5.589574468085106
32.0,10.0,26.0,524.780356685791,ultimate,LC1,120.0,0.0,-0.0,-0.0,-0.0,0.0,-18.765,-18.765,18.765,18.765,18.765
32.0,10.0,26.0,524.780356685791,ultimate,LC1,150.0,0.0,-0.0,-0.0,-0.0,0.0,-18.765,-18.765,18.765,18.765,18.765
32.0,10.0,26.0,524.780356685791,ultimate,LC1,180.0,0.0,-0.0,-0.0,-0.0,0.0,-18.765,-18.765,18.765,18.765,18.765
32.0,10.0,26.0,524.780356685791,ultimate,LC2A,120.0,9.3825,11.022376696604434,1.1259,9.3825,-9.3825,-110.61813913837028,73.08813913837028,111.01533233155611,73.68790530989311,111.01533233155611
32.0,10.0,26.0,524.780356685791,ultimate,LC2A,150.0,9.3825,11.022376696604434,1.1259,7.505999999999999,-7.505999999999999,-92.24751131069623,54.717511310696224,92.55238181169098,55.229938258485944,92.55238181169098
32.0,10.0,26.0,524.780356685791,ultimate,LC2A,180.0,9.3825,11.022376696604434,1.1259,6.255,-6.255,-80.00042609224687,42.47042609224686,80.2445836174695,42.92856994423414,80.2445836174695
32.0,10.0,26.0,524.780356685791,ultimate,LC2B,120.0,9.3825,-11.022376696604434,-1.1259,-9.3825,9.3825,73.08813913837028,-110.61813913837028,73.68790530989311,111.01533233155611,111.01533233155611
32.0,10.0,26.0,524.780356685791,ultimate,LC2B,150.0,9.3825,-11.022376696604434,-1.1259,-7.505999999999999,7.505999999999999,54.717511310696224,-92.24751131069623,55.229938258485944,92.55238181169098,92.55238181169098
32.0,10.0,26.0,524.780356685791,ultimate,LC2B,180.0,9.3825,-11.022376696604434,-1.1259,-6.255,6.255,42.47042609224686,-80.00042609224687,42.92856994423414,80.2445836174695,80.2445836174695
32.0,10.0,26.0,524.780356685791,ultimate,LC3,120.0,0.0,-0.0,-0.0,-0.0,0.0,-18.765,-18.765,18.765,18.765,18.765
32.0,10.0,26.0,524.780356685791,ultimate,LC3,150.0,0.0,-0.0,-0.0,-0.0,0.0,-18.765,-18.765,18.765,18.765,18.765
32.0,10.0,26.0,524.780356685791,ultimate,LC3,180.0,0.0,-0.0,-0.0,-0.0,0.0,-18.765,-18.765,18.765,18.765,18.765
32.0,10.0,26.0,524.780356685791,ultimate,LC4+,120.0,0.0,-0.0,-0.0,-6.255,-6.255,-8.319150000000002,-8.319150000000002,10.408327518026132,10.408327518026132,10.408327518026132
32.0,10.0,26.0,524.780356685791,ultimate,LC4+,150.0,0.0,-0.0,-0.0,-6.255,-6.255,-8.319150000000002,-8.319150000000002,10.408327518026132,10.408327518026132,10.408327518026132
32.0,10.0,26.0,524.780356685791,ultimate,LC4+,180.0,0.0,-0.0,-0.0,-6.255,-6.255,-8.319150000000002,-8.319150000000002,10.408327518026132,10.408327518026132,10.408327518026132
32.0,10.0,26.0,524.780356685791,ultimate,LC4-,120.0,0.0,-0.0,-0.0,6.255,6.255,-8.319150000000002,-8.319150000000002,10.408327518026132,10.408327518026132,10.408327518026132
32.0,10.0,26.0,524.780356685791,ultimate,LC4-,150.0,0.0,-0.0,-0.0,6.255,6.255,-8.319150000000002,-8.319150000000002,10.408327518026132,10.408327518026132,10.408327518026132
32.0,10.0,26.0,524.780356685791,ultimate,LC4-,180.0,0.0,-0.0,-0.0,6.255,6.255,-8.319150000000002,-8.319150000000002,10.408327518026132,10.408327518026132,10.408327518026132
32.0,10.0,26.0,524.780356685791,ultimate,LC5,120.0,13.31064,15.637078406916157,1.5972768,13.31064,-13.31064,-138.62813672430133,121.98983672430131,139.26569365375374,122.71386800696689,139.26569365375374
32.0,10.0,26.0,524.780356685791,ultimate,LC5,150.0,13.31064,15.637078406916157,1.5972768,10.648512,-10.648512,-112.56633937944106,95.92803937944105,113.06887975522552,96.51724999707429,113.06887975522552
32.0,10.0,26.0,524.780356685791,ultimate,LC5,180.0,13.31064,15.637078406916157,1.5972768,8.87376,-8.87376,-95.19180781620088,78.55350781620086,95.60451815606898,79.05312901313603,95.60451815606898
32.0,15.0,31.0,529.780356685791,limit,LC0,120.0,0.0,-0.0,-0.0,-0.0,0.0,-3.726382978723404,-3.726382978723404,3.726382978723404,3.726382978723404,3.726382978723404
32.0,15.0,31.0,529.780356685791,limit,LC0,150.0,0.0,-0.0,-0.0,-0.0,0.0,-3.726382978723404,-3.726382978723404,3.726382978723404,3.726382978723404,3.726382978723404
32.0,15.0,31.0,529.780356685791,limit,LC0,180.0,0.0,-0.0,-0.0,-0.0,0.0,-3.726382978723404,-3.726382978723404,3.726382978723404,3.726382978723404,3.726382978723404
32.0,15.0,31.0,529.780356685791,limit,LC1,120.0,0.0,-0.0,-0.0,-0.0,0.0,-12.51,-12.51,12.51,12.51,12.51
32.0,15.0,31.0,529.780356685791,limit,LC1,150.0,0.0,-0.0,-0.0,-0.0,0.0,-12.51,-12.51,12.51,12.51,12.51
32.0,15.0,31.0,529.780356685791,limit,LC1,180.0,0.0,-0.0,-0.0,-0.0,0.0,-12.51,-12.51,12.51,12.51,12.51
32.0,15.0,31.0,529.780356685791,limit,LC2A,120.0,6.255,7.379526131069622,0.7505999999999999,6.255,-6.255,-74.00605109224685,48.98605109224685,74.2699173506222,49.38378505756945,74.2699173506222
32.0,15.0,31.0,529.780356685791,limit,LC2A,150.0,6.255,7.379526131069622,0.7505999999999999,5.004,-5.004,-61.70684087379748,36.686840873797486,61.90940337803429,37.026535205165196,61.90940337803429
32.0,15.0,31.0,529.780356685791,limit,LC2A,180.0,6.255,7.379526131069622,0.7505999999999999,4.17,-4.17,-53.507367394831235,28.48736739483124,53.669612123858776,28.790953459170016,53.669612123858776
32.0,15.0,31.0,529.780356685791,limit,LC2B,120.0,6.255,-7.379526131069622,-0.7505999999999999,-6.255,6.255,48.98605109224685,-74.00605109224685,49.38378505756945,74.2699173506222,74.2699173506222
32.0,15.0,31.0,529.780356685791,limit,LC2B,150.0,6.255,-7.379526131069622,-0.7505999999999999,-5.004,5.004,36.686840873797486,-61.70684087379748,37.026535205165196,61.90940337803429,61.90940337803429
32.0,15.0,31.0,529.780356685791,limit,LC2B,180.0,6.255,-7.379526131069622,-0.7505999999999999,-4.17,4.17,28.48736739483124,-53.507367394831235,28.790953459170016,53.669612123858776,53.669612123858776
32.0,15.0,31.0,529.780356685791,limit,LC3,120.0,0.0,-0.0,-0.0,-0.0,0.0,-12.51,-12.51,12.51,12.51,12.51
32.0,15.0,31.0,529.780356685791,limit,LC3,150.0,0.0,-0.0,-0.0,-0.0,0.0,-12.51,-12.51,12.51,12.51,12.51
32.0,15.0,31.0,529.780356685791,limit,LC3,180.0,0.0,-0.0,-0.0,-0.0,0.0,-12.51,-12.51,12.51,12.51,12.51
32.0,15.0,31.0,529.780356685791,limit,LC4+,120.0,0.0,-0.0,-0.0,-4.17,-4.17,-5.5461,-5.5461,6.938885012017421,6.938885012017421,6.938885012017421
32.0,15.0,31.0,529.780356685791,limit,LC4+,150.0,0.0,-0.0,-0.0,-4.17,-4.17,-5.5461,-5.5461,6.938885012017421,6.938885012017421,6.938885012017421
32.0,15.0,31.0,529.780356685791,limit,LC4+,180.0,0.0,-0.0,-0.0,-4.17,-4.17,-5.5461,-5.5461,6.938885012017421,6.938885012017421,6.938885012017421
32.0,15.0,31.0,529.780356685791,limit,LC4-,120.0,0.0,-0.0,-0.0,4.17,4.17,-5.5461,-5.5461,6.938885012017421,6.938885012017421,6.938885012017421
32.0,15.0,31.0,529.780356685791,limit,LC4-,150.0,0.0,-0.0,-0.0,4.17,4.17,-5.5461,-5.5461,6.938885012017421,6.938885012017421,6.938885012017421
32.0,15.0,31.0,529.780356685791,limit,LC4-,180.0,0.0,-0.0,-0.0,4.17,4.17,-5.5461,-5.5461,6.938885012017421,6.938885012017421,6.938885012017421
32.0,15.0,31.0,529.780356685791,limit,LC5,120.0,8.87376,10.469087737944106,1.0648512,8.87376,-8.87376,-92.78849781620089,81.6962978162009,93.21184980207569,82.17681359976785,93.21184980207569
32.0,15.0,31.0,529.780356685791,limit,LC5,150.0,8.87376,10.469087737944106,1.0648512,7.099008000000001,-7.099008000000001,-75.3400182529607,64.24781825296071,75.67373563489856,64.63882784247821,75.67373563489856
32.0,15.0,31.0,529.780356685791,limit,LC5,180.0,8.87376,10.469087737944106,1.0648512,5.915840000000001,-5.915840000000001,-63.707698544133926,52.61549854413392,63.981778786587704,52.9470287169484,63.981778786587704
32.0,15.0,31.0,529.780356685791,ultimate,LC0,120.0,0.0,-0.0,-0.0,-0.0,0.0,-5.589574468085106,-5.589574468085106,5.589574468085106,5.589574468085106,5.589574468085106
32.0,15.0,31.0,529.780356685791,ultimate,LC0,150.0,0.0,-0.0,-0.0,-0.0,0.0,-5.589574468085106,-5.589574468085106,5.589574468085106,5.589574468085106,5.589574468085106
32.0,15.0,31.0,529.780356685791,ultimate,LC0,180.0,0.0,-0.0,-0.0,-0.0,0.0,-5.589574468085106,-5.589574468085106,5.589574468085106,5.589574468085106,5.589574468085106
32.0,15.0,31.0,529.780356685791,ultimate,LC1,120.0,0.0,-0.0,-0.0,-0.0,0.0,-18.765,-18.765,18.765,18.765,18.765
32.0,15.0,31.0,529.780356685791,ultimate,LC1,150.0,0.0,-0.0,-0.0,-0.0,0.0,-18.765,-18.765,18.765,18.765,18.765
32.0,15.0,31.0,529.780356685791,ultimate,LC1,180.0,0.0,-0.0,-0.0,-0.0,0.0,-18.765,-18.765,18.765,18.765,18.765
32.0,15.0,31.0,529.780356685791,ultimate,LC2A,120.0,9.3825,11.069289196604434,1.1259,9.3825,-9.3825,-111.00907663837029,73.47907663837029,111.4048760259333,74.07567758635417,111.4048760259333
32.0,15.0,31.0,529.780356685791,ultimate,LC2A,150.0,9.3825,11.069289196604434,1.1259,7.505999999999999,-7.505999999999999,-92.56026131069623,55.03026131069623,92.86410506705144,55.539802807747805,92.86410506705144
32.0,15.0,31.0,529.780356685791,ultimate,LC2A,180.0,9.3825,11.069289196604434,1.1259,6.255,-6.255,-80.26105109224686,42.73105109224686,80.50441818578817,43.186430188755025,80.50441818578817
32.0,15.0,31.0,529.780356685791,ultimate,LC2B,120.0,9.3825,-11.069289196604434,-1.1259,-9.3825,9.3825,73.47907663837029,-111.00907663837029,74.07567758635417,111.4048760259333,111.4048760259333
32.0,15.0,31.0,529.780356685791,ultimate,LC2B,150.0,9.3825,-11.069289196604434,-1.1259,-7.505999999999999,7.505999999999999,55.03026131069623,-92.56026131069623,55.539802807747805,92.86410506705144,92.86410506705144
32.0,15.0,31.0,529.780356685791,ultimate,LC2B,180.0,9.3825,-11.069289196604434,-1.1259,-6.255,6.255,42.73105109224686,-80.26105109224686,43.186430188755025,80.50441818578817,80.50441818578817
32.0,15.0,31.0,529.780356685791,ultimate,LC3,120.0,0.0,-0.0,-0.0,-0.0,0.0,-18.765,-18.765,18.765,18.765,18.765
32.0,15.0,31.0,529.780356685791,ultimate,LC3,150.0,0.0,-0.0,-0.0,-0.0,0.0,-18.765,-18.765,18.765,18.765,18.765
32.0,15.0,31.0,529.780356685791,ultimate,LC3,180.0,0.0,-0.0,-0.0,-0.0,0.0,-18.765,-18.765,18.765,18.765,18.765
32.0,15.0,31.0,529.780356685791,ultimate,LC4+,120.0,0.0,-0.0,-0.0,-6.255,-6.255,-8.319150000000002,-8.319150000000002,10.408327518026132,10.408327518026132,10.408327518026132
32.0,15.0,31.0,529.780356685791,ultimate,LC4+,150.0,0.0,-0.0,-0.0,-6.255,-6.255,-8.319150000000002,-8.319150000000002,10.408327518026132,10.408327518026132,10.408327518026132
32.0,15.0,31.0,529.780356685791,ultimate,LC4+,180.0,0.0,-0.0,-0.0,-6.255,-6.255,-8.319150000000002,-8.319150000000002,10.408327518026132,10.408327518026132,10.408327518026132
32.0,15.0,31.0,529.780356685791,ultimate,LC4-,120.0,0.0,-0.0,-0.0,6.255,6.255,-8.319150000000002,-8.319150000000002,10.408327518026132,10.408327518026132,10.408327518026132
32.0,15.0,31.0,529.780356685791,ultimate,LC4-,150.0,0.0,-0.0,-0.0,6.255,6.255,-8.319150000000002,-8.319150000000002,10.408327518026132,10.408327518026132,10.408327518026132
32.0,15.0,31.0,529.780356685791,ultimate,LC4-,180.0,0.0,-0.0,-0.0,6.255,6.255,-8.319150000000002,-8.319150000000002,10.408327518026132,10.408327518026132,10.408327518026132
32.0,15.0,31.0,529.780356685791,ultimate,LC5,120.0,13.31064,15.703631606916156,1.5972768,13.31064,-13.31064,-139.18274672430132,122.54444672430131,139.8177747031135,123.26522039965175,139.8177747031135
32.0,15.0,31.0,529.780356685791,ultimate,LC5,150.0,13.31064,15.703631606916156,1.5972768,10.648512,-10.648512,-113.01002737944106,96.37172737944104,113.51060345234784,96.95824176371728,113.51060345234784
32.0,15.0,31.0,529.780356685791,ultimate,LC5,180.0,13.31064,15.703631606916156,1.5972768,8.87376,-8.87376,-95.56154781620087,78.92324781620086,95.97266817988154,79.42054307542257,95.97266817988154
32.0,20.0,36.0,534.780356685791,limit,LC0,120.0,0.0,-0.0,-0.0,-0.0,0.0,-3.726382978723404,-3.726382978723404,3.726382978723404,3.726382978723404,3.726382978723404
32.0,20.0,36.0,534.780356685791,limit,LC0,150.0,0.0,-0.0,-0.0,-0.0,0.0,-3.726382978723404,-3.726382978723404,3.726382978723404,3.726382978723404,3.726382978723404
32.0,20.0,36.0,534.780356685791,limit,LC0,180.0,0.0,-0.0,-0.0,-0.0,0.0,-3.726382978723404,-3.726382978723404,3.726382978723404,3.726382978723404,3.726382978723404
32.0,20.0,36.0,534.780356685791,limit,LC1,120.0,0.0,-0.0,-0.0,-0.0,0.0,-12.51,-12.51,12.51,12.51,12.51
32.0,20.0,36.0,534.780356685791,limit,LC1,150.0,0.0,-0.0,-0.0,-0.0,0.0,-12.51,-12.51,12.51,12.51,12.51
32.0,20.0,36.0,534.780356685791,limit,LC1,180.0,0.0,-0.0,-0.0,-0.0,0.0,-12.51,-12.51,12.51,12.51,12.51
32.0,20.0,36.0,534.780356685791,limit,LC2A,120.0,6.255,7.410801131069623,0.7505999999999999,6.255,-6.255,-74.26667609224687,49.246676092246865,74.52961963401339,49.642321975655804,74.52961963401339
32.0,20.0,36.0,534.780356685791,limit,LC2A,150.0,6.255,7.410801131069623,0.7505999999999999,5.004,-5.004,-61.91534087379748,36.89534087379749,62.117223469167854,37.233133016088125,62.117223469167854
32.0,20.0,36.0,534.780356685791,limit,LC2A,180.0,6.255,7.410801131069623,0.7505999999999999,4.17,-4.17,-53.68111739483124,28.661117394831244,53.84283856519503,28.962882286131297,53.84283856519503
32.0,20.0,36.0,534.780356685791,limit,LC2B,120.0,6.255,-7.410801131069623,-0.7505999999999999,-6.255,6.255,49.246676092246865,-74.26667609224687,49.642321975655804,74.52961963401339,74.52961963401339
32.0,20.0,36.0,534.780356685791,limit,LC2B,150.0,6.255,-7.410801131069623,-0.7505999999999999,-5.004,5.004,36.89534087379749,-61.91534087379748,37.233133016088125,62.117223469167854,62.117223469167854
32.0,20.0,36.0,534.780356685791,limit,LC2B,180.0,6.255,-7.410801131069623,-0.7505999999999999,-4.17,4.17,28.661117394831244,-53.68111739483124,28.962882286131297,53.84283856519503,53.84283856519503
32.0,20.0,36.0,534.780356685791,limit,LC3,120.0,0.0,-0.0,-0.0,-0.0,0.0,-12.51,-12.51,12.51,12.51,12.51
32.0,20.0,36.0,534.780356685791,limit,LC3,150.0,0.0,-0.0,-0.0,-0.0,0.0,-12.51,-12.51,12.51,12.51,12.51
32.0,20.0,36.0,534.780356685791,limit,LC3,180.0,0.0,-0.0,-0.0,-0.0,0.0,-12.51,-12.51,12.51,12.51,12.51
32.0,20.0,36.0,534.780356685791,limit,LC4+,120.0,0.0,-0.0,-0.0,-4.17,-4.17,-5.5461,-5.5461,6.938885012017421,6.938885012017421,6.938885012017421
32.0,20.0,36.0,534.780356685791,limit,LC4+,150.0,0.0,-0.0,-0.0,-4.17,-4.17,-5.5461,-5.5461,6.938885012017421,6.938885012017421,6.938885012017421
32.0,20.0,36.0,534.780356685791,limit,LC4+,180.0,0.0,-0.0,-0.0,-4.17,-4.17,-5.5461,-5.5461,6.938885012017421,6.938885012017421,6.938885012017421
32.0,20.0,36.0,534.780356685791,limit,LC4-,120.0,0.0,-0.0,-0.0,4.17,4.17,-5.5461,-5.5461,6.938885012017421,6.938885012017421,6.938885012017421
32.0,20.0,36.0,534.780356685791,limit,LC4-,150.0,0.0,-0.0,-0.0,4.17,4.17,-5.5461,-5.5461,6.938885012017421,6.938885012017421,6.938885012017421
32.0,20.0,36.0,534.780356685791,limit,LC4-,180.0,0.0,-0.0,-0.0,4.17,4.17,-5.5461,-5.5461,6.938885012017421,6.938885012017421,6.938885012017421
32.0,20.0,36.0,534.780356685791,limit,LC5,120.0,8.87376,10.513456537944107,1.0648512,8.87376,-8.87376,-93.1582378162009,82.0660378162009,93.57991712732729,82.54440126009587,93.57991712732729
32.0,20.0,36.0,534.780356685791,limit,LC5,150.0,8.87376,10.513456537944107,1.0648512,7.099008000000001,-7.099008000000001,-75.63581025296071,64.54361025296072,75.96822827475931,64.93283868020988,75.96822827475931
32.0,20.0,36.0,534.780356685791,limit,LC5,180.0,8.87376,10.513456537944107,1.0648512,5.915840000000001,-5.915840000000001,-63.95419187746727,52.86199187746726,64.2272202543867,53.191985751229616,64.2272202543867
32.0,20.0,36.0,534.780356685791,ultimate,LC0,120.0,0.0,-0.0,-0.0,-0.0,0.0,-5.589574468085106,-5.589574468085106,5.589574468085106,5.589574468085106,5.589574468085106
32.0,20.0,36.0,534.780356685791,ultimate,LC0,150.0,0.0,-0.0,-0.0,-0.0,0.0,-5.589574468085106,-5.589574468085106,5.589574468085106,5.589574468085106,5.589574468085106
32.0,20.0,36.0,534.780356685791,ultimate,LC0,180.0,0.0,-0.0,-0.0,-0.0,0.0,-5.589574468085106,-5.589574468085106,5.589574468085106,5.589574468085106,5.589574468085106
32.0,20.0,36.0,534.780356685791,ultimate,LC1,120.0,0.0,-0.0,-0.0,-0.0,0.0,-18.765,-18.765,18.765,18.765,18.765
32.0,20.0,36.0,534.780356685791,ultimate,LC1,150.0,0.0,-0.0,-0.0,-0.0,0.0,-18.765,-18.765,18.765,18.765,18.765
32.0,20.0,36.0,534.780356685791,ultimate,LC1,180.0,0.0,-0.0,-0.0,-0.0,0.0,-18.765,-18.765,18.765,18.765,18.765
32.0,20.0,36.0,534.780356685791,ultimate,LC2A,120.0,9.3825,11.116201696604435,1.1259,9.3825,-9.3825,-111.4000141383703,73.8700141383703,111.79442945102006,74.4634829634837,111.79442945102006
