journal_diameter_mm,ligament_mm,centerline_offset_above_boundary_mm,station_above_U_mm,level,case,brace_effective_arm_mm,Mx_kNm,brace_force_abs_kN
30.0,20.0,35.0,533.780356685791,ultimate,LC5,250.0,1.9965960000000005,7.986384000000002
30.0,20.0,35.0,533.780356685791,ultimate,LC5,300.0,1.9965960000000005,6.6553200000000015
32.0,5.0,21.0,519.780356685791,limit,LC0,150.0,0.894331914893617,5.962212765957447
32.0,5.0,21.0,519.780356685791,limit,LC0,200.0,0.894331914893617,4.4716595744680845
32.0,5.0,21.0,519.780356685791,limit,LC0,250.0,0.894331914893617,3.577327659574468
32.0,5.0,21.0,519.780356685791,limit,LC0,300.0,0.894331914893617,2.9811063829787234
32.0,5.0,21.0,519.780356685791,limit,LC1,150.0,3.0023999999999997,20.016
32.0,5.0,21.0,519.780356685791,limit,LC1,200.0,3.0023999999999997,15.011999999999999
32.0,5.0,21.0,519.780356685791,limit,LC1,250.0,3.0023999999999997,12.009599999999999
32.0,5.0,21.0,519.780356685791,limit,LC1,300.0,3.0023999999999997,10.008
32.0,5.0,21.0,519.780356685791,limit,LC2A,150.0,3.0023999999999997,20.016
32.0,5.0,21.0,519.780356685791,limit,LC2A,200.0,3.0023999999999997,15.011999999999999
32.0,5.0,21.0,519.780356685791,limit,LC2A,250.0,3.0023999999999997,12.009599999999999
32.0,5.0,21.0,519.780356685791,limit,LC2A,300.0,3.0023999999999997,10.008
32.0,5.0,21.0,519.780356685791,limit,LC2B,150.0,3.0023999999999997,20.016
32.0,5.0,21.0,519.780356685791,limit,LC2B,200.0,3.0023999999999997,15.011999999999999
32.0,5.0,21.0,519.780356685791,limit,LC2B,250.0,3.0023999999999997,12.009599999999999
32.0,5.0,21.0,519.780356685791,limit,LC2B,300.0,3.0023999999999997,10.008
32.0,5.0,21.0,519.780356685791,limit,LC3,150.0,3.0023999999999997,20.016
32.0,5.0,21.0,519.780356685791,limit,LC3,200.0,3.0023999999999997,15.011999999999999
32.0,5.0,21.0,519.780356685791,limit,LC3,250.0,3.0023999999999997,12.009599999999999
32.0,5.0,21.0,519.780356685791,limit,LC3,300.0,3.0023999999999997,10.008
32.0,5.0,21.0,519.780356685791,limit,LC4+,150.0,11.087032174759496,73.91354783172999
32.0,5.0,21.0,519.780356685791,limit,LC4+,200.0,11.087032174759496,55.43516087379748
32.0,5.0,21.0,519.780356685791,limit,LC4+,250.0,11.087032174759496,44.348128699037986
32.0,5.0,21.0,519.780356685791,limit,LC4+,300.0,11.087032174759496,36.95677391586499
32.0,5.0,21.0,519.780356685791,limit,LC4-,150.0,-8.424904174759497,56.166027831729984
32.0,5.0,21.0,519.780356685791,limit,LC4-,200.0,-8.424904174759497,42.124520873797486
32.0,5.0,21.0,519.780356685791,limit,LC4-,250.0,-8.424904174759497,33.69961669903799
32.0,5.0,21.0,519.780356685791,limit,LC4-,300.0,-8.424904174759497,28.083013915864992
32.0,5.0,21.0,519.780356685791,limit,LC5,150.0,1.331064,8.87376
32.0,5.0,21.0,519.780356685791,limit,LC5,200.0,1.331064,6.65532
32.0,5.0,21.0,519.780356685791,limit,LC5,250.0,1.331064,5.324256
32.0,5.0,21.0,519.780356685791,limit,LC5,300.0,1.331064,4.43688
32.0,5.0,21.0,519.780356685791,ultimate,LC0,150.0,1.3414978723404254,8.943319148936169
32.0,5.0,21.0,519.780356685791,ultimate,LC0,200.0,1.3414978723404254,6.707489361702127
32.0,5.0,21.0,519.780356685791,ultimate,LC0,250.0,1.3414978723404254,5.365991489361702
32.0,5.0,21.0,519.780356685791,ultimate,LC0,300.0,1.3414978723404254,4.4716595744680845
32.0,5.0,21.0,519.780356685791,ultimate,LC1,150.0,4.5036,30.023999999999997
32.0,5.0,21.0,519.780356685791,ultimate,LC1,200.0,4.5036,22.517999999999997
32.0,5.0,21.0,519.780356685791,ultimate,LC1,250.0,4.5036,18.0144
32.0,5.0,21.0,519.780356685791,ultimate,LC1,300.0,4.5036,15.011999999999999
32.0,5.0,21.0,519.780356685791,ultimate,LC2A,150.0,4.5036,30.023999999999997
32.0,5.0,21.0,519.780356685791,ultimate,LC2A,200.0,4.5036,22.517999999999997
32.0,5.0,21.0,519.780356685791,ultimate,LC2A,250.0,4.5036,18.0144
32.0,5.0,21.0,519.780356685791,ultimate,LC2A,300.0,4.5036,15.011999999999999
32.0,5.0,21.0,519.780356685791,ultimate,LC2B,150.0,4.5036,30.023999999999997
32.0,5.0,21.0,519.780356685791,ultimate,LC2B,200.0,4.5036,22.517999999999997
32.0,5.0,21.0,519.780356685791,ultimate,LC2B,250.0,4.5036,18.0144
32.0,5.0,21.0,519.780356685791,ultimate,LC2B,300.0,4.5036,15.011999999999999
32.0,5.0,21.0,519.780356685791,ultimate,LC3,150.0,4.5036,30.023999999999997
32.0,5.0,21.0,519.780356685791,ultimate,LC3,200.0,4.5036,22.517999999999997
32.0,5.0,21.0,519.780356685791,ultimate,LC3,250.0,4.5036,18.0144
32.0,5.0,21.0,519.780356685791,ultimate,LC3,300.0,4.5036,15.011999999999999
32.0,5.0,21.0,519.780356685791,ultimate,LC4+,150.0,16.630548262139246,110.87032174759499
32.0,5.0,21.0,519.780356685791,ultimate,LC4+,200.0,16.630548262139246,83.15274131069623
32.0,5.0,21.0,519.780356685791,ultimate,LC4+,250.0,16.630548262139246,66.52219304855699
32.0,5.0,21.0,519.780356685791,ultimate,LC4+,300.0,16.630548262139246,55.43516087379749
32.0,5.0,21.0,519.780356685791,ultimate,LC4-,150.0,-12.637356262139244,84.24904174759496
32.0,5.0,21.0,519.780356685791,ultimate,LC4-,200.0,-12.637356262139244,63.18678131069622
32.0,5.0,21.0,519.780356685791,ultimate,LC4-,250.0,-12.637356262139244,50.54942504855698
32.0,5.0,21.0,519.780356685791,ultimate,LC4-,300.0,-12.637356262139244,42.12452087379748
32.0,5.0,21.0,519.780356685791,ultimate,LC5,150.0,1.9965960000000005,13.310640000000003
32.0,5.0,21.0,519.780356685791,ultimate,LC5,200.0,1.9965960000000005,9.982980000000001
32.0,5.0,21.0,519.780356685791,ultimate,LC5,250.0,1.9965960000000005,7.986384000000002
32.0,5.0,21.0,519.780356685791,ultimate,LC5,300.0,1.9965960000000005,6.6553200000000015
32.0,10.0,26.0,524.780356685791,limit,LC0,150.0,0.894331914893617,5.962212765957447
32.0,10.0,26.0,524.780356685791,limit,LC0,200.0,0.894331914893617,4.4716595744680845
32.0,10.0,26.0,524.780356685791,limit,LC0,250.0,0.894331914893617,3.577327659574468
32.0,10.0,26.0,524.780356685791,limit,LC0,300.0,0.894331914893617,2.9811063829787234
32.0,10.0,26.0,524.780356685791,limit,LC1,150.0,3.0023999999999997,20.016
32.0,10.0,26.0,524.780356685791,limit,LC1,200.0,3.0023999999999997,15.011999999999999
32.0,10.0,26.0,524.780356685791,limit,LC1,250.0,3.0023999999999997,12.009599999999999
32.0,10.0,26.0,524.780356685791,limit,LC1,300.0,3.0023999999999997,10.008
32.0,10.0,26.0,524.780356685791,limit,LC2A,150.0,3.0023999999999997,20.016
32.0,10.0,26.0,524.780356685791,limit,LC2A,200.0,3.0023999999999997,15.011999999999999
32.0,10.0,26.0,524.780356685791,limit,LC2A,250.0,3.0023999999999997,12.009599999999999
32.0,10.0,26.0,524.780356685791,limit,LC2A,300.0,3.0023999999999997,10.008
32.0,10.0,26.0,524.780356685791,limit,LC2B,150.0,3.0023999999999997,20.016
32.0,10.0,26.0,524.780356685791,limit,LC2B,200.0,3.0023999999999997,15.011999999999999
32.0,10.0,26.0,524.780356685791,limit,LC2B,250.0,3.0023999999999997,12.009599999999999
32.0,10.0,26.0,524.780356685791,limit,LC2B,300.0,3.0023999999999997,10.008
32.0,10.0,26.0,524.780356685791,limit,LC3,150.0,3.0023999999999997,20.016
32.0,10.0,26.0,524.780356685791,limit,LC3,200.0,3.0023999999999997,15.011999999999999
32.0,10.0,26.0,524.780356685791,limit,LC3,250.0,3.0023999999999997,12.009599999999999
32.0,10.0,26.0,524.780356685791,limit,LC3,300.0,3.0023999999999997,10.008
32.0,10.0,26.0,524.780356685791,limit,LC4+,150.0,11.128732174759497,74.19154783172998
32.0,10.0,26.0,524.780356685791,limit,LC4+,200.0,11.128732174759497,55.64366087379748
32.0,10.0,26.0,524.780356685791,limit,LC4+,250.0,11.128732174759497,44.51492869903799
32.0,10.0,26.0,524.780356685791,limit,LC4+,300.0,11.128732174759497,37.09577391586499
32.0,10.0,26.0,524.780356685791,limit,LC4-,150.0,-8.466604174759498,56.44402783172999
32.0,10.0,26.0,524.780356685791,limit,LC4-,200.0,-8.466604174759498,42.33302087379749
32.0,10.0,26.0,524.780356685791,limit,LC4-,250.0,-8.466604174759498,33.86641669903799
32.0,10.0,26.0,524.780356685791,limit,LC4-,300.0,-8.466604174759498,28.222013915864995
32.0,10.0,26.0,524.780356685791,limit,LC5,150.0,1.331064,8.87376
32.0,10.0,26.0,524.780356685791,limit,LC5,200.0,1.331064,6.65532
32.0,10.0,26.0,524.780356685791,limit,LC5,250.0,1.331064,5.324256
32.0,10.0,26.0,524.780356685791,limit,LC5,300.0,1.331064,4.43688
32.0,10.0,26.0,524.780356685791,ultimate,LC0,150.0,1.3414978723404254,8.943319148936169
32.0,10.0,26.0,524.780356685791,ultimate,LC0,200.0,1.3414978723404254,6.707489361702127
32.0,10.0,26.0,524.780356685791,ultimate,LC0,250.0,1.3414978723404254,5.365991489361702
32.0,10.0,26.0,524.780356685791,ultimate,LC0,300.0,1.3414978723404254,4.4716595744680845
32.0,10.0,26.0,524.780356685791,ultimate,LC1,150.0,4.5036,30.023999999999997
32.0,10.0,26.0,524.780356685791,ultimate,LC1,200.0,4.5036,22.517999999999997
32.0,10.0,26.0,524.780356685791,ultimate,LC1,250.0,4.5036,18.0144
32.0,10.0,26.0,524.780356685791,ultimate,LC1,300.0,4.5036,15.011999999999999
32.0,10.0,26.0,524.780356685791,ultimate,LC2A,150.0,4.5036,30.023999999999997
32.0,10.0,26.0,524.780356685791,ultimate,LC2A,200.0,4.5036,22.517999999999997
32.0,10.0,26.0,524.780356685791,ultimate,LC2A,250.0,4.5036,18.0144
32.0,10.0,26.0,524.780356685791,ultimate,LC2A,300.0,4.5036,15.011999999999999
32.0,10.0,26.0,524.780356685791,ultimate,LC2B,150.0,4.5036,30.023999999999997
32.0,10.0,26.0,524.780356685791,ultimate,LC2B,200.0,4.5036,22.517999999999997
32.0,10.0,26.0,524.780356685791,ultimate,LC2B,250.0,4.5036,18.0144
32.0,10.0,26.0,524.780356685791,ultimate,LC2B,300.0,4.5036,15.011999999999999
32.0,10.0,26.0,524.780356685791,ultimate,LC3,150.0,4.5036,30.023999999999997
32.0,10.0,26.0,524.780356685791,ultimate,LC3,200.0,4.5036,22.517999999999997
32.0,10.0,26.0,524.780356685791,ultimate,LC3,250.0,4.5036,18.0144
32.0,10.0,26.0,524.780356685791,ultimate,LC3,300.0,4.5036,15.011999999999999
32.0,10.0,26.0,524.780356685791,ultimate,LC4+,150.0,16.693098262139248,111.28732174759499
32.0,10.0,26.0,524.780356685791,ultimate,LC4+,200.0,16.693098262139248,83.46549131069624
32.0,10.0,26.0,524.780356685791,ultimate,LC4+,250.0,16.693098262139248,66.77239304855699
32.0,10.0,26.0,524.780356685791,ultimate,LC4+,300.0,16.693098262139248,55.643660873797494
32.0,10.0,26.0,524.780356685791,ultimate,LC4-,150.0,-12.699906262139246,84.66604174759497
32.0,10.0,26.0,524.780356685791,ultimate,LC4-,200.0,-12.699906262139246,63.49953131069623
32.0,10.0,26.0,524.780356685791,ultimate,LC4-,250.0,-12.699906262139246,50.79962504855698
32.0,10.0,26.0,524.780356685791,ultimate,LC4-,300.0,-12.699906262139246,42.33302087379749
32.0,10.0,26.0,524.780356685791,ultimate,LC5,150.0,1.9965960000000005,13.310640000000003
32.0,10.0,26.0,524.780356685791,ultimate,LC5,200.0,1.9965960000000005,9.982980000000001
32.0,10.0,26.0,524.780356685791,ultimate,LC5,250.0,1.9965960000000005,7.986384000000002
32.0,10.0,26.0,524.780356685791,ultimate,LC5,300.0,1.9965960000000005,6.6553200000000015
32.0,15.0,31.0,529.780356685791,limit,LC0,150.0,0.894331914893617,5.962212765957447
32.0,15.0,31.0,529.780356685791,limit,LC0,200.0,0.894331914893617,4.4716595744680845
32.0,15.0,31.0,529.780356685791,limit,LC0,250.0,0.894331914893617,3.577327659574468
32.0,15.0,31.0,529.780356685791,limit,LC0,300.0,0.894331914893617,2.9811063829787234
32.0,15.0,31.0,529.780356685791,limit,LC1,150.0,3.0023999999999997,20.016
32.0,15.0,31.0,529.780356685791,limit,LC1,200.0,3.0023999999999997,15.011999999999999
32.0,15.0,31.0,529.780356685791,limit,LC1,250.0,3.0023999999999997,12.009599999999999
32.0,15.0,31.0,529.780356685791,limit,LC1,300.0,3.0023999999999997,10.008
32.0,15.0,31.0,529.780356685791,limit,LC2A,150.0,3.0023999999999997,20.016
32.0,15.0,31.0,529.780356685791,limit,LC2A,200.0,3.0023999999999997,15.011999999999999
32.0,15.0,31.0,529.780356685791,limit,LC2A,250.0,3.0023999999999997,12.009599999999999
32.0,15.0,31.0,529.780356685791,limit,LC2A,300.0,3.0023999999999997,10.008
32.0,15.0,31.0,529.780356685791,limit,LC2B,150.0,3.0023999999999997,20.016
32.0,15.0,31.0,529.780356685791,limit,LC2B,200.0,3.0023999999999997,15.011999999999999
32.0,15.0,31.0,529.780356685791,limit,LC2B,250.0,3.0023999999999997,12.009599999999999
32.0,15.0,31.0,529.780356685791,limit,LC2B,300.0,3.0023999999999997,10.008
32.0,15.0,31.0,529.780356685791,limit,LC3,150.0,3.0023999999999997,20.016
32.0,15.0,31.0,529.780356685791,limit,LC3,200.0,3.0023999999999997,15.011999999999999
32.0,15.0,31.0,529.780356685791,limit,LC3,250.0,3.0023999999999997,12.009599999999999
32.0,15.0,31.0,529.780356685791,limit,LC3,300.0,3.0023999999999997,10.008
32.0,15.0,31.0,529.780356685791,limit,LC4+,150.0,11.170432174759496,74.46954783172997
32.0,15.0,31.0,529.780356685791,limit,LC4+,200.0,11.170432174759496,55.85216087379747
32.0,15.0,31.0,529.780356685791,limit,LC4+,250.0,11.170432174759496,44.68172869903798
32.0,15.0,31.0,529.780356685791,limit,LC4+,300.0,11.170432174759496,37.234773915864984
32.0,15.0,31.0,529.780356685791,limit,LC4-,150.0,-8.508304174759497,56.72202783172998
32.0,15.0,31.0,529.780356685791,limit,LC4-,200.0,-8.508304174759497,42.54152087379748
32.0,15.0,31.0,529.780356685791,limit,LC4-,250.0,-8.508304174759497,34.033216699037986
32.0,15.0,31.0,529.780356685791,limit,LC4-,300.0,-8.508304174759497,28.36101391586499
32.0,15.0,31.0,529.780356685791,limit,LC5,150.0,1.331064,8.87376
32.0,15.0,31.0,529.780356685791,limit,LC5,200.0,1.331064,6.65532
32.0,15.0,31.0,529.780356685791,limit,LC5,250.0,1.331064,5.324256
32.0,15.0,31.0,529.780356685791,limit,LC5,300.0,1.331064,4.43688
32.0,15.0,31.0,529.780356685791,ultimate,LC0,150.0,1.3414978723404254,8.943319148936169
32.0,15.0,31.0,529.780356685791,ultimate,LC0,200.0,1.3414978723404254,6.707489361702127
32.0,15.0,31.0,529.780356685791,ultimate,LC0,250.0,1.3414978723404254,5.365991489361702
32.0,15.0,31.0,529.780356685791,ultimate,LC0,300.0,1.3414978723404254,4.4716595744680845
32.0,15.0,31.0,529.780356685791,ultimate,LC1,150.0,4.5036,30.023999999999997
32.0,15.0,31.0,529.780356685791,ultimate,LC1,200.0,4.5036,22.517999999999997
32.0,15.0,31.0,529.780356685791,ultimate,LC1,250.0,4.5036,18.0144
32.0,15.0,31.0,529.780356685791,ultimate,LC1,300.0,4.5036,15.011999999999999
32.0,15.0,31.0,529.780356685791,ultimate,LC2A,150.0,4.5036,30.023999999999997
32.0,15.0,31.0,529.780356685791,ultimate,LC2A,200.0,4.5036,22.517999999999997
32.0,15.0,31.0,529.780356685791,ultimate,LC2A,250.0,4.5036,18.0144
32.0,15.0,31.0,529.780356685791,ultimate,LC2A,300.0,4.5036,15.011999999999999
32.0,15.0,31.0,529.780356685791,ultimate,LC2B,150.0,4.5036,30.023999999999997
32.0,15.0,31.0,529.780356685791,ultimate,LC2B,200.0,4.5036,22.517999999999997
32.0,15.0,31.0,529.780356685791,ultimate,LC2B,250.0,4.5036,18.0144
32.0,15.0,31.0,529.780356685791,ultimate,LC2B,300.0,4.5036,15.011999999999999
32.0,15.0,31.0,529.780356685791,ultimate,LC3,150.0,4.5036,30.023999999999997
32.0,15.0,31.0,529.780356685791,ultimate,LC3,200.0,4.5036,22.517999999999997
32.0,15.0,31.0,529.780356685791,ultimate,LC3,250.0,4.5036,18.0144
32.0,15.0,31.0,529.780356685791,ultimate,LC3,300.0,4.5036,15.011999999999999
32.0,15.0,31.0,529.780356685791,ultimate,LC4+,150.0,16.755648262139246,111.70432174759497
32.0,15.0,31.0,529.780356685791,ultimate,LC4+,200.0,16.755648262139246,83.77824131069623
32.0,15.0,31.0,529.780356685791,ultimate,LC4+,250.0,16.755648262139246,67.02259304855698
32.0,15.0,31.0,529.780356685791,ultimate,LC4+,300.0,16.755648262139246,55.85216087379749
32.0,15.0,31.0,529.780356685791,ultimate,LC4-,150.0,-12.762456262139244,85.08304174759496
32.0,15.0,31.0,529.780356685791,ultimate,LC4-,200.0,-12.762456262139244,63.812281310696214
32.0,15.0,31.0,529.780356685791,ultimate,LC4-,250.0,-12.762456262139244,51.049825048556976
32.0,15.0,31.0,529.780356685791,ultimate,LC4-,300.0,-12.762456262139244,42.54152087379748
32.0,15.0,31.0,529.780356685791,ultimate,LC5,150.0,1.9965960000000005,13.310640000000003
32.0,15.0,31.0,529.780356685791,ultimate,LC5,200.0,1.9965960000000005,9.982980000000001
32.0,15.0,31.0,529.780356685791,ultimate,LC5,250.0,1.9965960000000005,7.986384000000002
32.0,15.0,31.0,529.780356685791,ultimate,LC5,300.0,1.9965960000000005,6.6553200000000015
32.0,20.0,36.0,534.780356685791,limit,LC0,150.0,0.894331914893617,5.962212765957447
32.0,20.0,36.0,534.780356685791,limit,LC0,200.0,0.894331914893617,4.4716595744680845
32.0,20.0,36.0,534.780356685791,limit,LC0,250.0,0.894331914893617,3.577327659574468
32.0,20.0,36.0,534.780356685791,limit,LC0,300.0,0.894331914893617,2.9811063829787234
32.0,20.0,36.0,534.780356685791,limit,LC1,150.0,3.0023999999999997,20.016
32.0,20.0,36.0,534.780356685791,limit,LC1,200.0,3.0023999999999997,15.011999999999999
32.0,20.0,36.0,534.780356685791,limit,LC1,250.0,3.0023999999999997,12.009599999999999
32.0,20.0,36.0,534.780356685791,limit,LC1,300.0,3.0023999999999997,10.008
32.0,20.0,36.0,534.780356685791,limit,LC2A,150.0,3.0023999999999997,20.016
32.0,20.0,36.0,534.780356685791,limit,LC2A,200.0,3.0023999999999997,15.011999999999999
32.0,20.0,36.0,534.780356685791,limit,LC2A,250.0,3.0023999999999997,12.009599999999999
32.0,20.0,36.0,534.780356685791,limit,LC2A,300.0,3.0023999999999997,10.008
32.0,20.0,36.0,534.780356685791,limit,LC2B,150.0,3.0023999999999997,20.016
32.0,20.0,36.0,534.780356685791,limit,LC2B,200.0,3.0023999999999997,15.011999999999999
32.0,20.0,36.0,534.780356685791,limit,LC2B,250.0,3.0023999999999997,12.009599999999999
32.0,20.0,36.0,534.780356685791,limit,LC2B,300.0,3.0023999999999997,10.008
32.0,20.0,36.0,534.780356685791,limit,LC3,150.0,3.0023999999999997,20.016
32.0,20.0,36.0,534.780356685791,limit,LC3,200.0,3.0023999999999997,15.011999999999999
32.0,20.0,36.0,534.780356685791,limit,LC3,250.0,3.0023999999999997,12.009599999999999
32.0,20.0,36.0,534.780356685791,limit,LC3,300.0,3.0023999999999997,10.008
32.0,20.0,36.0,534.780356685791,limit,LC4+,150.0,11.212132174759496,74.74754783172997
32.0,20.0,36.0,534.780356685791,limit,LC4+,200.0,11.212132174759496,56.06066087379748
32.0,20.0,36.0,534.780356685791,limit,LC4+,250.0,11.212132174759496,44.848528699037985
32.0,20.0,36.0,534.780356685791,limit,LC4+,300.0,11.212132174759496,37.37377391586499
32.0,20.0,36.0,534.780356685791,limit,LC4-,150.0,-8.550004174759497,57.00002783172998
32.0,20.0,36.0,534.780356685791,limit,LC4-,200.0,-8.550004174759497,42.75002087379748
32.0,20.0,36.0,534.780356685791,limit,LC4-,250.0,-8.550004174759497,34.20001669903799
32.0,20.0,36.0,534.780356685791,limit,LC4-,300.0,-8.550004174759497,28.50001391586499
32.0,20.0,36.0,534.780356685791,limit,LC5,150.0,1.331064,8.87376
32.0,20.0,36.0,534.780356685791,limit,LC5,200.0,1.331064,6.65532
32.0,20.0,36.0,534.780356685791,limit,LC5,250.0,1.331064,5.324256
32.0,20.0,36.0,534.780356685791,limit,LC5,300.0,1.331064,4.43688
32.0,20.0,36.0,534.780356685791,ultimate,LC0,150.0,1.3414978723404254,8.943319148936169
32.0,20.0,36.0,534.780356685791,ultimate,LC0,200.0,1.3414978723404254,6.707489361702127
32.0,20.0,36.0,534.780356685791,ultimate,LC0,250.0,1.3414978723404254,5.365991489361702
32.0,20.0,36.0,534.780356685791,ultimate,LC0,300.0,1.3414978723404254,4.4716595744680845
32.0,20.0,36.0,534.780356685791,ultimate,LC1,150.0,4.5036,30.023999999999997
32.0,20.0,36.0,534.780356685791,ultimate,LC1,200.0,4.5036,22.517999999999997
32.0,20.0,36.0,534.780356685791,ultimate,LC1,250.0,4.5036,18.0144
32.0,20.0,36.0,534.780356685791,ultimate,LC1,300.0,4.5036,15.011999999999999
32.0,20.0,36.0,534.780356685791,ultimate,LC2A,150.0,4.5036,30.023999999999997
32.0,20.0,36.0,534.780356685791,ultimate,LC2A,200.0,4.5036,22.517999999999997
32.0,20.0,36.0,534.780356685791,ultimate,LC2A,250.0,4.5036,18.0144
32.0,20.0,36.0,534.780356685791,ultimate,LC2A,300.0,4.5036,15.011999999999999
32.0,20.0,36.0,534.780356685791,ultimate,LC2B,150.0,4.5036,30.023999999999997
32.0,20.0,36.0,534.780356685791,ultimate,LC2B,200.0,4.5036,22.517999999999997
32.0,20.0,36.0,534.780356685791,ultimate,LC2B,250.0,4.5036,18.0144
32.0,20.0,36.0,534.780356685791,ultimate,LC2B,300.0,4.5036,15.011999999999999
32.0,20.0,36.0,534.780356685791,ultimate,LC3,150.0,4.5036,30.023999999999997
32.0,20.0,36.0,534.780356685791,ultimate,LC3,200.0,4.5036,22.517999999999997
32.0,20.0,36.0,534.780356685791,ultimate,LC3,250.0,4.5036,18.0144
32.0,20.0,36.0,534.780356685791,ultimate,LC3,300.0,4.5036,15.011999999999999
32.0,20.0,36.0,534.780356685791,ultimate,LC4+,150.0,16.818198262139248,112.12132174759499
32.0,20.0,36.0,534.780356685791,ultimate,LC4+,200.0,16.818198262139248,84.09099131069624
32.0,20.0,36.0,534.780356685791,ultimate,LC4+,250.0,16.818198262139248,67.27279304855699
32.0,20.0,36.0,534.780356685791,ultimate,LC4+,300.0,16.818198262139248,56.060660873797495
32.0,20.0,36.0,534.780356685791,ultimate,LC4-,150.0,-12.825006262139246,85.50004174759498
32.0,20.0,36.0,534.780356685791,ultimate,LC4-,200.0,-12.825006262139246,64.12503131069623
32.0,20.0,36.0,534.780356685791,ultimate,LC4-,250.0,-12.825006262139246,51.30002504855698
32.0,20.0,36.0,534.780356685791,ultimate,LC4-,300.0,-12.825006262139246,42.75002087379749
32.0,20.0,36.0,534.780356685791,ultimate,LC5,150.0,1.9965960000000005,13.310640000000003
32.0,20.0,36.0,534.780356685791,ultimate,LC5,200.0,1.9965960000000005,9.982980000000001
32.0,20.0,36.0,534.780356685791,ultimate,LC5,250.0,1.9965960000000005,7.986384000000002
32.0,20.0,36.0,534.780356685791,ultimate,LC5,300.0,1.9965960000000005,6.6553200000000015
34.0,5.0,22.0,520.780356685791,limit,LC0,150.0,0.894331914893617,5.962212765957447
34.0,5.0,22.0,520.780356685791,limit,LC0,200.0,0.894331914893617,4.4716595744680845
34.0,5.0,22.0,520.780356685791,limit,LC0,250.0,0.894331914893617,3.577327659574468
34.0,5.0,22.0,520.780356685791,limit,LC0,300.0,0.894331914893617,2.9811063829787234
34.0,5.0,22.0,520.780356685791,limit,LC1,150.0,3.0023999999999997,20.016
34.0,5.0,22.0,520.780356685791,limit,LC1,200.0,3.0023999999999997,15.011999999999999
34.0,5.0,22.0,520.780356685791,limit,LC1,250.0,3.0023999999999997,12.009599999999999
34.0,5.0,22.0,520.780356685791,limit,LC1,300.0,3.0023999999999997,10.008
34.0,5.0,22.0,520.780356685791,limit,LC2A,150.0,3.0023999999999997,20.016
34.0,5.0,22.0,520.780356685791,limit,LC2A,200.0,3.0023999999999997,15.011999999999999
34.0,5.0,22.0,520.780356685791,limit,LC2A,250.0,3.0023999999999997,12.009599999999999
34.0,5.0,22.0,520.780356685791,limit,LC2A,300.0,3.0023999999999997,10.008
34.0,5.0,22.0,520.780356685791,limit,LC2B,150.0,3.0023999999999997,20.016
34.0,5.0,22.0,520.780356685791,limit,LC2B,200.0,3.0023999999999997,15.011999999999999
34.0,5.0,22.0,520.780356685791,limit,LC2B,250.0,3.0023999999999997,12.009599999999999
34.0,5.0,22.0,520.780356685791,limit,LC2B,300.0,3.0023999999999997,10.008
34.0,5.0,22.0,520.780356685791,limit,LC3,150.0,3.0023999999999997,20.016
34.0,5.0,22.0,520.780356685791,limit,LC3,200.0,3.0023999999999997,15.011999999999999
34.0,5.0,22.0,520.780356685791,limit,LC3,250.0,3.0023999999999997,12.009599999999999
34.0,5.0,22.0,520.780356685791,limit,LC3,300.0,3.0023999999999997,10.008
34.0,5.0,22.0,520.780356685791,limit,LC4+,150.0,11.095372174759497,73.96914783172998
34.0,5.0,22.0,520.780356685791,limit,LC4+,200.0,11.095372174759497,55.476860873797484
34.0,5.0,22.0,520.780356685791,limit,LC4+,250.0,11.095372174759497,44.38148869903799
34.0,5.0,22.0,520.780356685791,limit,LC4+,300.0,11.095372174759497,36.98457391586499
34.0,5.0,22.0,520.780356685791,limit,LC4-,150.0,-8.433244174759498,56.22162783172999
34.0,5.0,22.0,520.780356685791,limit,LC4-,200.0,-8.433244174759498,42.166220873797485
34.0,5.0,22.0,520.780356685791,limit,LC4-,250.0,-8.433244174759498,33.73297669903799
34.0,5.0,22.0,520.780356685791,limit,LC4-,300.0,-8.433244174759498,28.110813915864995
34.0,5.0,22.0,520.780356685791,limit,LC5,150.0,1.331064,8.87376
34.0,5.0,22.0,520.780356685791,limit,LC5,200.0,1.331064,6.65532
34.0,5.0,22.0,520.780356685791,limit,LC5,250.0,1.331064,5.324256
34.0,5.0,22.0,520.780356685791,limit,LC5,300.0,1.331064,4.43688
34.0,5.0,22.0,520.780356685791,ultimate,LC0,150.0,1.3414978723404254,8.943319148936169
34.0,5.0,22.0,520.780356685791,ultimate,LC0,200.0,1.3414978723404254,6.707489361702127
34.0,5.0,22.0,520.780356685791,ultimate,LC0,250.0,1.3414978723404254,5.365991489361702
34.0,5.0,22.0,520.780356685791,ultimate,LC0,300.0,1.3414978723404254,4.4716595744680845
34.0,5.0,22.0,520.780356685791,ultimate,LC1,150.0,4.5036,30.023999999999997
34.0,5.0,22.0,520.780356685791,ultimate,LC1,200.0,4.5036,22.517999999999997
34.0,5.0,22.0,520.780356685791,ultimate,LC1,250.0,4.5036,18.0144
34.0,5.0,22.0,520.780356685791,ultimate,LC1,300.0,4.5036,15.011999999999999
34.0,5.0,22.0,520.780356685791,ultimate,LC2A,150.0,4.5036,30.023999999999997
34.0,5.0,22.0,520.780356685791,ultimate,LC2A,200.0,4.5036,22.517999999999997
34.0,5.0,22.0,520.780356685791,ultimate,LC2A,250.0,4.5036,18.0144
