upper_OD_mm,taper_start_A_mm,Kt_peak_sensitivity,station_A_mm,station_U_mm,profile_OD_mm,local_Kt_sensitivity,limit_case,limit_vm_MPa,MS_limit,ultimate_case,ultimate_vm_MPa,MS_ultimate,station_PASS
96.0,350.0,1.25,320.0,-155.0,74.0,1.0,LC4+,325.28519518322923,0.5463353618558207,LC4+,487.92779277484374,0.17230460832542027,True
96.0,350.0,1.25,330.0,-145.0,74.0,1.0,LC4+,329.99334315549385,0.52427317227119,LC4+,494.9900147332408,0.15557886618836392,True
96.0,350.0,1.25,340.0,-135.0,74.0,1.0,LC4+,334.7029296149834,0.5028252085472111,LC4+,502.0543944224753,0.13931877970709672,True
96.0,350.0,1.25,350.0,-125.0,74.0,1.0,LC4+,339.41389468189226,0.4819664364990861,LC4+,509.12084202283864,0.1235053700165365,True
96.0,350.0,1.25,360.0,-115.0,74.01678085301177,1.0157742818531628,LC4+,348.6523851804729,0.4426977166372523,LC4+,522.9785777707093,0.09373504826574997,True
96.0,350.0,1.25,370.0,-105.0,74.06639827918926,1.031034559578258,LC4+,356.5663450834063,0.41067716270962307,LC4+,534.8495176251097,0.06945969127886564,True
96.0,350.0,1.25,380.0,-95.0,74.14776457924573,1.0457808331752856,LC4+,363.1244669804965,0.3851999678859872,LC4+,544.6867004707448,0.050144972340337546,True
96.0,350.0,1.25,390.0,-85.0,74.25979205389443,1.0600131026442456,LC4+,368.32495222242153,0.3656419337461878,LC4+,552.4874283336324,0.035317675417918304,True
96.0,350.0,1.25,400.0,-75.0,74.40139300384864,1.0737313679851384,LC4+,372.1930241268375,0.35144929483843734,LC4+,558.2895361902563,0.02455798097758266,True
96.0,350.0,1.25,410.0,-65.0,74.5714797298216,1.0869356291979635,LC4+,374.7774245655972,0.34212993374140677,LC4+,562.1661368483959,0.017492805964326674,True
96.0,350.0,1.25,420.0,-55.0,74.7689645325266,1.099625886282721,LC4+,376.1462613237897,0.3372457783569822,LC4+,564.2193919856844,0.013790040053272445,True
96.0,350.0,1.25,430.0,-45.0,74.99275971267686,1.111802139239411,LC4+,376.3825681053718,0.3364062064085298,LC4+,564.5738521580577,0.013153545481350726,True
96.0,350.0,1.25,440.0,-35.0,75.24177757098566,1.1234643880680335,LC4+,375.57989671731497,0.3392623098210963,LC4+,563.3698450759724,0.015318808770930614,True
96.0,350.0,1.25,450.0,-25.0,75.51493040816628,1.1346126327685884,LC4+,373.8381952151228,0.3455018947717523,LC4+,560.7572928226841,0.020049150178187647,True
96.0,350.0,1.25,460.0,-15.0,75.81113052493195,1.1452468733410759,LC4+,371.2601502239181,0.3548451125083736,LC4+,556.8902253358773,0.027132411338355977,True
96.0,350.0,1.25,470.0,-5.0,76.12929022199596,1.1553671097854958,LC4+,367.94809763135447,0.3670406321925148,LC4+,551.9221464470319,0.03637805382918269,True
96.0,350.0,1.25,480.0,5.0,76.46832180007154,1.1649733421018482,LC4+,364.0015413080918,0.3818622805617724,LC4+,546.0023119621377,0.04761461163861358,True
96.0,350.0,1.25,490.0,15.0,76.82713755987197,1.1740655702901333,LC4+,359.51526874709975,0.39910608457031693,LC4+,539.2729031206497,0.06068744913747004,True
96.0,350.0,1.25,500.0,25.0,77.20464980211051,1.1826437943503505,LC4+,354.5780167272376,0.41858766271722203,LC4+,531.8670250908566,0.07545678339860928,True
96.0,350.0,1.25,510.0,35.0,77.59977082750041,1.1907080142825004,LC4+,349.2716182847653,0.4401399188121211,LC4+,523.9074274271477,0.09179593579924927,True
96.0,350.0,1.25,520.0,45.0,78.01141293675494,1.1982582300865827,LC4+,343.67055211039605,0.46361099870559497,LC4+,515.505828165594,0.10958978298157773,True
96.0,350.0,1.25,530.0,55.0,78.43848843058736,1.2052944417625975,LC4+,337.84181415613153,0.488862476234341,LC4+,506.7627212341974,0.12873338158521253,True
96.0,350.0,1.25,540.0,65.0,78.87990960971092,1.2118166493105447,LC4+,331.84503595243984,0.5157677394700886,LC4+,497.76755392865994,0.1491307448335193,True
96.0,350.0,1.25,550.0,75.0,79.33458877483889,1.2178248527304245,LC4+,325.73278248810544,0.5442105524591088,LC4+,488.59917373215814,0.17069375216250537,True
96.0,350.0,1.25,560.0,85.0,79.80143822668454,1.2233190520222368,LC4+,319.55097259134743,0.5740837711148306,LC4+,479.32645888702126,0.193341175715948,True
96.0,350.0,1.25,570.0,95.0,80.27937026596112,1.2282992471859815,LC4+,313.3393752005051,0.6052881948785769,LC4+,470.00906280075776,0.2169978097687817,True
96.0,350.0,1.25,580.0,105.0,80.76729719338189,1.2327654382216586,LC4+,307.1321448261294,0.6377315382756612,LC4+,460.69821723919404,0.24159369104529915,True
96.0,350.0,1.25,590.0,115.0,81.26413130966012,1.2367176251292682,LC4+,300.9583683636081,0.6713275086349877,LC4+,451.4375525454122,0.26706339952181946,True
96.0,350.0,1.25,600.0,125.0,81.76878491550904,1.2401558079088104,LC4+,294.842602977425,0.7059949780680537,LC4+,442.26390446613743,0.29334543068910124,True
96.0,350.0,1.25,610.0,135.0,82.28017031164195,1.243079986560285,LC4+,288.8053909981901,0.7416572393662564,LC4+,433.2080864972851,0.3203816314347232,True
96.0,350.0,1.25,620.0,145.0,82.7971997987721,1.245490161083692,LC4+,282.86374272522215,0.7782413368143166,LC4+,424.2956140878332,0.348116692720728,True
96.0,350.0,1.25,630.0,155.0,83.31878567761274,1.2473863314790317,LC4+,277.0315818500833,0.8156774640668962,LC4+,415.54737277512504,0.37649769310306747,True
96.0,350.0,1.25,640.0,165.0,83.84384024887713,1.2487684977463036,LC4+,271.3201510774982,0.8538984222234425,LC4+,406.98022661624736,0.40547368788841487,True
96.0,350.0,1.25,650.0,175.0,84.37127581327854,1.2496366598855082,LC4+,265.7383775901112,0.8928391320874756,LC4+,398.60756638516693,0.4349953393691661,True
96.0,350.0,1.25,660.0,185.0,84.90000467153024,1.249990817896645,LC4+,260.2931994418813,0.9324361953309912,LC4+,390.4397991628219,0.4650145841342972,True
96.0,350.0,1.25,670.0,195.0,85.42893912434546,1.2498309717797145,LC4+,254.9898549120277,0.9726274999196991,LC4+,382.4847823680417,0.4954843339351458,True
96.0,350.0,1.25,680.0,205.0,85.95699147243748,1.2491571215347164,LC4+,249.83213742617676,1.013351865704756,LC4+,374.748206139265,0.5263582070021484,True
96.0,350.0,1.25,690.0,215.0,86.48307401651957,1.247969267161651,LC4+,244.82261895111344,1.0545487265636995,LC4+,367.23392842667016,0.5575902870701606,True
96.0,350.0,1.25,700.0,225.0,87.00609905730497,1.2462674086605177,LC4+,239.96284487201677,1.096157845887654,LC4+,359.9442673080252,0.5891349076842123,True
96.0,350.0,1.25,710.0,235.0,87.52497889550695,1.244051546031317,LC4+,235.25350332681387,1.138119062572399,LC4+,352.88025499022086,0.6209464596307648,True
96.0,350.0,1.25,720.0,245.0,88.03862583183877,1.241321679274049,LC4+,230.69457184757076,1.1803720649844873,LC4+,346.04185777135615,0.6529792195773714,True
96.0,350.0,1.25,730.0,255.0,88.5459521670137,1.2380778083887132,LC4+,226.2854439781043,1.2228561906468496,LC4+,339.42816596715636,0.6851871982107334,True
96.0,350.0,1.25,740.0,265.0,89.04587020174499,1.23431993337531,LC4+,222.0250383254747,1.2655102496261423,LC4+,333.0375574882121,0.7175240063434769,True
96.0,350.0,1.25,750.0,275.0,89.5372922367459,1.2300480542338392,LC4+,217.91189227864868,1.3082723698108358,LC4+,326.86783841797296,0.7499427376166976,True
96.0,350.0,1.25,760.0,285.0,90.0191305727297,1.225262170964301,LC4+,213.9442424027861,1.3510798624485427,LC4+,320.91636360417925,0.7823958665613864,True
96.0,350.0,1.25,770.0,295.0,90.49029751040963,1.2199622835666952,LC4+,210.12009330057083,1.3938691064660476,LC4+,315.1801399508562,0.8148351608993762,True
96.0,350.0,1.25,780.0,305.0,90.94970535049899,1.2141483920410219,LC4+,206.43727652791213,1.4365754502287769,LC4+,309.6559147918681,0.8472116070654219,True
96.0,350.0,1.25,790.0,315.0,91.39626639371099,1.207820496387281,LC4+,202.89350096317145,1.4791331295096675,LC4+,304.34025144475726,0.8794753480179318,True
96.0,350.0,1.25,800.0,325.0,91.82889294075892,1.2009785966054727,LC4+,199.48639585817472,1.521475200532516,LC4+,299.22959378726205,0.9115756324779316,True
96.0,350.0,1.25,810.0,335.0,92.24649729235605,1.1936226926955968,LC4+,196.21354764599843,1.5635334870326836,LC4+,294.3203214689976,0.9434607747948249,True
96.0,350.0,1.25,820.0,345.0,92.64799174921563,1.1857527846576534,LC4+,193.0725314444394,1.605238540339689,LC4+,289.608797166659,0.9750781246842979,True
96.0,350.0,1.25,830.0,355.0,93.0322886120509,1.1773688724916425,LC4+,190.0609380743811,1.646519611531902,LC4+,285.0914071115717,1.0063740461182875,True
96.0,350.0,1.25,840.0,365.0,93.39830018157517,1.168470956197564,LC4+,187.1763973078695,1.6873046347433478,LC4+,280.7645959618042,1.0372939046695762,True
96.0,350.0,1.25,850.0,375.0,93.74493875850163,1.159059035775418,LC4+,184.4165979704104,1.727520220716284,LC4+,276.62489695561567,1.0677820626238756,True
96.0,350.0,1.25,860.0,385.0,94.07111664354362,1.1491331112252046,LC4+,181.77930544461313,1.767091659689835,LC4+,272.6689581669197,1.097781881169762,True
96.0,350.0,1.25,870.0,395.0,94.37574613741432,1.1386931825469233,LC4+,179.26237705668964,1.8059429326931893,LC4+,268.8935655850345,1.127235728960244,True
96.0,350.0,1.25,880.0,405.0,94.65773954082707,1.127739249740575,LC4+,176.86377577243158,1.8439967302699896,LC4+,265.29566365864736,1.156084996308064,True
96.0,350.0,1.25,890.0,415.0,94.91600915449509,1.1162713128061588,LC4+,174.5815825842438,1.8811744775957622,LC4+,261.87237387636577,1.184270114227668,True
96.0,350.0,1.25,900.0,425.0,95.14946727913163,1.104289371743675,LC4+,172.41400793487134,1.9173963648592065,LC4+,258.62101190230703,1.2117305774678142,True
96.0,350.0,1.25,910.0,435.0,95.35702621544996,1.091793426553124,LC4+,170.35940249606494,1.9525813816564574,LC4+,255.53910374409742,1.2384049705864726,True
96.0,350.0,1.25,920.0,445.0,95.53759826416335,1.0787834772345053,LC4+,168.41626760125692,1.986647353989016,LC4+,252.62440140188545,1.2642309959996245,True
96.0,350.0,1.25,930.0,455.0,95.69009572598506,1.0652595237878193,LC4+,166.58326562023817,2.019510982253734,LC4+,249.87489843035732,1.2891455027821541,True
96.0,350.0,1.25,940.0,465.0,95.81343090162834,1.0512215662130655,LC4+,164.8592305610181,2.051087878357096,LC4+,247.28884584152718,1.313084514804849,True
96.0,350.0,1.25,950.0,475.0,95.90651609180645,1.0366696045102444,LC4+,163.24317918996468,2.081292599764081,LC4+,244.86476878494702,1.3359832565474545,True
96.0,350.0,1.25,960.0,485.0,95.96826359723266,1.0216036386793554,LC4+,161.73432297685218,2.1100386778877516,LC4+,242.60148446527825,1.357776174621331,True
96.0,350.0,1.25,970.0,495.0,95.99758571862026,1.0060236687203992,LC4+,160.3320811978943,2.1372386377194115,LC4+,240.49812179684145,1.3783969526514293,True
96.0,350.0,1.25,973.780356685791,498.78035668579105,96.0,1.0,LC4+,159.8296725414238,2.1471002349056003,LC4+,239.7445088121357,1.3858732065818464,True
96.0,350.0,1.5,250.0,-225.0,74.0,1.0,LC4+,292.37427177639455,0.7203976155080098,LC4+,438.56140766459185,0.3042643287880471,True
96.0,350.0,1.5,260.0,-215.0,74.0,1.0,LC4+,297.07034420784856,0.6932016601699915,LC4+,445.6055163117729,0.28364658663649456,True
96.0,350.0,1.5,270.0,-205.0,74.0,1.0,LC4+,301.7683884424068,0.6668412572843054,LC4+,452.6525826636101,0.26366229180466916,True
96.0,350.0,1.5,280.0,-195.0,74.0,1.0,LC4+,306.46831379907775,0.641278975188833,LC4+,459.70247069861665,0.24428306667728616,True
96.0,350.0,1.5,290.0,-185.0,74.0,1.0,LC4+,311.1700350402296,0.6164795557354026,LC4+,466.7550525603445,0.22548218141901932,True
96.0,350.0,1.5,300.0,-175.0,74.0,1.0,LC4+,315.87347197159596,0.5924097609729977,LC4+,473.81020795739386,0.20723443774228612,True
96.0,350.0,1.5,310.0,-165.0,74.0,1.0,LC4+,320.5785490768347,0.5690382324347081,LC4+,480.867823615252,0.18951606223015638,True
96.0,350.0,1.5,320.0,-155.0,74.0,1.0,LC4+,325.28519518322923,0.5463353618558207,LC4+,487.92779277484374,0.17230460832542027,True
96.0,350.0,1.5,330.0,-145.0,74.0,1.0,LC4+,329.99334315549385,0.52427317227119,LC4+,494.9900147332408,0.15557886618836392,True
96.0,350.0,1.5,340.0,-135.0,74.0,1.0,LC4+,334.7029296149834,0.5028252085472111,LC4+,502.0543944224753,0.13931877970709672,True
96.0,350.0,1.5,350.0,-125.0,74.0,1.0,LC4+,339.41389468189226,0.4819664364990861,LC4+,509.12084202283864,0.1235053700165365,True
96.0,350.0,1.5,360.0,-115.0,74.01678085301177,1.0315485637063255,LC4+,353.8090087386865,0.4216709794732836,LC4+,530.7135131080298,0.07779430120439779,True
96.0,350.0,1.5,370.0,-105.0,74.06639827918926,1.0620691191565157,LC4+,366.8086406545702,0.37128721695976474,LC4+,550.2129609818554,0.03959746600528202,True
96.0,350.0,1.5,380.0,-95.0,74.14776457924573,1.0915616663505712,LC4+,378.32218110907377,0.3295546101088387,LC4+,567.4832716636106,0.007959227279331627,True
96.0,350.0,1.5,390.0,-85.0,74.25979205389443,1.1200262052884913,LC4+,388.29499395862626,0.2954068628904236,LC4+,582.4424909379395,-0.01792879314337692,False
96.0,350.0,1.5,400.0,-75.0,74.40139300384864,1.1474627359702767,LC4+,396.7070913277954,0.2679380101737978,LC4+,595.0606369916931,-0.038753423698591916,False
96.0,350.0,1.5,410.0,-65.0,74.5714797298216,1.1738712583959268,LC4+,403.57030105686357,0.2463751635904612,LC4+,605.3554515852956,-0.05510060493870972,False
96.0,350.0,1.5,420.0,-55.0,74.7689645325266,1.199251772565442,LC4+,408.92431652908806,0.23005646685288283,LC4+,613.386474793632,-0.06747210200152542,False
96.0,350.0,1.5,430.0,-45.0,74.99275971267686,1.223604278478822,LC4+,412.83204929360033,0.2184131558116349,LC4+,619.2480739404006,-0.0762991052031079,False
96.0,350.0,1.5,440.0,-35.0,75.24177757098566,1.246928776136067,LC4+,415.3746854186007,0.21095487437587446,LC4+,623.062028127901,-0.08195336230218664,False
96.0,350.0,1.5,450.0,-25.0,75.51493040816628,1.269225265537177,LC4+,416.64679056100954,0.20725758939056504,LC4+,624.9701858415142,-0.08475634044876956,False
96.0,350.0,1.5,460.0,-15.0,75.81113052493195,1.2904937466821518,LC4+,416.75173183903746,0.2069535926830277,LC4+,625.1275977585562,-0.08498680581220441,False
96.0,350.0,1.5,470.0,-5.0,76.12929022199596,1.3107342195709917,LC4+,415.79760112071904,0.20972318898483344,LC4+,623.6964016810786,-0.0828871251168658,False
96.0,350.0,1.5,480.0,5.0,76.46832180007154,1.3299466842036967,LC4+,413.89374549178626,0.21528775314625292,LC4+,620.8406182376796,-0.07866852909256927,False
96.0,350.0,1.5,490.0,15.0,76.82713755987197,1.3481311405802665,LC4+,411.14794367183515,0.22340390543574795,LC4+,616.7219155077528,-0.0725155282846286,False
96.0,350.0,1.5,500.0,25.0,77.20464980211051,1.365287588700701,LC4+,407.66421546978546,0.23385860448985252,LC4+,611.4963232046783,-0.06458963317667932,False
96.0,350.0,1.5,510.0,35.0,77.59977082750041,1.3814160285650008,LC4+,403.54121547728573,0.24646499715048953,LC4+,605.3118232159286,-0.055032500503538806,False
96.0,350.0,1.5,520.0,45.0,78.01141293675494,1.3965164601731654,LC4+,398.8711405575012,0.26105889560462603,LC4+,598.3067108362517,-0.04396860399490232,False
96.0,350.0,1.5,530.0,55.0,78.43848843058736,1.410588883525195,LC4+,393.7390706904816,0.277495776880645,LC4+,590.6086060357223,-0.03150750911102851,False
96.0,350.0,1.5,540.0,65.0,78.87990960971092,1.4236332986210896,LC4+,388.22266144058074,0.2956482193324679,LC4+,582.333992160871,-0.01774581649016338,False
96.0,350.0,1.5,550.0,75.0,79.33458877483889,1.435649705460849,LC4+,382.39211092486505,0.31540370637728143,LC4+,573.5881663872976,-0.0027688269744137184,False
96.0,350.0,1.5,560.0,85.0,79.80143822668454,1.4466381040444736,LC4+,376.3103323178474,0.33666274030218557,LC4+,564.4654984767711,0.01334802843320082,True
96.0,350.0,1.5,570.0,95.0,80.27937026596112,1.456598494371963,LC4+,370.0332727895926,0.35933721907763294,LC4+,555.049909184389,0.03053795800186343,True
96.0,350.0,1.5,580.0,105.0,80.76729719338189,1.4655308764433173,LC4+,363.6103300251597,0.3833490373202415,LC4+,545.4154950377397,0.048741748637744164,True
96.0,350.0,1.5,590.0,115.0,81.26413130966012,1.4734352502585364,LC4+,357.0848272505251,0.4086288792301531,LC4+,535.6272408757877,0.06790685078813441,True
96.0,350.0,1.5,600.0,125.0,81.76878491550904,1.4803116158176208,LC4+,350.4945164905181,0.43511517679794465,LC4+,525.7417747357772,0.08798658863939601,True
96.0,350.0,1.5,610.0,135.0,82.28017031164195,1.48615997312057,LC4+,343.8720873699915,0.46275321107640166,LC4+,515.8081310549873,0.10893947877495247,True
96.0,350.0,1.5,620.0,145.0,82.7971997987721,1.490980322167384,LC4+,337.245665084183,0.4914943380352763,LC4+,505.86849762627446,0.1307286432818795,True
96.0,350.0,1.5,630.0,155.0,83.31878567761274,1.4947726629580633,LC4+,330.6392862659788,0.5212953236154996,LC4+,495.9589293989683,0.1533213056435594,True
96.0,350.0,1.5,640.0,165.0,83.84384024887713,1.4975369954926072,LC4+,324.0733454887421,0.5521177751950401,LC4+,486.1100182331132,0.17668835972374142,True
96.0,350.0,1.5,650.0,175.0,84.37127581327854,1.4992733197710162,LC4+,317.5650082142549,0.5839276588705131,LC4+,476.3475123213823,0.20080400380905705,True
96.0,350.0,1.5,660.0,185.0,84.90000467153024,1.4999816357932902,LC4+,311.12858828268304,0.6166948938263037,LC4+,466.6928824240245,0.2256454330929698,True
96.0,350.0,1.5,670.0,195.0,85.42893912434546,1.4996619435594292,LC4+,304.77588969337904,0.6503930166721688,LC4+,457.1638345400686,0.25119258520408283,True
96.0,350.0,1.5,680.0,205.0,85.95699147243748,1.498314243069433,LC4+,298.51651357416546,0.6849989100352778,LC4+,447.774770361248,0.27742793444689107,True
96.0,350.0,1.5,690.0,215.0,86.48307401651957,1.4959385343233018,LC4+,292.35813199601597,0.7204925909393021,LC4+,438.53719799402387,0.30433633136816574,True
96.0,350.0,1.5,700.0,225.0,87.00609905730497,1.4925348173210355,LC4+,286.306730754097,0.7568570556310688,LC4+,429.46009613114563,0.3319048851172577,True
96.0,350.0,1.5,710.0,235.0,87.52497889550695,1.4881030920626341,LC4+,280.36682348142415,0.7940781785592637,LC4+,420.5502352221364,0.36012288686003746,True
96.0,350.0,1.5,720.0,245.0,88.03862583183877,1.4826433585480978,LC4+,274.54163954855363,0.8321446642014487,LC4+,411.81245932283053,0.3889817732580896,True
96.0,350.0,1.5,730.0,255.0,88.5459521670137,1.4761556167774266,LC4+,268.8332881788553,0.8710480514055727,LC4+,403.24993226828303,0.41847512976008927,True
96.0,350.0,1.5,740.0,265.0,89.04587020174499,1.46863986675062,LC4+,263.24290110996657,0.9107827708899081,LC4+,394.86435166494994,0.4485987341935418,True
96.0,350.0,1.5,750.0,275.0,89.5372922367459,1.4600961084676785,LC4+,257.7707559848989,0.951346257561767,LC4+,386.6561339773483,0.4793506419156144,True
96.0,350.0,1.5,760.0,285.0,90.0191305727297,1.450524341928602,LC4+,252.41638248063794,0.9927391204038967,LC4+,378.6245737209569,0.5107313146070629,True
96.0,350.0,1.5,770.0,295.0,90.49029751040963,1.4399245671333905,LC4+,247.17865299207136,1.0349653738752855,LC4+,370.7679794881071,0.542743795701343,True
96.0,350.0,1.5,780.0,305.0,90.94970535049899,1.4282967840820437,LC4+,242.05585949440612,1.07803273612397,LC4+,363.0837892416092,0.5753939364650904,True
96.0,350.0,1.5,790.0,315.0,91.39626639371099,1.4156409927745621,LC4+,237.04577801439,1.1219530008649428,LC4+,355.5686670215851,0.6086906779254435,True
96.0,350.0,1.5,800.0,325.0,91.82889294075892,1.4019571932109454,LC4+,232.14572195358238,1.1667424916000608,LC4+,348.2185829303736,0.6426463952223123,True
96.0,350.0,1.5,810.0,335.0,92.24649729235605,1.3872453853911937,LC4+,227.35258532778008,1.2124226090273482,LC4+,341.0288779916701,0.6772773126092027,True
96.0,350.0,1.5,820.0,345.0,92.64799174921563,1.3715055693153069,LC4+,222.66287681620474,1.2590204851040223,LC4+,333.9943152243071,0.7126039993101401,True
96.0,350.0,1.5,830.0,355.0,93.0322886120509,1.354737744983285,LC4+,218.07274535197232,1.306569760417109,LC4+,327.10911802795846,0.7486519588582987,True
96.0,350.0,1.5,840.0,365.0,93.39830018157517,1.3369419123951278,LC4+,213.5779978306233,1.355111505441216,LC4+,320.36699674593496,0.7854523275180589,True
96.0,350.0,1.5,850.0,375.0,93.74493875850163,1.318118071550836,LC4+,209.17410936447413,1.404695311136957,LC4+,313.7611640467113,0.8230427010872616,True
96.0,350.0,1.5,860.0,385.0,94.07111664354362,1.2982662224504091,LC4+,204.85622636511988,1.455380580444217,LC4+,307.28433954767985,0.8614681140014475,True
96.0,350.0,1.5,870.0,395.0,94.37574613741432,1.2773863650938468,LC4+,200.619162592033,1.5072380599198811,LC4+,300.9287438880495,0.9007822004959205,True
96.0,350.0,1.5,880.0,405.0,94.65773954082707,1.2554784994811499,LC4+,196.45738815883303,1.5603516605510994,LC4+,294.6860822382495,0.9410485749969899,True
96.0,350.0,1.5,890.0,415.0,94.91600915449509,1.2325426256123175,LC4+,192.36501133699747,1.6148206293025504,LC4+,288.5475170054963,0.9823424784109458,True
96.0,350.0,1.5,900.0,425.0,95.14946727913163,1.2085787434873503,LC4+,188.33575283549413,1.6707621491250046,LC4+,282.50362925324123,1.0247527492372464,True
96.0,350.0,1.5,910.0,435.0,95.35702621544996,1.1835868531062481,LC4+,184.36291205932332,1.7283144661880114,LC4+,276.54436808898504,1.0683841943797776,True
96.0,350.0,1.5,920.0,445.0,95.53759826416335,1.1575669544690108,LC4+,180.43932465468785,1.787640670694186,LC4+,270.6589869820319,1.1133604554500645,True
96.0,350.0,1.5,930.0,455.0,95.69009572598506,1.1305190475756386,LC4+,176.55731042677795,1.8489332941475949,LC4+,264.83596564016693,1.159827494038998,True
96.0,350.0,1.5,940.0,465.0,95.81343090162834,1.102443132426131,LC4+,172.70861045993536,1.912419934712433,LC4+,259.0629156899031,1.2079578564022682,True
96.0,350.0,1.5,950.0,475.0,95.90651609180645,1.0733392090204885,LC4+,168.8843119694116,1.9783701880557358,LC4+,253.32646795411733,1.2579559278567016,True
96.0,350.0,1.5,960.0,485.0,95.96826359723266,1.043207277358711,LC4+,165.0747590570853,2.0471042506629082,LC4+,247.61213858562795,1.3100644551082619,True
96.0,350.0,1.5,970.0,495.0,95.99758571862026,1.0120473374407983,LC4+,161.26944711555782,2.119003686045843,LC4+,241.90417067333678,1.3645727083077825,True
96.0,350.0,1.5,973.780356685791,498.78035668579105,96.0,1.0,LC4+,159.8296725414238,2.1471002349056003,LC4+,239.7445088121357,1.3858732065818464,True
96.0,350.0,2.0,250.0,-225.0,74.0,1.0,LC4+,292.37427177639455,0.7203976155080098,LC4+,438.56140766459185,0.3042643287880471,True
96.0,350.0,2.0,260.0,-215.0,74.0,1.0,LC4+,297.07034420784856,0.6932016601699915,LC4+,445.6055163117729,0.28364658663649456,True
96.0,350.0,2.0,270.0,-205.0,74.0,1.0,LC4+,301.7683884424068,0.6668412572843054,LC4+,452.6525826636101,0.26366229180466916,True
96.0,350.0,2.0,280.0,-195.0,74.0,1.0,LC4+,306.46831379907775,0.641278975188833,LC4+,459.70247069861665,0.24428306667728616,True
96.0,350.0,2.0,290.0,-185.0,74.0,1.0,LC4+,311.1700350402296,0.6164795557354026,LC4+,466.7550525603445,0.22548218141901932,True
96.0,350.0,2.0,300.0,-175.0,74.0,1.0,LC4+,315.87347197159596,0.5924097609729977,LC4+,473.81020795739386,0.20723443774228612,True
96.0,350.0,2.0,310.0,-165.0,74.0,1.0,LC4+,320.5785490768347,0.5690382324347081,LC4+,480.867823615252,0.18951606223015638,True
96.0,350.0,2.0,320.0,-155.0,74.0,1.0,LC4+,325.28519518322923,0.5463353618558207,LC4+,487.92779277484374,0.17230460832542027,True
96.0,350.0,2.0,330.0,-145.0,74.0,1.0,LC4+,329.99334315549385,0.52427317227119,LC4+,494.9900147332408,0.15557886618836392,True
96.0,350.0,2.0,340.0,-135.0,74.0,1.0,LC4+,334.7029296149834,0.5028252085472111,LC4+,502.0543944224753,0.13931877970709672,True
96.0,350.0,2.0,350.0,-125.0,74.0,1.0,LC4+,339.41389468189226,0.4819664364990861,LC4+,509.12084202283864,0.1235053700165365,True
96.0,350.0,2.0,360.0,-115.0,74.01678085301177,1.0630971274126508,LC4+,364.1263698190964,0.38138855543447225,LC4+,546.1895547286445,0.04725547211201908,True
96.0,350.0,2.0,370.0,-105.0,74.06639827918926,1.1241382383130316,LC4+,387.3074537844387,0.2987098365526206,LC4+,580.9611806766582,-0.015424749492248147,False
96.0,350.0,2.0,380.0,-95.0,74.14776457924573,1.1831233327011421,LC4+,408.74534280346745,0.23059506085149928,LC4+,613.1180142052012,-0.06706378421861159,False
96.0,350.0,2.0,390.0,-85.0,74.25979205389443,1.2400524105769828,LC4+,428.27791115568533,0.17447103130460562,LC4+,642.4168667335279,-0.10961241894468587,False
96.0,350.0,2.0,400.0,-75.0,74.40139300384864,1.2949254719405532,LC4+,445.79349273835965,0.12832512854828804,LC4+,668.6902391075392,-0.1445964565545116,False
96.0,350.0,2.0,410.0,-65.0,74.5714797298216,1.3477425167918535,LC4+,461.22923849985716,0.09056399294199502,LC4+,691.8438577497859,-0.17322385160659903,False
96.0,350.0,2.0,420.0,-55.0,74.7689645325266,1.3985035451308838,LC4+,474.56746234343586,0.059912530699350874,LC4+,711.8511935151537,-0.19646127559969673,False
96.0,350.0,2.0,430.0,-45.0,74.99275971267686,1.447208556957644,LC4+,485.83049908654374,0.03534051679698624,LC4+,728.7457486298156,-0.21508976062574392,False
96.0,350.0,2.0,440.0,-35.0,75.24177757098566,1.493857552272134,LC4+,495.0746294886352,0.016008435979744995,LC4+,742.6119442329527,-0.2297457582764557,False
96.0,350.0,2.0,450.0,-25.0,75.51493040816628,1.538450531074354,LC4+,502.3835941175791,0.001226962603155135,LC4+,753.5753911763686,-0.24095185870244573,False
96.0,350.0,2.0,460.0,-15.0,75.81113052493195,1.5809874933643038,LC4+,507.86214014140205,-0.009573740109960371,LC4+,761.7932102121034,-0.24914006539814126,False
96.0,350.0,2.0,470.0,-5.0,76.12929022199596,1.6214684391419834,LC4+,511.6299438994169,-0.0168675504675182,LC4+,767.4449158491256,-0.2546696340191127,False
96.0,350.0,2.0,480.0,5.0,76.46832180007154,1.6598933684073933,LC4+,513.8161453595328,-0.02105061403231001,LC4+,770.7242180392992,-0.2578408896308566,False
96.0,350.0,2.0,490.0,15.0,76.82713755987197,1.6962622811605328,LC4+,514.5546315801977,-0.022455597270037986,LC4+,771.8319473702965,-0.25890603265535017,False
96.0,350.0,2.0,500.0,25.0,77.20464980211051,1.7305751774014022,LC4+,513.980123148804,-0.021362933417612084,LC4+,770.970184723206,-0.25807766456577086,False
96.0,350.0,2.0,510.0,35.0,77.59977082750041,1.7628320571300016,LC4+,512.225053760932,-0.018009766787466797,LC4+,768.3375806413978,-0.2555355687242291,False
96.0,350.0,2.0,520.0,45.0,78.01141293675494,1.7930329203463309,LC4+,509.41718868439267,-0.012597118485470737,LC4+,764.1257830265891,-0.2514321428412052,False
